	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
52	2.979724549835383	0.004373303749433207	0.0009173627360642473	poly	-242388769347.80417	-226.17028423720453	-2.5015368339489203	-179.946796950758	-0.30344454315726394	-48477753951.345245	96955507698.22946	200
53	0.6110777966175873	6.829042271667051	7.767108148593393	rbf	-52.89796317216995	-226.69195786666248	-52.05532577005456	-179.09023531713473	-52.16862467373474	-112.58082135995127	75.25937324493316	109
54	4.5309277719364704	0.002676128585387888	0.007037681013122403	poly	-132983671646.14891	-225.4341562182105	-2.5411822283697614	-179.87475298354835	-0.3046558454730486	-26596734410.860733	53193468617.64409	188
55	4.508047540018607	0.008907250506562324	5.044616260229264	rbf	-38.119125585119164	-226.4712206540009	-2.457556435628844	-180.17853390926166	-0.30255049884110347	-89.50579741657033	95.03291836636	50
56	7.001745261557827	0.03388789210745716	0.17809086492916018	poly	-124921080643.05437	-225.38772455220322	-2.539583673191944	-179.83256000333287	-0.3039318403796575	-24984216210.223633	49968432216.41537	163
57	1.193580396206958	0.14192690836073354	0.036211635531716774	rbf	-38.11329240124476	-226.46657187327676	-2.453990829485646	-180.17266420498888	-0.3115372825087994	-89.50361131830097	95.03005534229959	28
58	7.808216639306146	0.25956026374419405	0.002740941147338505	rbf	-38.09606497600837	-226.40447861042867	-2.4200945298542433	-180.12347320370165	-0.3849595011991384	-89.4858141642384	94.99706739541897	13
59	5.616026290751179	0.03530376590408731	0.00010490611333429884	rbf	-38.06435865871862	-226.400607536594	-2.440223453798042	-180.09130496955302	-0.30266654392658937	-89.45983223251807	95.00499671160973	8
60	8.850160290612155	6.630309587412892	0.013277847122084047	rbf	-50.02978133193546	-226.35662862642857	-52.05532577005456	-179.05606873710192	-52.16862467373474	-111.93328582785105	75.61401729191282	107
61	1.6538374478966806	0.00391903333312576	0.0010926383649321205	poly	-181277869088.3954	-226.19770964151112	-2.5010244587955417	-179.96023941001718	-0.30346061664961144	-36255573899.47157	72511147594.46193	195
62	1.875014734280894	1.1074878666075298	0.0008712637457049803	rbf	-38.028063802276954	-226.2726022306283	-2.4981190402715217	-180.00676188225725	-0.8460340771680622	-89.53031620652042	94.84347869232474	81
63	0.1520784616778988	0.0033012511364147287	0.2500252312155922	rbf	-38.12133269259602	-226.47337347877448	-2.4597249034606152	-180.180626383242	-0.30333883145180757	-89.50767925790498	95.0331542729598	76
64	6.183295051233791	0.07064863390145298	0.016751813325038837	rbf	-38.11419446510923	-226.4665941529347	-2.4535996941416887	-180.17349257305855	-0.308639158203405	-89.50330400868953	95.03073795373555	27
65	0.3334556875269474	1.0208105777516965	4.869016411398178	poly	-4941957167.484251	-225.29730944844226	-2.6668600180248268	-179.65204337997213	-0.9151044043984499	-988391515.2031138	1976782826.1405709	140
66	0.3048212326212056	1.385743615456731	0.0005350534477864445	rbf	-38.024234772075076	-226.36374223318222	-2.6757760084626083	-180.0617297722856	-1.330171915323202	-89.69113094026574	94.75763509528122	92
67	0.40517644913936973	0.08388824642450597	0.0037596638693789598	poly	-158559107047.46756	-225.7341883761346	-2.4841403182565855	-179.91787278557064	-0.3035858950554689	-31711821491.18147	63423642778.14304	192
68	1.8101009909316923	0.010823257583364337	1.7160613194864665	poly	-132955864916.7389	-225.41833043135668	-2.540797200038167	-179.85665807391828	-0.30438159814092614	-26591173064.971817	53182345925.883545	185
69	2.2884270799870814	0.00307877163559423	0.00029057346052782694	rbf	-38.0987037934417	-226.43100265702313	-2.453184529528702	-180.1335372317849	-0.3032602727000381	-89.48393769689568	95.01561554087773	12
70	1.961138289100333	0.01745734786443233	0.5892044048210371	poly	-131424539884.49307	-225.41027684792414	-2.540257508434337	-179.84668294073765	-0.3041958500241115	-26284908058.518898	52569815912.98709	168
71	0.2552804814999663	0.01460296505633498	0.054469069211980504	poly	-132444575523.69737	-225.414534817772	-2.5405064933203025	-179.8504401746603	-0.3042740390259046	-26488915186.361427	52977830168.66796	171
72	1.302072755178872	0.020494833628720566	0.0001500951577359908	rbf	-38.10747778897283	-226.4475667444285	-2.450666359028665	-180.15256530353054	-0.30311833891422546	-89.49227890697495	95.02356008892109	16
73	1.4875180634852598	0.2143759682904616	0.13813015587977903	rbf	-38.109098403109726	-226.46299616443932	-2.452509644778758	-180.16846372935612	-0.32832843539922746	-89.50427927541662	95.02579638764352	32
74	0.4721375682498507	8.72727420702644	0.0003789398274681275	poly	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	114
75	0.5695498660895028	0.004772216714184815	0.005947261056079276	rbf	-38.1197804973146	-226.47263118894688	-2.458951540549849	-180.17988311106194	-0.3034043067217728	-89.506930128919	95.03309572150147	65
76	5.663231474192114	0.02037861131737699	2.785755421670936	rbf	-38.11812182061614	-226.47029772057505	-2.456717344237604	-180.1775299834509	-0.30330388573437145	-89.50519415092282	95.03258159715459	41
77	0.7303971788184178	0.005244088345073505	0.1216893099050496	poly	-132481350047.90128	-225.4275861982807	-2.5410892376867125	-179.867947076801	-0.3045669683243396	-26496270091.208492	52992539978.34639	172
78	8.64622240151164	0.041789825813060746	0.0006312004607620755	rbf	-37.84539377050375	-225.92086420982764	-2.432159048329156	-179.63713069766442	-0.31204183227335414	-89.22951791171965	94.80346815829218	1
79	0.27750624948811686	0.00646233982538273	4.388010202537054	rbf	-38.12109281744523	-226.4731656897144	-2.4594958418576964	-180.18039536404623	-0.3031312254194515	-89.50745618769659	95.03315717267833	73
80	0.1860926681753557	7.007689549849859	0.04477410675917157	poly	-55.74408801327777	-227.01627854916967	-52.05532577005456	-178.15106289425205	-52.16862467373474	-113.02707598009775	74.74933859696627	111
81	2.226441748076578	0.7396855688902312	0.27818370571776213	rbf	-38.076097683012414	-226.43353049968053	-2.4834131276067737	-180.13409511211069	-0.6534683628976671	-89.55612095706161	94.94769668450037	86
82	1.115362476290238	0.0023459957044429007	0.0003390752495874459	poly	-38.085185754785094	-226.45212386505912	-2.460316935279649	-180.14550982584672	-0.3035794906325237	-89.48934317432062	95.02408441911906	14
