	param_regressor__regressor__alpha	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0	0.002196046158480499	175	-26929.316053200127	-225.41953262376774	-2.5548018023715273	-178.84260345184342	-0.6474235996156674	-5467.3560829355465	10731.36483392255	187
1	0.026796454274089585	233	-9329.251927822255	-225.84672990211232	-2.527325231114267	-178.93331551509533	-0.40235231712719255	-1947.392330157541	3692.0532910851134	136
2	1.7339689834274716	242	-38.11705200990158	-226.46939273711226	-2.455894485284221	-180.17648602773235	-0.3045908591389963	-89.50468322383388	95.03214636770406	21
3	0.0239337360822717	173	-9247.752905919408	-225.86085121419836	-2.530005527133143	-179.15051158779863	-0.40364318286935297	-1931.1395834862815	3659.4411581052145	135
4	0.1752173384130308	192	-83.84677196816546	-226.24279895022175	-2.4536286127837954	-179.84704117400335	-0.32576374966822463	-98.54320089096852	91.66608715501806	87
5	0.015915997542206003	189	-12173.051371278088	-225.67884820166964	-2.539432134317938	-179.01422599472738	-0.42909283624566547	-2516.14259408901	4829.312489108586	145
6	0.23060407656600168	198	-42.22613285815115	-226.3165930427006	-2.4524611103268694	-179.96005998975605	-0.316611622598164	-90.25437172470654	94.51425977643358	82
7	3.9667709290156945	194	-38.11705200990158	-226.46939273711226	-2.455894485284221	-180.17648602773235	-0.3045908591389963	-89.50468322383388	95.03214636770406	21
8	0.057444753131642476	205	-2393.671569423137	-225.94937053709387	-2.4976563347797924	-179.42614430168402	-0.3547033075587898	-560.3798887808507	921.1719390994401	117
9	0.019501265143891947	169	-10432.587640868003	-225.7737482707102	-2.5346798767680774	-179.11680148509515	-0.4141278131933166	-2168.0853996627543	4133.254809307652	140
10	1.2801578325817873	213	-38.11705200990158	-226.46939273711226	-2.455894485284221	-180.17648602773235	-0.3045908591389963	-89.50468322383388	95.03214636770406	21
11	0.10573378989390388	174	-364.1701712236851	-226.12817555765855	-2.458869387859361	-179.65709193724513	-0.34430414894135736	-154.5517224510779	139.00037848474338	100
12	0.014983710657095136	211	-14865.957353283147	-225.70413603953892	-2.5421836763804158	-178.8139371067354	-0.4262026459706283	-3054.6887625503546	5906.335484458222	152
13	17.940931211225134	206	-38.11705200990158	-226.46939273711226	-2.455894485284221	-180.17648602773235	-0.3045908591389963	-89.50468322383388	95.03214636770406	21
14	0.006015272822813326	188	-19350.765365367755	-225.37062633653926	-2.5484036536526715	-178.84517236338752	-0.5339686214984712	-3951.612707268566	7700.1128508439515	167
15	11.756497896152519	159	-38.11705200990158	-226.46939273711226	-2.455894485284221	-180.17648602773235	-0.3045908591389963	-89.50468322383388	95.03214636770406	21
16	0.1021992028080577	217	-442.7341019769213	-226.10422372269815	-2.4596325165250503	-179.63841937165293	-0.3466312976241016	-170.2566017770843	163.9976734315888	103
17	2.2891588474871623	198	-38.11705200990158	-226.46939273711226	-2.455894485284221	-180.17648602773235	-0.3045908591389963	-89.50468322383388	95.03214636770406	21
18	0.007339670629259654	166	-10470.473938758596	-225.5911380155461	-2.5502454892675246	-178.97336931353388	-0.502665437232908	-2175.618271402835	4148.425720024714	141
