	param_regressor__regressor__classifier__C	param_regressor__regressor__classifier__gamma	param_regressor__regressor__classifier__kernel	param_regressor__regressor__regressor__max_depth	param_regressor__regressor__regressor__max_features	param_regressor__regressor__regressor__min_samples_leaf	param_regressor__selector__estimator__alpha	param_regressor__selector__threshold	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0	0.1421073623993574	0.7935859334260503	poly	10	0.9505818372837345	15	0.004504432298629789	median	-37.330794276182054	-223.7358349684614	-2.4599923583366765	-178.02150533623723	-0.30360972474651554	-88.37034733279278	93.91753905973155	9
1	0.1393484899105758	0.0021988464387221393	poly	9	0.4777822332794518	8	0.008782888669095604	0.5*median	-37.38630851720965	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.36088240722296	95.11308344306539	35
2	2.2318286374355	0.22992509055725158	rbf	15	0.22180581936443286	17	0.030734948372823923	mean	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	36
3	5.041841313149236	0.0007417607011378456	rbf	7	0.8662222513716047	4	0.008970643837740922	0.5*median	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-178.79196072828572	-0.30360972474651554	-89.23015417648534	94.76936237411746	26
4	2.1778425655735942	0.021815456171712117	rbf	15	0.23571362637191573	8	0.00730990664913502	median	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	36
5	4.74062921511504	0.69700763054668	poly	3	0.18882045870195982	4	0.02267606864625301	0.5*median	-37.333315211528436	-223.5266403578151	-2.4599923583366765	-178.0991721664615	-0.30360972474651554	-88.34454596377765	93.87182775918681	8
6	2.064424124701711	0.007108130866776099	rbf	4	0.26227519927176973	6	0.0924206694245133	median	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	36
7	3.0355524819139754	0.012938091500262379	rbf	6	0.18160833253971903	16	0.0010081718249147745	1.5*median	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	36
8	0.7568374719544936	0.8103592012653911	poly	17	0.5453489294234646	16	0.002403424871263923	mean	-37.32499921269403	-223.6445853937121	-2.4599923583366765	-180.19831318792134	-0.30360972474651554	-88.78629997548214	94.31075934644119	21
9	1.5317552398482512	0.0014983112357752873	rbf	14	0.28048158131317685	14	0.014791213653102797	0.5*median	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	36
10	4.754811058671458	0.04600319237966473	poly	11	0.12462304343612073	7	0.009925789646676326	0.5*median	-37.30925892242411	-223.7453389871556	-2.4599923583366765	-178.2756051986	-0.30360972474651554	-88.41876103825258	93.97117233738732	13
11	0.4864890386724805	0.004189197622268239	poly	7	0.14638662580602993	10	0.00435496655835953	mean	-37.38175202379234	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.3599711085395	95.11358143867206	34
12	3.5465064303622706	0.9592979224337108	rbf	9	0.2888220167263865	11	0.15773291220128657	median	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	36
13	5.6513241670087355	0.0021921604850980744	poly	18	0.23582668163905976	13	0.004842618591782449	1.5*mean	-37.35182057780641	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.35398481934232	95.11685355780187	31
14	0.22467708037163794	0.009829443927692565	poly	7	0.45577264839036097	10	0.01693145938127174	mean	-37.319623436317364	-226.4736128338545	-2.4599923583366765	-178.26204326907924	-0.30360972474651554	-88.96377632446686	94.75630208659835	23
15	4.223369705026789	0.01375701355313925	poly	15	0.10165840122017848	5	0.0093548190368415	0.5*mean	-37.35365782276895	-223.98355956000066	-2.4599923583366765	-178.2494140396591	-0.30360972474651554	-88.47004670110238	94.02997632264143	16
16	0.12912163189837986	0.050957798888884236	poly	19	0.1534613052673549	14	0.003722242995367467	median	-37.34953552217841	-223.70243800673893	-2.4599923583366765	-178.1118440803123	-0.30360972474651554	-88.38548393846257	93.92313076304232	11
17	3.9460520935166965	0.05264525903138367	rbf	16	0.1045097148979419	1	0.13268827197285404	mean	-38.12911618449248	-226.47833391740923	-2.75023389376143	-180.19541475046617	-2.4399901327695277	-89.99861777577976	94.58479165560652	54
18	0.2761590822711846	0.056586812342162965	poly	16	0.30729286812485007	2	0.0026235167314890683	mean	-40.4173999550518	-217.3309026756374	-2.4599923583366765	-180.18664078152605	-0.30360972474651554	-88.13970909905969	92.19177309716784	4
19	9.309609510709942	0.13095354387586228	poly	3	0.38468017298941365	11	0.04438219239517538	0.5*mean	-37.68580562412706	-223.59301793689974	-7.166111007912285	-177.05895646637114	-0.30360972474651554	-89.16150015201134	92.80787839368773	25
20	7.746577286361522	0.0052114179718890895	poly	7	0.2903265795237295	20	0.020370022829558295	1.5*mean	-37.313008373647925	-223.87490681100422	-5.094629816670751	-176.90425107228273	-0.30360972474651554	-88.69808115967042	93.27019670373751	20
21	0.1038563391669398	0.0064281090913621995	rbf	10	0.1410867740146216	1	0.019169201993877328	mean	-38.12159523720332	-212.60295230078592	-0.417669305478728	-175.94086397990742	-1.5462639768412632	-85.72586896004333	90.40619591996769	1
