	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
71	2.7197161044679485	0.5694627886141538	0.002109275442945657	poly	734	-3.1308662141543655	-3.0832802673525843	-5.381326262265483	-3.6296451755187213	-3.4851134231658207	-3.742046268491395	0.8453876145026439	84
72	0.35036349091806107	0.012726358293932549	1.6343629981281906	rbf	849	-3.4858445083102976	-3.5343202377545566	-5.5018710935192	-4.111635944134401	-3.9152040676944413	-4.109775170282579	0.7343337505867086	150
73	2.4211277565102294	0.006126602469922924	0.00021855604437033522	rbf	977	-2.683386027969313	-2.5792711797740706	-5.286208013900762	-3.2014265060944136	-2.927919400965323	-3.3356422257407763	0.998648482889881	26
74	8.422947243939397	7.150856347458733	0.009040157645591494	rbf	658	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	178
75	0.2966356429946385	0.6223451255990042	0.0015220994017040087	poly	894	-3.3344915648510125	-3.340121491370517	-5.416305652878499	-3.9116912664467356	-3.7372333571856315	-3.947968666546479	0.7677983157671127	104
76	0.13549840149077996	2.590375523261521	0.1390996986299137	rbf	925	-6.314351370348704	-5.818547600264644	-6.377512214158339	-5.816232258976472	-6.100017012595715	-6.085332091268775	0.23732820552833953	177
77	1.078252492076483	0.054732342851069725	2.2484227647279704	rbf	587	-3.438130822434691	-3.4788232135413564	-5.471652807458418	-4.056595048467388	-3.8644834146364033	-4.061937061307651	0.7423571846145244	137
78	0.16541948578448978	0.6082956906830594	2.8575378199323924	rbf	912	-3.3670798190330737	-3.374431773756641	-5.427600319945044	-3.9517170597273124	-3.7711151248306964	-3.9783888194585537	0.7592562870926166	108
79	0.8779638605110246	0.022851235263582455	0.021016903889113113	rbf	750	-3.4360053339654097	-3.4750809022988927	-5.475803155324949	-4.054880009019449	-3.869424427039605	-4.062238765529661	0.7446231894971469	138
80	0.6346186552001818	0.010921552367842008	0.00018864298747136278	rbf	556	-3.3725343687487985	-3.4360442370167212	-5.461706989177762	-4.003919584451442	-3.801382533933068	-4.015117542665559	0.7598247302769943	119
