	param_regressor__regressor__classifier__C	param_regressor__regressor__classifier__gamma	param_regressor__regressor__classifier__kernel	param_regressor__regressor__regressor__alpha	param_regressor__regressor__regressor__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
10	2.7456694089180953	0.011613393605749771	poly	0.22100302755107729	0.010332526426602177	-2.221535274395083	-2.290815880805277	-5.35735037648267	-2.816797466762572	-2.7699037743504253	-3.091280554559206	1.1585246639128346	9
11	0.39872930173748916	0.033096016121349034	rbf	0.07483624274817327	0.03505837059252771	-3.492642094122651	-3.564408733952066	-6.970046723844432	-11194.536721940205	-4.262913982509269	-2242.565346694927	4475.985866944364	60
12	0.6757280650551232	0.00010165632440029667	poly	0.019878950961872335	0.20390894855858127	-4.458433366890177	-3.564408733952066	-7.665130924747895	-4.141323597511126	-3.942722693900398	-4.7544038634003325	1.4839617718741704	52
13	2.340226257800386	0.48236115293568627	rbf	0.1041101659846105	0.0014353408214035335	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
14	0.41467262860200493	0.09182764288931225	rbf	0.3680043104787763	0.0026565132692193357	-3.4089290196473776	-3.564408733952066	-6.124884293049176	-48.87331093138181	-3.942722693900398	-13.182851134386164	17.872032776192512	57
15	0.7866991745594025	0.1977728179044527	poly	0.30614437330868366	0.002439678691746349	-2.212222464453314	-2.262596604197379	-5.358271528474891	-2.8311415802615176	-2.7326925822580344	-3.079384951929027	1.1656979355048314	6
16	0.4144453913207415	0.020652944157466043	rbf	0.22915507213224862	0.015443764327303062	-3.317894227320355	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.096984885618417	0.7664595629726894	33
17	2.3168819288109614	0.032330873999382885	poly	0.0077180981613993145	0.003082700072440592	-2.276912145357122	-2.340950476074366	-5.363355373028738	-2.9296036243390993	-2.7753727142657185	-3.1372388666130093	1.1405166789134542	16
18	0.6757772157031918	0.01740216521544932	rbf	0.3669343776726532	0.022754392285271194	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
19	0.16596291809140312	0.9885776100364609	rbf	0.4180870730813556	0.09859927472103723	-3.4834889960778925	-3.564408733952066	-7.556370824806239	-4.141323597511126	-3.7117933435626687	-4.491477099181998	1.549166456691429	50
20	3.98986405128553	4.960857688467744	poly	0.01261043018402481	0.013805528493177906	-2.26641246083871	-2.162584553214931	-5.351406146727622	-2.890560268085861	-2.8091624028908644	-3.0960251663515974	1.1636853574332682	10
21	0.2925373146192959	0.0007566532977271004	poly	0.13149447096812086	0.0027208814023874732	-2.9754268792291283	-2.7340938613733923	-5.837438600257366	-3.3296691757602126	-3.6531205412462677	-3.705949811573274	1.1104764966082576	32
22	2.0772870702076363	0.0002219526578729756	rbf	0.02497592481363183	0.025177017176222404	-2.249729014040397	-2.2623007466987493	-5.353619895863083	-2.7956733116047103	-2.773304036587131	-3.0869254009588145	1.1577559055047475	8
23	7.71177605217299	0.4886482939545443	poly	0.26675066475784026	0.17650056360237415	-2.147246564499112	-2.296651756522198	-5.359184631471769	-2.724675332300344	-2.6412449718664774	-3.0338006513319797	1.182069009951377	1
24	0.10334430538642785	0.012626534460760563	poly	0.5967396064462919	0.0042561125959215225	-2.2044435385672227	-2.2519913833112875	-5.346499043379369	-2.8114020618518074	-2.7013154875405725	-3.063130302930052	1.166476676069005	4
25	4.232456866528223	0.010429005146226399	rbf	0.605805170769007	0.002391001440633527	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
26	0.2889757162366467	0.19760229548803449	poly	0.22789039383421245	0.04054254859580731	-2.1770946747968134	-2.335176124799029	-5.43079836677173	-2.7888418017802654	-2.773970407928394	-3.101176275215246	1.1893223807715394	11
27	0.6868045782671451	0.0001246761305190476	rbf	0.3401839536198578	0.001257424061085266	-2.2118503263784866	-2.249567747424928	-5.273643459670169	-2.811748548043637	-2.6930427193004185	-3.047970560163528	1.1377116122780568	3
28	1.1622233857855866	0.9655100244446035	poly	0.02756438230939599	0.0059849260859741555	-2.2258907248351467	-2.1511659033399795	-5.3304378116379905	-2.7989957536406638	-2.8950607756500517	-3.0803101938207664	1.1636039875460173	7
29	1.1338917149486265	8.362356196246699	poly	0.003833187463188158	0.02015514537941078	-2.2748746220799303	-2.536136173163869	-5.381400839310987	-3.087585842143346	-2.844582877846453	-3.2249160709089173	1.1127386025350952	19
30	2.744506624473674	1.6854885004708946	rbf	0.0030700675235372753	0.014350321616586418	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
31	7.746577286361522	0.0052114179718890895	poly	0.0012733878611488098	0.006787645817233583	-2.11956433898147	-3.2506566210197803	-5.556647497670566	-3.3394803183427344	-2.8843551495222086	-3.4301407851073513	1.146992350900356	29
32	4.128019050943744	0.00016742923936307566	poly	0.07695130009352391	0.35414617019075423	-4.979146994210752	-3.156173079708502	-24.46400604787737	-3.5502524837235865	-3.97993428719674	-8.025902578543391	8.241474793225514	54
33	1.8760874166799248	9.919397662931305	rbf	0.03549356703742122	0.11434275458061949	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
34	0.7146723599487025	0.0004708171707493306	poly	0.0010835097982519865	0.0076551662874224	-157.7648038278617	-4.363582747572002	-7.546787522019308	-5.111372534029108	-6.019919651799783	-36.16129325665638	60.81101560567352	58
35	0.11966161458027441	7.60447279236148	rbf	0.0010746217116970103	0.2843891093429288	-5.306058702109176	-4.701874375541768	-28.677578899266916	-4.141323597511126	-5.889248699363022	-9.743216854758401	9.485229054749226	55
36	7.132238797440274	0.01963438935158265	poly	0.18868759941060792	0.010858304235750078	-2.218805482148902	-2.31989072591854	-5.3904347758323405	-2.8250325328802877	-2.771339922075422	-3.105100687771098	1.1674468030585208	12
37	0.23729329918354572	3.658166194659615	rbf	0.006343926535034041	0.006591342447860372	-3.5135101674616114	-3.429814870649927	-13.438883133960545	-4.345475076926136	-3.942722693900398	-5.734081188579723	3.8663094581551753	53
38	0.17428694468009465	3.577398095438774	poly	0.004283050497886854	0.009048581102939301	-2.252975819888766	-2.5929514082011456	-5.386628718784354	-3.050702315763278	-2.823282714142488	-3.2213081953560065	1.1143288078810922	18
39	3.018462850376107	0.000818186978964084	poly	0.0034348854798818473	0.034610032884275714	-2.4095342401189286	-2.6316011209694445	-5.450999934922158	-3.2270459243293277	-3.3648058766660744	-3.416797419401187	1.077757019365547	28
40	1.1748529774355074	0.003847861305413605	rbf	0.10853826911159514	0.0494362355259857	-2.2748776945003315	-2.7501908780981297	-5.297813081527228	-3.1216733604951545	-2.8959314548914787	-3.268097293902465	1.052084196887517	20
41	3.4692583502573573	0.009230840780093143	rbf	0.004068351294377537	0.5177138549606727	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
42	4.5309277719364704	0.00034228173228470786	rbf	0.0023875642635530227	0.27742241604280904	-2.343855521537995	-2.6612289619125926	-5.476099264546145	-2.802165284472385	-3.328009097089109	-3.3222716259116454	1.122835027851499	23
43	0.2984501718304469	5.044616260229264	rbf	0.5316103824008387	0.013490581406570225	-3.2925649766697718	-3.564408733952066	-6.160789872596498	-243.8479838701013	-3.942722693900398	-52.16169402944401	95.84849921125533	59
44	1.9964418139567994	0.09508358877486651	rbf	0.03885351246520799	0.032500615847465976	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
45	0.30505052766023355	0.00010737017170640689	rbf	0.007072629202458361	0.09690400511162188	-2.30695222310667	-2.3210646216889095	-5.402997444758008	-2.7854315159870278	-3.027328210619684	-3.1687548032320603	1.1506572674650406	17
46	2.6552020430099024	0.19153644951142706	poly	0.0027127976775577424	0.0012832953223942435	-2.14844757236088	-2.9225840231895717	-5.489092268646138	-3.23180806326069	-2.848101183790761	-3.328006622249608	1.1371527249827107	24
47	0.3502609192322518	0.002056375125852641	poly	0.0013094002439743957	0.8330394668921454	-2.447310975767183	-2.75338435681247	-5.685553536803086	-2.849083581165314	-3.644375430967269	-3.4759415763030646	1.1733606242964436	30
48	4.340002555607569	0.1522340187129128	rbf	0.0035174430619813036	0.24773708830923935	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
49	0.1520784616778988	0.0004449879027973431	rbf	0.0018685693509252047	0.44243460729674877	-2.3738876523780634	-2.8312236335552714	-5.522685199278359	-2.755631075149401	-3.4441459465295834	-3.3855147013781357	1.1223472383118307	27
50	0.840527417170035	0.016751813325038837	rbf	0.0059236683803447964	0.1668354842501803	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
51	7.498536250614158	0.2390139027657896	rbf	0.2090851956345935	0.0026938435822354517	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
52	4.5139075289538555	0.08008051419225115	poly	0.008524608406582541	0.0012951701566833815	-2.2785359994275507	-2.327179421810829	-5.35897840033621	-2.921545036300211	-2.7672554116194195	-3.130698853898844	1.1413054981473474	14
53	1.373720343460702	8.488298606711847	rbf	0.01755842727741915	0.43269437455591453	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
54	4.687455116635608	0.00031386115658483686	poly	0.006757535525455856	0.006335657685612054	-4.448064870074784	-2.795948525270183	-6.204034491698637	-3.7217250133303716	-4.31404672679088	-4.2967639254329715	1.1174961565762602	49
55	6.031653363760778	0.0010412236544878684	rbf	0.44170327203161774	0.001476185381282268	-2.16234380001566	-2.3965288690962674	-5.270583664762615	-2.7977218036666898	-2.7019549605401894	-3.065826619616284	1.1251201792609697	5
56	1.302072755178872	0.0043606928371733855	poly	0.0014935513622043879	0.05393477945793127	-2.168882981963989	-2.9179962787823674	-5.492657517384435	-3.226340239913066	-2.903793327413306	-3.3419340690914323	1.1301957969274818	26
57	1.4641583530836466	0.13813015587977903	rbf	0.0099010441121905	0.8139126286884011	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
58	0.1703837220495624	0.0001832351182961186	rbf	0.00317158229877566	0.011177702403197572	-2.231524020396857	-2.67175341536908	-5.379388173593455	-3.081300759044453	-3.0336544791164837	-3.279524169504066	1.093330952903684	21
59	1.6207913365729714	0.06529113366073787	rbf	0.42294890343987895	0.07989078045521733	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	34
