	param_regressor__regressor__alpha	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
33	0.8736645554251913	303	-3.1706591692371418	-3.179154257524354	-5.3936623761551	-3.797155429443239	-3.591575689963992	-3.826441384464765	0.8199063528136992	129
34	0.07202691807482116	372	-2.600205259240985	-2.523675238518622	-5.304923019451375	-3.059196701369413	-2.929637421224906	-3.2835275279610605	1.0301366011478337	81
35	0.9714207167603837	207	-3.1993448550841874	-3.206356988107992	-5.399788713526088	-3.829157681332369	-3.6190163508432946	-3.8507329177787866	0.811573615085966	132
36	1.4998392619369205	432	-3.3018487236644924	-3.3243362957295326	-5.4246738431215595	-3.9258907641939857	-3.7285901290006294	-3.9410679511420397	0.779156309117343	140
37	1.1618945297394478	242	-3.2426001587597306	-3.25115267223819	-5.410559441515877	-3.8759548353446194	-3.6669674219742467	-3.8894469059665324	0.7986604717594792	135
38	18.956036537628055	409	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
39	18.66960806883526	415	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
40	0.024141870722225747	360	-2.478482715960541	-2.3188528637984778	-5.282640835125067	-2.9415784853637836	-2.7753914824658725	-3.1593892765427487	1.0838107060760245	59
41	0.3130458510384517	350	-2.8762175409745936	-2.892480593820402	-5.343079917918814	-3.403455255482035	-3.3008286855023825	-3.5632123987396453	0.914782928606439	109
42	0.00439582142976251	315	-2.4188342321071765	-2.2594860674690973	-5.294598421849505	-2.8775714440562914	-2.7117632000502883	-3.112450673106472	1.1123075012191816	21
43	0.8942676286443968	139	-3.1779908615674826	-3.1853481396516456	-5.3949829891645775	-3.804977456111451	-3.5975894962438417	-3.8321777885478	0.8178607155461931	130
44	5.853198944690258	496	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
45	0.24228410534612163	385	-2.8135133110968766	-2.8304577527493984	-5.338533635982163	-3.320555614363279	-3.2274183534478595	-3.5060957335279155	0.9387302037614164	104
46	0.11827446632899043	266	-2.681204328577524	-2.6456840716925556	-5.329142344739733	-3.1454843724486734	-3.0320698674425133	-3.3667169969801995	1.0001861745578629	90
47	3.773545931048496	249	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
48	0.004100256074912613	235	-2.430550009019824	-2.2520170537716635	-5.2869455918464014	-2.892655340084325	-2.6931507730062605	-3.111063753545695	1.109763529541515	19
49	0.17667386943685068	297	-2.751527593795148	-2.749182530064003	-5.338094947291694	-3.234122134328822	-3.135007484638555	-3.4415869380236446	0.9684400856993577	98
50	3.2975897063905415	269	-3.4017279759367893	-3.4309497894343384	-5.44789533546144	-4.009005242383958	-3.820756027419068	-4.022066874127119	0.7493895143115878	154
51	0.014285453308562875	420	-2.449150774218465	-2.3110329887034173	-5.297154138609998	-2.9376521788597145	-2.734659858945486	-3.145929987867416	1.0975283488997405	53
52	2.9466119299498565	314	-3.4017279759367893	-3.4309497894343384	-5.443851386337957	-4.009005242383958	-3.820756027419068	-4.021258084302422	0.747850833804108	152
53	0.11392448935309799	234	-2.6744549955424426	-2.635806279419228	-5.327699066207852	-3.137917839841818	-3.023338180354232	-3.359843272273115	1.002888793144126	88
54	0.11542441696818177	206	-2.6769422305909587	-2.639292719133789	-5.328297804605249	-3.1405813610925217	-3.02636503473708	-3.3622958300319197	1.0019594426548202	89
55	9.386425238684874	449	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
56	3.835674667136831	117	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
57	0.011502737881030616	149	-2.4523353878873446	-2.2901430128152325	-5.278302225732485	-2.900362937418926	-2.752677350806761	-3.1347641829321495	1.0931407606918728	45
58	8.326998598687624	205	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
59	0.011055414677452538	282	-2.447418667927507	-2.2863801708088713	-5.29715305531372	-2.901542284975275	-2.730894520326406	-3.1326777398703554	1.1032321891840955	40
60	3.691436611440379	187	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
61	0.004558243506041283	176	-2.3975335374036977	-2.249836156325383	-5.266282693503459	-2.867769309031327	-2.724781324585235	-3.10124060416982	1.1048738256516921	7
62	0.002041972620313551	362	-2.420820156688909	-2.2543034705524403	-5.285472144178071	-2.9068128118007452	-2.733781313833395	-3.120237979410712	1.106541089086782	27
63	0.13119830195861693	185	-2.7005475086206077	-2.671794901802505	-5.332110780755602	-3.166328473103334	-3.056820615438253	-3.38552045594406	0.9923602882360562	93
64	16.769092424053547	412	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
65	0.00153506711848563	283	-2.4281877472259508	-2.2072173926993504	-5.29313903160315	-2.8481249848676913	-2.6990664531215867	-3.095147121903546	1.1209212531617379	4
66	2.5404953726032917	176	-3.4017279759367893	-3.4309497894343384	-5.4393835022329515	-3.9953133959244003	-3.820756027419068	-4.0176261381895095	0.7462130239615078	149
67	0.0062926523508769015	299	-2.426369650849878	-2.2676569927422934	-5.2696204223228085	-2.9026713494382355	-2.7285956324350926	-3.1189828095576617	1.098080468023398	25
68	0.11844507454634579	397	-2.6815043476435063	-2.646109809852607	-5.329203408677694	-3.1457798138924584	-3.032406607781804	-3.367000797569614	1.0000720255592708	91
69	0.008979709411097799	399	-2.442163629916794	-2.273062691489743	-5.304268680248708	-2.9255640351673957	-2.729759970908064	-3.134963801546141	1.1078598886693303	46
70	0.5260940006119659	163	-3.0225889564655986	-3.0260352141844296	-5.36198342325577	-3.582689073520477	-3.461921778382814	-3.6910436891618175	0.8654877433169691	119
71	0.4234681040533898	489	-2.959199796734381	-2.9683698369194174	-5.351780450475732	-3.5026974611194843	-3.3941513132934844	-3.6352397717084997	0.8858835779523714	116
72	0.003747429583198058	388	-2.408273945717981	-2.2450556699421433	-5.289601394662554	-2.918238406859964	-2.6911391060051635	-3.1104617046375616	1.1138605191170297	18
73	0.3985880593159403	261	-2.941829923676943	-2.952281729070765	-5.349516409649498	-3.4821816942393964	-3.375223407337903	-3.6202066327949014	0.8917285018694948	115
74	3.742029706408254	216	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
75	0.37473953144850175	145	-2.924540112878301	-2.9366322139626178	-5.347570312758772	-3.4615314283897702	-3.3560216975797554	-3.605259153113843	0.8976486551671157	113
76	0.0012183349504761957	452	-2.3983443154072113	-2.257676961553138	-5.293639527279387	-3.0646316996766525	-2.6627355614134105	-3.13540561306596	1.113558843995196	47
77	6.867264743688682	468	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
78	0.009717664661893777	365	-2.4220922417594903	-2.2667014491407524	-5.2872291978627235	-2.9234708353849794	-2.718985433981537	-3.1236958316258963	1.1055717209503604	32
79	0.2186269771439089	441	-2.7913716437870546	-2.8062107429064826	-5.338337037257915	-3.290681557909556	-3.196232003408456	-3.484566597053893	0.948459698602062	101
80	0.01690008842250435	387	-2.459331957471119	-2.3203714723991986	-5.294564179085559	-2.9312336961820327	-2.7493184499827557	-3.1509639510241327	1.0929648769470297	54
81	0.2294681541968589	148	-2.801460880705369	-2.8183159601767036	-5.3383650013984285	-3.3045833475183968	-3.2110875829295606	-3.4947625545456917	0.9437962500806557	103
82	11.763055143168744	261	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
83	0.09479429383049771	355	-2.6427120897750638	-2.590664105478047	-5.320065005041509	-3.1035598529970088	-2.9836427480001784	-3.3281287602583616	1.0149445245192024	84
84	20.38526953784601	414	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
85	0.005473526162609912	127	-2.4188738092581388	-2.2765703538895776	-5.276765341904098	-2.8844011431363805	-2.7408114784890163	-3.1194844253354423	1.1003524590271794	26
86	0.289159040016505	347	-2.85651349446327	-2.871879713970794	-5.341462464445102	-3.3766943528151483	-3.277362430348822	-3.5447824912086268	0.9224248909199184	108
87	1.434450400424486	354	-3.293693537693505	-3.310668073918762	-5.4237567261651405	-3.920018404550517	-3.719829878104531	-3.933593324086491	0.7828120666028879	139
88	4.139384200868318	398	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
89	4.773153485850512	341	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
90	0.04159121231666256	310	-2.5307673851320556	-2.4073934231191982	-5.2865102525826595	-2.9839970999938443	-2.8332638133396415	-3.2083863948334796	1.0592849982866723	72
91	0.7083602660935882	276	-3.106759479786231	-3.112856956659479	-5.382719635050537	-3.7048763839852814	-3.5413552813034936	-3.7697135473570045	0.8401319742536721	126
92	0.0012700654148745298	109	-2.4433139418005885	-2.276778203520174	-5.274890960965706	-2.873236413634184	-2.7330104130544943	-3.1202459865950294	1.0975550080506373	28
93	0.029294051656888	276	-2.489999556654036	-2.3646676240168922	-5.283795573966252	-2.950590403755788	-2.787872248486531	-3.1753850813758997	1.0745333648770785	65
94	0.34473225209877817	105	-2.901160063178141	-2.9159941822395217	-5.345285516849426	-3.434810577185965	-3.3305420403144255	-3.5855584759534955	0.9056616477156739	112
95	0.030445731435115708	111	-2.50511419269921	-2.3970731374300476	-5.289339154286083	-2.9471756490521432	-2.8093196760800905	-3.189604361909515	1.0685417029701003	69
96	16.27253138598111	396	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
97	23.476191959294596	463	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
98	0.002094508707642498	417	-2.411101204664886	-2.2483207995754455	-5.293574275776635	-2.9378691690960217	-2.72589702662055	-3.1233524951467073	1.1113253222951451	31
99	14.078567862279632	323	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
100	2.811016748516339	414	-3.4017279759367893	-3.4309497894343384	-5.442336427506679	-4.0060147491943	-3.820756027419068	-4.020356993898234	0.7472850152312496	151
101	0.0069198915370646	434	-2.4294189295640956	-2.252652035864589	-5.289176978517939	-2.8990329152804817	-2.7559202282197894	-3.1252402174893787	1.1059626307627894	34
102	0.0012794306380480142	311	-2.3820683101374835	-2.231523401147082	-5.286579101744231	-2.8637981643121995	-2.6921898658216903	-3.0912317686325377	1.1200465780995754	1
103	0.2792636875687679	124	-2.8477550508396674	-2.863294911131331	-5.340703093324534	-3.3651408386372883	-3.267213962452178	-3.5368215712769997	0.9256999420757319	107
104	11.95018319860435	149	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
105	0.009065982000171453	133	-2.438880115010718	-2.2936449658823883	-5.275485416316363	-2.889686153364084	-2.7491523524053174	-3.129369800595774	1.0938955891632964	37
106	0.0020863945044495057	168	-2.4068151097414234	-2.2329495632463843	-5.26347130813441	-2.872426587943948	-2.721552360823291	-3.099442985977892	1.1052511547361896	6
107	0.006567352432305653	225	-2.416667471311197	-2.25771480110384	-5.287980310278657	-2.8583198668637166	-2.7213903227019216	-3.1084145544518664	1.1104094821347912	14
108	0.00648886887609802	161	-2.422796098345057	-2.264776271932535	-5.285495847254958	-2.8706975573468823	-2.7369393519736183	-3.1161410253706103	1.10595532274719	23
109	0.007738709152947835	464	-2.4068942975177983	-2.2541997766154642	-5.308535237669221	-2.9372236379456886	-2.7085173268136886	-3.1230740553123724	1.1180781901122359	30
110	0.026269021894944348	500	-2.5032453600271745	-2.3404401763798055	-5.282292617237208	-2.9530087567749166	-2.7804382152164115	-3.171885025127103	1.0764141553255762	64
111	1.2159142519453243	480	-3.2538819775210728	-3.2634101034911236	-5.4149744174061984	-3.886650694468541	-3.6791158810342104	-3.899606614784229	0.7958429373832927	137
112	0.03865349905303767	108	-2.5189535988053664	-2.4295186868847325	-5.293588584412203	-2.9860077272958243	-2.851191027879264	-3.2158519250554782	1.0589412438270862	73
113	19.575976762942066	453	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
114	12.976946352836762	284	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
115	0.13524323195355312	368	-2.7055619127150545	-2.6801469432171916	-5.3330637143251245	-3.172686123715409	-3.0643645903118144	-3.391164656856919	0.9900606460432386	94
116	0.04510588894753152	411	-2.5416512417490753	-2.426299973769585	-5.288691057555677	-2.9971333395010946	-2.8512652294903376	-3.221008168413154	1.0540615976684247	75
117	5.041427264414167	374	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
118	16.256474250304716	221	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
119	0.0017050373128642974	459	-2.377037158425526	-2.265186195363275	-5.303286473426072	-3.0353938567664374	-2.6866664742765307	-3.1335140316515684	1.1174491709545071	42
120	0.006199077967821754	233	-2.416717489784985	-2.252876743343202	-5.287640842373867	-2.8672676032560314	-2.7204977430665034	-3.1090000843649177	1.1106796639783882	15
121	2.3258798227303186	257	-3.395867382467926	-3.4216654551648555	-5.437101498933596	-3.9869255379417403	-3.811891233291129	-4.01069022155985	0.7482903485999093	147
122	0.19554858582231863	346	-2.7697610114745372	-2.7775120206846893	-5.338158891592221	-3.260459320603398	-3.1636016535262796	-3.461898579576225	0.9588900838742518	100
123	17.242175703047437	338	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
124	2.0832487530006185	496	-3.3718188133500253	-3.4034830685691975	-5.434567423057966	-3.9775209835814205	-3.795529866867301	-3.9965840310851823	0.7550738694125336	145
125	8.245237613029655	191	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
126	0.001043819818199227	116	-2.428886242943193	-2.2791711650413267	-5.282571000293039	-2.8657883193304845	-2.747060398266141	-3.1206954251748367	1.101367313229236	29
127	22.82275970205798	233	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
128	0.016544505372219888	173	-2.4452706614947273	-2.298909301542697	-5.268807468227604	-2.904810027761508	-2.7525276194258463	-3.1340650156904766	1.088776992974095	44
129	0.4547642380220769	395	-2.980556961919214	-2.9867892466364956	-5.354804390232062	-3.527542414537789	-3.4174522123996662	-3.653429045145045	0.8790194577560095	117
130	0.004612469734337242	290	-2.418760948076094	-2.236698202437131	-5.285572396125933	-2.8884026006697843	-2.701512723619493	-3.1061893741856874	1.1126075107894544	11
131	4.630422381814763	442	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
132	0.015776974885627175	365	-2.430428183117678	-2.3124995603315743	-5.288544653413571	-2.9211981589964147	-2.7308146480429873	-3.136697040780445	1.0972461545944805	50
133	0.006947567737813871	260	-2.4462166107345817	-2.258584588601425	-5.286198525061112	-2.8612142165004633	-2.7052734679720705	-3.11149748177393	1.1069817822033357	20
134	0.01268043703407879	298	-2.4402327289585957	-2.281658948861077	-5.288976711287911	-2.916256037167918	-2.7520903880290506	-3.1358429628609104	1.0995429343616547	49
135	1.1031565106745551	312	-3.2296940888922667	-3.23753904339722	-5.407420776786035	-3.8619404566635063	-3.653532079057493	-3.8780252889593045	0.8025288103291177	134
136	10.227147056881623	422	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
137	0.9186787294820995	239	-3.185562354845158	-3.1926456358275512	-5.396527205973662	-3.813159185904103	-3.6044296069188837	-3.8384647978938715	0.8156390503544192	131
138	0.0029431012477681164	337	-2.4199079851853273	-2.227460063158148	-5.292256581615884	-2.8973103559767512	-2.6973324917820083	-3.106853495543624	1.116497144788087	12
139	2.3326688199815306	299	-3.396054047835045	-3.421970897932747	-5.437172906633236	-3.98718976633326	-3.8123491757508563	-4.010947358897029	0.7482128079801377	148
140	0.6585252828832139	226	-3.086026055883623	-3.090151294210855	-5.376814805943333	-3.672863268663218	-3.525305576791645	-3.7502322002985347	0.846076298615069	124
141	3.28415621355208	442	-3.4017279759367893	-3.4309497894343384	-5.44773699902226	-4.009005242383958	-3.820756027419068	-4.022035206839283	0.7493292626948761	153
142	0.3386926132645672	327	-2.8964302028495057	-2.9117338406756454	-5.3448427177251165	-3.4290995563610647	-3.324898076370636	-3.5814008787963934	0.9073428534577969	111
143	0.3980048437433605	133	-2.94140813722554	-2.9518948527813667	-5.349467980535186	-3.48167743672429	-3.374769011420869	-3.6198434837374505	0.8918724288197452	114
144	0.025729220582758335	307	-2.4853238006524165	-2.3394378567239116	-5.282198955938831	-2.932698605104138	-2.775587494783551	-3.1630493426405697	1.0799658345862158	60
145	0.6537985946473478	181	-3.0840428644231195	-3.087952612975444	-5.376259048051107	-3.6697751653692836	-3.5236355141549693	-3.7483330409947846	0.8466625244147381	123
146	0.04688203989234915	484	-2.547648807563745	-2.434353464943766	-5.287448370078797	-3.001078726933211	-2.8559913570179694	-3.225304145307498	1.0510877711340174	76
147	9.887875653905773	252	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
148	0.0025990259040159667	326	-2.4077909703989397	-2.2678542932851125	-5.28439493317989	-2.892323414657862	-2.7355601011454844	-3.1175847425334573	1.1061284672309863	24
149	0.7822724027916726	196	-3.1364859463259958	-3.144696765138358	-5.387774565656808	-3.74963769606429	-3.5641618233076735	-3.7965513592986255	0.8305176508683658	128
150	0.01640991376528722	303	-2.45789937468145	-2.2931745749255	-5.27990644032527	-2.905814471509133	-2.753294552852994	-3.1380178828588696	1.0923313103288799	51
151	0.2687990484890953	393	-2.8382481471390477	-2.8541302625922165	-5.34002228418246	-3.352860480512796	-3.256166656276448	-3.5282855661405934	0.9292846291851602	106
152	0.020106475046016436	447	-2.4758399233294033	-2.3219596950176746	-5.277055056121687	-2.9368803615488868	-2.7590249329068812	-3.1541519937849065	1.082838958991097	55
153	1.6103491851883691	278	-3.3154829354625024	-3.346942497871482	-5.42626976691974	-3.9357734401698425	-3.7431948354985902	-3.953532695184431	0.7731197904822718	141
154	0.0293831094147778	211	-2.50172583609238	-2.355930587816409	-5.2821039654726185	-2.945124426963667	-2.8025000899948367	-3.177476981267982	1.0729052342049916	67
155	0.0018366596881984408	162	-2.4056302354021417	-2.2523039133692495	-5.256212613843633	-2.8614113973773705	-2.7085485453702023	-3.0968213410725194	1.1009177176015912	5
156	0.327326397634744	483	-2.8874918661642837	-2.903693539829072	-5.344041923223709	-3.4181992789043423	-3.3142876010746094	-3.5735428418392035	0.910535658634032	110
157	0.6484708814740316	260	-3.081802493821578	-3.0854699891219615	-5.375634292310419	-3.6662857112790523	-3.5217492150105345	-3.7461883403087093	0.8473262363685639	122
158	0.032280729157243594	337	-2.5142481936742693	-2.364817082754107	-5.280675263350076	-2.964314000199263	-2.79834431263469	-3.184479770522481	1.0688934830688295	68
159	1.7796151934161395	480	-3.3360123933732853	-3.3709354938964364	-5.429726593600688	-3.9508179731922963	-3.7650992121621267	-3.970518333244967	0.7660249650705535	144
160	0.0017199046858942608	128	-2.4171593021727613	-2.261565754469023	-5.265249897543245	-2.869756914472794	-2.7150448434675187	-3.105755342425069	1.1007803825142606	10
161	0.005750135922912377	202	-2.408583834091435	-2.243413748945168	-5.2768982707605465	-2.86827115256484	-2.7106795107747885	-3.101569303427356	1.1095890040653864	8
162	8.401188868520727	141	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
163	0.6227405321961951	368	-3.0708714487466033	-3.0734220095232594	-5.372642478583227	-3.6492697552089584	-3.512585556736579	-3.7357582497597255	0.8505809829127396	121
164	0.7642092139461485	442	-3.1295963980628216	-3.1369889466208845	-5.3865847573096515	-3.7391044140164666	-3.558640995584074	-3.7901831023187795	0.8327972649480857	127
165	0.006390170746637908	435	-2.4191177570567564	-2.2951370795718646	-5.303872491594278	-2.9262066265098485	-2.702964707435259	-3.1294597324336015	1.109230425987068	38
166	0.01251365831585783	470	-2.420813064236516	-2.28480823046415	-5.285984908017699	-2.9292263098752467	-2.7464694421302873	-3.13346039094478	1.1002647002142292	41
167	0.6790850119658883	114	-3.0946245770160488	-3.0996776262865833	-5.3792472287959745	-3.6861870677146222	-3.5321615818217267	-3.758379616326991	0.8435706543325627	125
168	0.0052058207687649466	278	-2.436787530358807	-2.254014015145953	-5.297069717305724	-2.862465449137814	-2.699099218199177	-3.1098871860294945	1.1134912416918956	17
169	0.009824104320569668	413	-2.4491811916475243	-2.289677580678662	-5.294604959044616	-2.9259449091561733	-2.7103879397646566	-3.133959316058326	1.1020712342872467	43
170	0.005477984001222216	169	-2.4101175448202943	-2.2569098792784814	-5.267246513463862	-2.8699017557514366	-2.72083229546238	-3.1050015977552907	1.1027496972581166	9
171	5.565594617905874	126	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	155
