	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
25	0.01769275055719865	0.018190610413944725	-23328.281506524316	-225.9598515686622	-2.5985793632790273	-178.95619155561783	-0.7226738897364215	-4747.303760580323	9290.93475942473	77
26	0.07483624274817327	0.03505837059252771	-14345.391274918902	-225.71865805357484	-2.5570331859995994	-178.91060349165426	-0.5073221974617419	-2950.6169783695186	5698.113947223885	48
27	0.016814106506939704	0.0010097534628492632	-23846.247466523702	-225.9889252025188	-2.6051535130042147	-178.95614214263497	-0.7563227262020789	-4850.910802021613	9498.104482925128	79
28	0.001873118892032499	0.12465883787843703	-27000.580476144874	-226.0522308526409	-2.6211193731057265	-179.03022807596662	-0.9247104326517837	-5481.841752975849	10759.75427400109	103
29	0.03540332497610842	0.1139270454632782	-16250.222553178846	-225.80132434274577	-2.557616998464174	-179.0441070675188	-0.5350542748439797	-3331.6321311724837	6459.936835582469	56
30	0.6647910075612675	0.1041101659846105	-392.3583980487646	-226.02306003350128	-2.4632360082670255	-179.61508373111948	-0.3373180969256039	-160.1594191837156	147.67809454272012	6
31	0.0014353408214035335	0.008173832443006325	-27226.047001500276	-226.08077234094816	-2.630136749003816	-179.0428669774289	-0.9749336072270454	-5526.955142234978	10849.927615781282	108
32	0.05632074827094378	0.004949971540048182	-18583.33981854537	-225.8165289359007	-2.5754233175008197	-178.8705364282911	-0.5729952030160006	-3798.2350604860158	7393.112547130328	63
33	0.7091830501837787	0.6193007931213138	-37.877431047817595	-226.4190675314577	-2.4487553588602156	-180.14432897196554	-0.3064448081518753	-89.43920554365059	95.03841965772351	1
34	0.32090903695819756	0.02485190175385599	-4994.3336312735855	-225.70231832071457	-2.531716360329753	-179.05007201217455	-0.3971236893301226	-1080.402972331227	1959.0825679096588	24
35	0.30614437330868366	0.002439678691746349	-7169.953393532457	-225.5604525031843	-2.5436273984580136	-178.91678464865976	-0.4164648020749937	-1515.4781445769668	2828.701363135426	31
36	0.00816721699426284	0.023324032039597556	-25383.634430094116	-226.01766258552456	-2.6127457525149964	-178.98860535016865	-0.8309892385595826	-5158.416886604176	10113.018356774332	85
37	0.15545207940812658	0.02724241112942528	-9861.247819998776	-225.66310458254648	-2.5446053464640284	-178.92301638698007	-0.4494028380718928	-2053.765589830568	3904.801839712542	39
