	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
15	0.0065390676934270016	0.02176746432835194	217	-33121.54587750658	-225.2732341394949	-2.564704878398822	-178.51517370541748	-0.6067759489821088	-6705.701153235775	13208.234432931496	105
16	0.008249608320262312	0.006842623344352976	177	-25355.530394182537	-225.2930865264423	-2.559509761369068	-178.75159194627514	-0.6872013113542031	-5152.564356745595	10101.891312502668	87
17	0.022712868739643684	0.13336992310608964	180	-14275.355497792498	-225.12885538093508	-2.5555076477750047	-178.80712036732936	-0.6067822860805695	-2936.4907526949237	5670.159552810904	63
18	0.8194875134274855	0.22100302755107729	231	-37.23303856877126	-226.34611398896075	-2.451331769887334	-180.0144784908691	-0.319533040135761	-89.27289917172484	95.05991104718312	2
19	0.1546838165234765	0.01769275055719865	200	-2869.408081435359	-225.10165579231858	-2.5439951770612645	-179.00074720181237	-0.4727541174919404	-655.3054467448086	1110.7740826546726	39
20	0.06938232500067018	0.08726810419290941	225	-5988.848044726866	-225.41747483954956	-2.5505407051699045	-178.71015337842627	-0.46298531398005244	-1279.1978397927983	2356.578978632919	44
21	0.016814106506939704	0.0010097534628492632	243	-28845.125017605802	-224.99289640603314	-2.5641807243917785	-178.3785622073595	-0.5422965706117723	-5850.3205907028405	11497.76004094099	94
22	0.019878950961872335	0.20390894855858127	217	-15889.306433305723	-225.40333408503102	-2.554937747532924	-178.5633766057451	-0.5165784408779098	-3259.268932036982	6315.672369777027	65
23	0.1139270454632782	0.6647910075612675	203	-649.4249079412261	-226.0659494333604	-2.480335523107432	-179.58173789210014	-0.3489454814021659	-211.58037525423924	237.18478998268685	29
24	0.6581455746005778	0.002845658457975523	198	-220.58863986191054	-225.6117403316343	-2.525144923745973	-179.38321274612971	-0.40188781067630475	-125.70212513481935	102.70322193618762	15
25	0.05632074827094378	0.004949971540048182	204	-8904.992293054629	-224.93893067103227	-2.5534814008562865	-178.8939268265569	-0.538145778951205	-1862.3833555464055	3522.4745930591434	53
26	0.6193007931213138	0.32090903695819756	200	-37.22869572290326	-226.3440302543807	-2.4523882032883497	-180.02107653776707	-0.318138736003378	-89.27286589086856	95.06111330418035	1
27	0.09012623266495128	0.30014367197288133	226	-2873.079283283738	-225.85179122442904	-2.525258992240089	-179.04096888228642	-0.3970164670811147	-656.1788637699549	1112.18724110958	40
28	0.00816721699426284	0.023324032039597556	188	-25391.76788709158	-225.1478014678799	-2.5572686378292317	-178.78458303464868	-0.6726360334854583	-5159.786035253085	10116.398363406517	88
29	0.22915507213224862	0.015443764327303062	241	-2893.311759616536	-225.32616610923478	-2.5453745897002764	-178.83386972531787	-0.4292781993826499	-660.0892896480343	1120.3056443757746	41
30	0.010348805378385954	0.009087273131627379	219	-29344.31244086304	-225.1032513159191	-2.565000587585181	-178.51103478019934	-0.5832052787796718	-5950.214986565105	11697.4007820363	96
31	0.20964913710588354	0.6463647571489167	179	-89.07708343190464	-226.19878501401922	-2.4554416663049756	-179.80950509910699	-0.3319515144724035	-99.57455334516165	91.50164618702894	8
32	0.02107934421689857	0.19464516971874074	236	-19176.485977877404	-225.30399961007288	-2.5579487215672088	-178.58113558389036	-0.49650299248869967	-3916.6851129570846	7630.441179817509	73
33	0.022754392285271194	0.0021134063911857365	184	-16796.417684171676	-225.0612745666655	-2.5540618303493376	-178.72946212520515	-0.6847634160693908	-3440.689449221993	6678.480835957998	68
34	0.19908186616467924	0.4180870730813556	243	-352.9419340711648	-226.10721893023324	-2.461075822289737	-179.66436267533192	-0.35185440046000976	-152.30528917989594	135.64176468083537	24
35	0.23163769489242636	0.5947886633510258	229	-102.15139368919613	-226.2166769820668	-2.450455033714194	-179.82742699675327	-0.33321943129542547	-102.19583442660516	91.35969414576394	9
36	0.01261043018402481	0.013805528493177906	242	-31102.848015444008	-225.00217470447635	-2.564278754968822	-178.3504696899092	-0.5476325192878452	-6301.86251422253	12400.82449416232	100
37	0.0033059397465291587	0.015041208963047647	237	-44634.53174639701	-225.18411760972018	-2.568266207995683	-178.4904740857305	-0.5721867256244653	-9008.269358205216	17813.362477251616	118
38	0.0027208814023874732	0.08832875511239692	225	-41295.41484054557	-225.12227100469346	-2.567332679983705	-178.5681180522306	-0.5876262527486046	-8340.452037707044	16477.731393808324	116
39	0.011346795536115372	0.2519391211301809	235	-25438.823707838677	-225.3201688604214	-2.559079123475112	-178.58119006104303	-0.5117362061942954	-5169.159176417962	10135.239374711027	89
40	0.6131346907257668	0.15123001270015599	201	-40.8577190432851	-226.2297483932927	-2.4533598194415718	-179.8725013922823	-0.33790991141691334	-89.95024771194372	94.60894974677697	4
41	0.26675066475784026	0.17650056360237415	226	-315.16782135669933	-226.01163928476544	-2.4929207241911104	-179.50167065511548	-0.35943306406346276	-144.70669701696696	124.85116700852745	20
