	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
42	0.2527402524021293	0.01557671174496083	166	-5508.797988808379	-225.32367735690445	-2.5217528288211284	-179.03077173203735	-0.37699174980283345	-1183.210236495189	2164.7056262193696	41
43	0.605805170769007	0.002391001440633527	42	-1926.757446071347	-225.4321517038736	-2.516337311262774	-179.01995970665217	-0.34445089143335245	-466.8140691369138	735.6210480764745	14
44	0.051995302542026244	0.02090966666516445	55	-7532.093719748368	-225.39292087482133	-2.5211358888357265	-178.9042771553973	-0.35040870659843143	-1587.8524924748042	2973.5121759245576	58
45	0.004591796521596642	0.0499210249373267	55	-8340.978119938234	-225.44207864486637	-2.53733802629322	-178.8814693033762	-0.34850866779226153	-1749.6375029161125	3296.9254862572225	72
46	0.001139182823628078	0.10472090957261454	105	-8993.090508023308	-225.44093721861333	-2.5316361135281475	-178.80939694011067	-0.4068977269200444	-1880.0558752044958	3557.6798452755543	80
47	0.001257424061085266	0.037459495598682224	19	-3640.1109865454523	-225.12322850330904	-2.4992003946159853	-178.59103394709672	-0.3399798737232905	-809.3328858528394	1418.3011655330085	33
48	0.034983307025656996	0.02756438230939599	11	-313.30355323231464	-225.23558535371333	-2.488215638098401	-178.69023606720154	-0.33344441811541925	-144.01020694188867	124.20305127362174	5
49	0.0031591158302996347	0.3890336393933337	163	-10174.42263261789	-225.03527702215857	-2.540259743444078	-178.94642222130074	-0.42046270318292045	-2116.273010861595	4030.0989554168477	101
50	0.06946148453130607	0.07242089022586799	92	-7031.866972305785	-225.55151933116582	-2.5340335799087415	-178.91440069015397	-0.3767082009582069	-1487.8487268215945	2773.502275483613	53
51	0.3143073978837393	0.0031414204053445767	190	-5578.26592682948	-225.25778262152772	-2.52698584314897	-178.97953611372643	-0.392395772636223	-1197.084525436104	2192.4769201907143	42
52	0.24352404813234524	0.04207158013923854	110	-4005.1900340034235	-225.47347329624418	-2.5144301113038154	-178.9810578798382	-0.37622170891396817	-882.5070433999448	1563.9905863124243	35
53	0.02330664999404121	0.013889080744995152	64	-8282.98699920751	-225.52245561174746	-2.5405447996643624	-178.85134822213504	-0.349962291474203	-1738.0502620265063	3273.732879206124	70
54	0.001355970966762103	0.0010574833750821818	153	-12006.32996688525	-225.0146482513565	-2.541672887654167	-178.988657311975	-0.4283970826406742	-2482.660668483775	4762.701218311819	111
55	0.35414617019075423	0.07598872771651811	186	-2341.191610107494	-225.35911826293935	-2.495728202949169	-179.06723330434815	-0.3476466849999701	-549.692267312546	900.3586360186353	19
56	0.001170873484855368	0.03549356703742122	194	-13748.720450728928	-225.21984584387903	-2.5516301682816214	-178.58655893224727	-0.46494176578221774	-2831.108685487824	5459.561446710705	120
57	0.0019579432275984737	0.047246039144780615	15	-3281.731401368225	-225.27744058504672	-2.4964481010572164	-178.62818234852418	-0.3381169521434106	-737.6943178709993	1275.26160116051	29
58	0.009525977654523628	0.055465740833925234	116	-9691.082926443592	-225.47721325707693	-2.502761705137573	-178.8971670872018	-0.4042674988223369	-2019.6728671983662	3836.7837163973295	92
59	0.001303613286881261	0.7655479034998215	166	-13052.388600775983	-224.90027621341278	-2.5376184592616595	-178.90154014476877	-0.44380723072869366	-2691.8343685648315	5181.072849874088	114
60	0.0010746217116970103	0.2843891093429288	120	-9782.726899494004	-225.51240283870348	-2.5145851993865085	-178.91153320071942	-0.42631603212887337	-2038.0183473529883	3873.422862399016	94
61	0.005219063467592357	0.0020755842635199143	145	-13283.702902466233	-225.06237848311105	-2.5066949895454753	-179.02767890722632	-0.42732664487600597	-2738.1453962981986	5273.5618360799745	117
62	0.36221131095926806	0.06323389760249437	186	-2495.1554679964797	-225.3128136192594	-2.5074270180552447	-179.06138776352032	-0.35229995870159636	-580.4778792712033	961.6509994515787	21
63	0.4968180461870261	0.34997804770233654	115	-157.4466934701641	-225.83448204385343	-2.467820765899366	-179.3533818920675	-0.32959179162533786	-113.08639399272195	93.83160064660646	3
64	0.002271838461403686	0.49030734655438185	59	-7956.070054401925	-225.4616788818367	-2.5414831121998622	-178.9099808371257	-0.35381074603895624	-1672.6674015958251	3143.0182265761746	62
65	0.004283050497886854	0.009048581102939301	101	-9265.34100732919	-225.43076991128333	-2.539563794768176	-178.83280217121825	-0.38975111788951683	-1934.5067788648698	3666.5451967532226	90
66	0.011636786631838125	0.01718570854109541	71	-8000.59903158968	-225.4139907964294	-2.5344038475933854	-178.9310398800186	-0.35624431914165416	-1681.566942086573	3160.8252813173335	63
