	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
52	0.009286648725761334	0.0019579432275984737	147	-48.327933596449334	-3111.568760246201	-74.969896165165	-92.93120088912923	-36.53510096980042	-672.8665783733491	1219.5113844879904	91
53	0.0024977776166548882	0.009525977654523628	31	-46.593710425750096	-3111.684948795906	-39.998562719369204	-93.36749452527859	-36.65284481738254	-665.6595122567373	1223.1845378528608	8
54	0.6010932836201187	0.8555712985142641	89	-52.22986606725453	-3111.9549600846667	-28.13857241092215	-94.06966677564989	-42.765796444392805	-665.8317723565772	1223.2580824926185	10
55	0.04257220475060494	0.001628797438229091	243	-49.219565143254464	-3111.780347106732	-36.518687573261055	-92.97286453111275	-36.12906307557462	-665.324105485987	1223.405210452273	4
56	0.18868759941060792	0.010858304235750078	198	-49.860290427933585	-3111.672229710424	-53.26500200960141	-93.09403898079188	-35.314741814593056	-668.6412605886688	1221.6656849094886	47
57	0.37840103824654275	0.0011765634040851142	231	-47.486310722916336	-3111.719686417775	-34.91790367458125	-93.162275826991	-36.60910952260943	-664.7790572329745	1223.6533069789439	1
58	0.04111594938354168	0.021405150386673163	69	-60.143449716463856	-3111.5646728514107	-72.90919764748556	-93.34172097463856	-36.633990370530526	-674.9186063121058	1218.461882815864	102
59	0.004283050497886854	0.009048581102939301	88	-52.44522103897712	-3111.587671369157	-68.89498885829659	-93.32526077172868	-36.726443632784566	-672.5959171341888	1219.639861151501	88
60	0.0034622431896753412	0.11381974211790825	81	-52.57664347461076	-3111.629330916649	-74.0027507404458	-93.32995751474026	-35.905166103889556	-673.488769750067	1219.2244953741995	93
61	0.0038582531082060763	0.08348884782885597	96	-50.20957591809933	-3111.68156620385	-63.89045540603592	-93.26411965305661	-35.74549433165878	-670.9582423025402	1220.5094250410204	70
62	0.150500131268934	0.002973560448608264	28	-44.613226457636706	-3111.6425040782897	-76.29332875210227	-93.64028980599429	-38.734684426941456	-672.9848067041928	1219.4963070508127	92
63	0.6790584849258988	0.7751797375217742	204	-52.23937348132365	-3111.9566922845693	-27.627139894675345	-94.07765175553406	-42.7802248367046	-665.7362164505614	1223.3089444929738	9
