	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_alpha	param_model_config__reg_lambda	param_model_conifg__max_depth	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
46	0.8936162710268031	4.058773465482066	0.08115052991693918	9.683617051242654	307	0.10919143535900061	17.63786578635974	10	-2.5302756	-2.6539826	-5.2217274	-3.0866954	-3.0143027	-3.3013968	1.0988588	103
47	0.8157624839802627	2.057299229690006	0.029109049437862508	5.142741408386751	184	0.018574160712532015	0.06013126100794334	5	-2.5634735	-2.6163414	-5.2365565	-2.9862096	-3.0745132	-3.295419	1.1078488	91
48	0.7799134435719552	4.651488058656809	0.017095877753311686	6.737352202061286	130	0.10977287744697403	0.55182398774817	9	-2.6548045	-2.6201599	-5.216276	-3.0986314	-3.1038306	-3.3387406	1.0749538	162
49	0.7369840501604562	3.5904913940156966	0.12392254514692198	4.246219969452693	117	7.715205648463764	5.006592240208038	7	-2.668591	-2.6651807	-5.2269287	-3.2214909	-2.876847	-3.3318076	1.0833849	155
50	0.7099209533338411	4.643320740293873	0.05071190307309358	3.1748454422853007	331	0.8827277969791628	0.012142908585842858	10	-2.5907893	-2.6645882	-5.2171288	-3.0690892	-3.0680153	-3.3219223	1.0824561	139
51	0.7937875808154653	1.8233382160276168	0.030868048329020688	9.830758218361687	155	0.018610662389504373	0.30431161256258416	3	-2.5530345	-2.5476613	-5.2344484	-3.0478694	-2.9699452	-3.2705917	1.121856	48
52	0.6137781481425724	2.8292124568733827	0.1754193209405835	6.938137304440205	319	9.543389620950283	5.427841908786334	9	-2.5173998	-2.5736997	-5.2395973	-3.12978	-2.9935446	-3.2908044	1.1207676	82
53	0.7950900610669953	2.832063114576935	0.0715142333872861	1.9683201908290284	249	0.294028999626641	12.30347978257255	3	-2.5068855	-2.5346253	-5.2396502	-3.1052465	-2.9500551	-3.2672925	1.1327084	43
54	0.9775095997200302	4.619464027906231	0.17782825740672203	1.4382328340471453	373	0.2196459893507917	17.958688194077446	7	-2.582967	-2.5611963	-5.225185	-3.21111	-2.981117	-3.312315	1.1039853	127
55	0.9821121580030538	3.064935623013077	0.02876500501853984	4.367418827974905	280	7.190921517809041	0.0739773404447167	6	-2.5759857	-2.5717587	-5.2343535	-3.1284692	-3.011563	-3.3044257	1.107788	108
56	0.6281661044715201	4.157280953690676	0.044580251138255235	6.568116396760559	219	3.408293854304096	0.013727679128626439	10	-2.567151	-2.639881	-5.236327	-3.1214406	-3.0805693	-3.3290741	1.0952163	151
57	0.7953416651693129	4.752926931697661	0.04898471306240438	4.0361503249339545	212	0.08525239788892608	0.1883143606301871	2	-2.6101387	-2.578258	-5.208938	-3.0687416	-3.0559683	-3.304409	1.0901605	107
58	0.6260639901812872	4.672424004350106	0.07550497277543672	3.401244918285927	291	0.8364946269906994	0.8843580501797743	6	-2.5352955	-2.5824225	-5.233911	-3.0737133	-3.04116	-3.2933006	1.1132926	86
59	0.9137859469250992	4.155731433993544	0.014514815149031097	5.538465847761886	185	1.9958324375489116	1.8736870790873916	2	-2.6002474	-2.6224136	-5.230642	-3.1023948	-3.0716994	-3.3254795	1.0913384	143
60	0.6296750698929033	1.2466966008797125	0.10944961714819325	7.175957286195694	152	30.136560834655246	5.015711652184671	7	-2.6393073	-2.6682448	-5.2344127	-3.2804248	-3.1828172	-3.4010415	1.06544	182
61	0.6390058107640116	0.5959721318977705	0.17749128923252352	9.045561371242007	381	29.088636173937527	0.027278840648596953	7	-2.5727544	-2.6880462	-5.25379	-3.1933486	-3.0412686	-3.3498416	1.0939108	168
62	0.8279990588502101	1.9057641341796019	0.04045648224772828	3.449889538100746	108	2.187537600854649	0.047757627969891386	10	-2.5087066	-2.5034847	-5.219959	-3.047915	-3.0074048	-3.257494	1.1277133	27
63	0.645284214024391	3.0578995719037687	0.19386627805434312	2.3417114488080086	383	0.025454860556986307	0.2716649786003897	3	-2.5940113	-2.6670313	-5.2371078	-2.989268	-2.991658	-3.2958152	1.1003406	95
64	0.9858469277009921	2.4785109976913975	0.04195670263481786	9.123973339837354	221	0.08321640238290472	27.7253149423718	7	-2.4323943	-2.6367915	-5.2252207	-3.045049	-3.0184689	-3.271585	1.1224173	50
65	0.7516673672905585	2.4934352351118125	0.041688585469557955	1.3546770235130614	309	0.04307781756014363	4.0038647132161325	3	-2.5506072	-2.5252602	-5.2170157	-3.041618	-3.0279903	-3.2724984	1.115093	53
66	0.9667941499914363	2.96330830756333	0.16380961179553413	8.77341163010018	325	0.13081478853704828	0.010000555658515209	3	-2.6247191	-2.6819642	-5.24251	-2.9650798	-3.0340343	-3.3096614	1.0947328	123
67	0.72920377567929	0.14773826426698936	0.18903567319229087	9.723484859040992	247	1.9348636676143374	2.9793274404925585	2	-2.4898	-2.6915329	-5.2534676	-2.8977194	-3.1076665	-3.288037	1.1225861	78
68	0.7727782233581205	2.9683285575814775	0.05110225461983683	9.980528117579103	371	0.9670702531254516	11.22766895474018	7	-2.5332296	-2.6255362	-5.227206	-3.0147622	-2.9487536	-3.2698975	1.1132346	47
69	0.899978057654621	1.4576438956980258	0.13255731581000887	7.322521462598833	222	0.4631597435818114	13.769797115729157	3	-2.532226	-2.4826016	-5.21068	-3.0019133	-3.0880475	-3.2630935	1.121972	39
70	0.9637080889837554	4.544483146416974	0.012642356931701113	7.968083972996991	342	5.345142789296895	4.525554241842906	2	-2.621489	-2.6520817	-5.2303433	-3.164324	-3.098842	-3.353416	1.0783097	169
71	0.7175982311273531	2.0025152611536887	0.15313491425024545	4.9275803149565975	267	7.853256115387747	0.01757673434631811	9	-2.6190398	-2.5904033	-5.2536273	-3.1283576	-3.094917	-3.3372688	1.100962	159
72	0.8659819491206454	3.995517655920035	0.01171690675655373	6.9431721264823825	221	2.9653039005187813	40.5232565489004	3	-2.6218498	-2.6661155	-5.2413034	-3.2365947	-3.0947802	-3.3721287	1.0782485	174
73	0.6833499359011759	1.5314334620348014	0.014506059608133335	8.026574420482905	259	34.27830068499641	0.3159951938284547	8	-2.6872623	-2.7551785	-5.2528825	-3.3458827	-3.2166564	-3.4515724	1.0464473	185
74	0.6286752215183168	2.326717609125636	0.010464782526080843	5.779201739904375	277	1.9590116555304515	0.08093674839925537	2	-2.5113673	-2.6125329	-5.230606	-3.072214	-3.0260599	-3.290556	1.112236	81
75	0.9249211332177945	1.6916127227078896	0.011029240511775961	8.13768484943349	292	0.09623779514413829	0.013404515590774387	8	-2.5953784	-2.5726132	-5.2389226	-2.9671192	-3.0088623	-3.276579	1.1155528	59
76	0.983603111267088	0.8453040552625577	0.011638278584893223	1.6070740670766257	290	8.551991845534957	0.06789132372967435	8	-2.5217052	-2.4521449	-5.230637	-3.1521726	-2.948918	-3.2611153	1.139025	35
77	0.8314381912809675	0.5779946886356304	0.06218967290316307	4.220771105084324	342	0.15072144638461848	11.911046002208217	10	-2.3751752	-2.5078058	-5.2289977	-3.0027459	-2.9300265	-3.20895	1.1605704	5
78	0.7025673733595114	0.36603488556622443	0.012483621546069686	9.757967047405721	318	9.707414900957176	0.014453492025219547	7	-2.4291494	-2.605326	-5.2209196	-3.0933447	-2.964918	-3.2627316	1.1268238	37
79	0.8098995047748301	3.9212153774863467	0.09845856165736255	2.1806343840766815	121	0.08768856735316426	11.949118755942127	4	-2.5889943	-2.5936272	-5.2448015	-3.0728657	-2.9773023	-3.2955182	1.1115718	93
80	0.6903731743220562	4.167125967998324	0.14304593309684632	3.4527042345438006	274	3.793268992814639	5.178709769792979	9	-2.6976388	-2.6363542	-5.227412	-3.0929732	-2.997888	-3.3304534	1.0779237	153
81	0.7652664464207918	0.7981665701070801	0.021810836824579134	4.507168612983875	317	0.024668971032934573	43.64906602664392	5	-2.3751163	-2.4933226	-5.240582	-3.0511417	-2.8613591	-3.2043042	1.1705282	3
82	0.9224983513363366	1.3430371293867904	0.02783379839225072	8.433277298210974	400	0.04024061398453917	1.1280577739507756	2	-2.5681124	-2.6045096	-5.2239385	-2.9354982	-3.0443058	-3.275273	1.1086128	57
83	0.6002765410528194	4.962729945626969	0.05448745248018068	2.63818069111261	323	0.01913567185699645	0.3285322404269812	5	-2.577333	-2.6663945	-5.231906	-3.0863008	-3.018547	-3.3160965	1.0931093	132
84	0.687741214773638	4.024154135865277	0.04573861654403748	5.6303970102701575	212	0.036682673436452054	0.016946852123962686	3	-2.5900714	-2.6177793	-5.224583	-3.0673506	-3.036476	-3.3072522	1.0950744	116
85	0.8517247961252411	0.7316675977067287	0.016752264556210848	9.81246746366585	359	0.7803802878519541	0.7899474060479758	9	-2.5214732	-2.5603034	-5.222271	-2.997931	-2.9673257	-3.253861	1.1224587	25
86	0.7675315829816766	2.3539386586318813	0.09644831121025507	3.7496421032109963	157	0.013388593425182194	3.894662311935416	10	-2.5684211	-2.5160651	-5.2255273	-3.0117698	-3.0569582	-3.2757485	1.1176564	58
87	0.8521493732577972	2.0612055127583697	0.1555757780468479	8.392742877500238	253	0.07876116198282052	7.827002151920997	8	-2.5349152	-2.7082765	-5.2641215	-3.0334096	-3.1076493	-3.3296742	1.1064506	152
88	0.8519532210613009	2.035073270507033	0.10509611489203413	7.721623310350826	161	7.499901633717673	0.1136579418629454	8	-2.563482	-2.5955663	-5.2343354	-3.0930185	-3.1047153	-3.3182235	1.1022314	136
89	0.7357814581966425	4.773168394327066	0.15999733533579089	3.383169904067185	136	0.764712991146168	10.249942816185971	4	-2.6147804	-2.6597254	-5.237105	-3.0641747	-2.9760096	-3.3103588	1.0945203	124
90	0.8678324346025725	0.8774225970886429	0.06675708287155219	1.9707339086624103	376	0.01626937149164235	45.79906955524729	10	-2.3472009	-2.4214194	-5.2450376	-2.9857213	-2.7299273	-3.1458614	1.2008187	1
91	0.7200287412787706	4.1855574929089965	0.015095459043741028	3.8976757476644996	106	15.856895350333206	0.048761270566227546	10	-2.7369735	-2.7697313	-5.2548914	-3.3429792	-3.1907442	-3.459064	1.0376731	187
92	0.6323721530032094	2.709125716072942	0.07181617817261117	2.8875074081770102	194	1.08721781968316	1.5217267133054868	4	-2.5086575	-2.5338104	-5.22726	-3.0494256	-3.0702147	-3.2778735	1.1225799	61
93	0.6003416133248051	2.9032528281114383	0.09985206223842331	5.4539315035060385	170	0.05568828647478179	0.5080923276684134	5	-2.4443343	-2.6169474	-5.2507496	-3.0462315	-3.0356572	-3.2787838	1.1331564	64
94	0.7072664487243243	3.62955295455828	0.10166702501512827	5.684379721444036	152	9.678554788237886	18.929788048600855	10	-2.5805614	-2.635614	-5.246459	-3.2335107	-3.0075202	-3.340733	1.0987916	165
95	0.7026443139314001	3.43808531814215	0.10479456393483584	4.431535652876206	382	2.2640485546366915	0.018265569263690613	7	-2.6105685	-2.596856	-5.2389464	-3.0810456	-3.0492055	-3.3153243	1.0998756	131
96	0.6266991090513946	0.9272202536366135	0.07618044533915246	3.7501973243108004	374	1.3511221872592079	10.682143385329192	6	-2.4668124	-2.554258	-5.225792	-3.0653958	-2.8860621	-3.239664	1.1365726	15
97	0.7978312271146509	0.6275024616838961	0.04896825043612836	9.255900803391974	260	17.316043298677855	0.14971647601009974	5	-2.4824467	-2.6309698	-5.2377043	-3.1979723	-3.0752165	-3.324862	1.1100157	142
98	0.7176493125644413	3.6758603710992572	0.1417732280900594	5.24063970103062	152	0.015109499396813355	5.019169915790986	3	-2.620699	-2.583597	-5.237279	-3.0449882	-3.059959	-3.3093045	1.1011302	121
99	0.7739364573091827	2.2148608738613556	0.017565145290290324	6.605029399478947	173	0.4051468220460454	4.494081160837134	10	-2.5467393	-2.5914161	-5.2191725	-2.9988143	-3.0338721	-3.278003	1.1081328	62
100	0.7832893225622765	4.277737503443487	0.05535593688911821	8.936290037057368	324	0.023677244110504442	6.5530136374699435	9	-2.5694642	-2.657306	-5.228362	-3.062516	-3.001729	-3.3038757	1.0966549	105
101	0.6332267993120859	4.664361718573271	0.0303718348454549	1.4112866584258232	139	0.1505737530036085	0.1279376821726095	3	-2.6059432	-2.6076267	-5.2303567	-3.0624506	-3.06531	-3.3143373	1.0952002	129
102	0.9948988452121416	4.68207294466759	0.03914377624116961	3.105187725375417	141	0.01663172139596428	4.951116149814265	8	-2.6276114	-2.5981455	-5.2328596	-3.0629826	-3.0111048	-3.3065407	1.0977336	112
103	0.690329161291444	2.601609965456083	0.01714310556426303	7.319370584330282	314	0.14207365852995424	37.401145766104555	2	-2.4642751	-2.5632246	-5.230191	-3.0688767	-2.9913328	-3.2635798	1.130152	40
104	0.7479592295793918	1.7929895271393848	0.011027320480415773	9.940908414177196	101	9.2328160672039	12.809735329876586	5	-2.9271078	-2.9721174	-5.2950773	-3.5365593	-3.4118128	-3.6285348	0.9689783	200
105	0.7739179099952125	3.849514088570712	0.03523072987143882	7.861929268650517	145	16.761718357009137	0.37314818091589663	3	-2.6214674	-2.7045372	-5.2357616	-3.2621758	-3.157457	-3.3962796	1.0650771	180
106	0.7360564121417585	3.45235072207264	0.023503902013735943	5.250475474811213	320	0.043159238785053566	8.85124672239106	7	-2.544738	-2.5719068	-5.2284446	-3.0502574	-3.002077	-3.2794845	1.1145025	66
107	0.9935584285837	2.0275980293011617	0.1663211496602468	8.439316433588557	130	16.81442188545633	0.45903599064761696	3	-2.5217083	-2.66301	-5.2208614	-3.1950314	-3.0979788	-3.3397179	1.0891678	163
108	0.8065730424098013	3.8236745383605966	0.019939480809999296	1.4633803140355766	156	0.028280155308317612	0.9905564419090063	6	-2.6349878	-2.6179643	-5.221547	-3.0498672	-3.0233011	-3.3095336	1.088397	122
109	0.9221606749602185	2.349661245719636	0.049748216251097654	3.817909522781363	152	1.115131885356102	5.736555366333923	2	-2.5332584	-2.5742846	-5.229496	-3.0715292	-2.9345107	-3.2686157	1.1200856	45
110	0.7738597799693594	3.2560260662236056	0.1774642742091439	3.4246331819695417	345	0.06560863407236465	4.300539243636938	6	-2.5716383	-2.677762	-5.2281885	-3.04342	-3.02025	-3.3082516	1.0930867	118
111	0.949892564060037	4.581025607708301	0.06540174800356977	9.410158364058972	180	1.0144567026439297	0.061621954347606374	9	-2.6703343	-2.6618795	-5.236223	-3.0903556	-3.0202656	-3.3358116	1.0803272	157
112	0.8863360393834335	1.8216539949135098	0.07351712346000401	7.756573054277011	226	9.85782384189959	0.024517619565603735	4	-2.5747616	-2.5661075	-5.2293634	-3.0732915	-3.1029751	-3.3093	1.1041734	120
113	0.7546814395927341	3.0236124144873346	0.040529341998428677	9.258312764080268	353	0.03480684795215804	0.09011235974821515	8	-2.6293087	-2.6156707	-5.242609	-3.0690262	-2.980897	-3.3075023	1.1007676	117
114	0.7412766131778596	2.9757827610627894	0.03014964940279075	9.425248778694149	230	0.032470965804976014	7.29252632875943	7	-2.5602367	-2.6354373	-5.2213836	-3.0137954	-2.9748738	-3.2811456	1.1030017	69
115	0.7812188307027793	3.1479256431530787	0.10446985790515709	1.534775798390545	167	0.01642678626766848	3.133172482764853	5	-2.4831355	-2.5437567	-5.2300434	-3.0104084	-2.9977381	-3.2530162	1.1323016	23
116	0.7669453048483169	0.4973955016519631	0.19067795259716805	5.420559040633515	388	0.04344958741551562	0.1766280002292613	6	-2.5179396	-2.6362166	-5.218848	-2.9992766	-2.9807236	-3.2706013	1.1093079	49
117	0.9578181499307402	4.776306384078994	0.1946993183749768	2.9352049796020756	252	6.862743416992122	0.07696661024572787	3	-2.6268911	-2.6490593	-5.213631	-3.1139443	-3.0142097	-3.3235474	1.07846	141
118	0.9748379067881373	2.3004704129126927	0.025215233440420995	5.601324435696087	168	0.32737224875459003	24.969734569222922	2	-2.4468844	-2.5484447	-5.230458	-3.0707736	-3.0061293	-3.2605376	1.1347276	34
119	0.7635326946554022	0.8886068122126293	0.041593366362214265	4.614406680095499	251	2.2671183811897264	0.04975619256698067	10	-2.5006502	-2.4932024	-5.2083464	-3.0271864	-3.0717094	-3.2602189	1.1236436	33
120	0.6808910442160383	0.289367972213807	0.08144582646735835	7.682510257978592	228	2.33447832349573	0.2053676198405495	7	-2.4751275	-2.6174834	-5.241189	-2.961228	-2.945268	-3.248059	1.1337516	17
121	0.7015933188847416	2.746020561363904	0.02207821682452353	7.674830030764229	361	0.1329502632942758	0.04476730991255606	8	-2.556888	-2.6156974	-5.232562	-3.085045	-3.0257134	-3.3031812	1.1041591	104
122	0.812567816289614	1.0856318192578798	0.03479402026280123	9.608441571246034	251	0.08630235823360333	0.27623209962670825	9	-2.4949641	-2.4866436	-5.2279916	-2.9974911	-2.9254348	-3.2265048	1.1436331	8
123	0.6569485697730609	2.124647527766723	0.14594288841737854	2.693083078599437	169	1.537587960558491	20.01347109033979	5	-2.545039	-2.5904744	-5.255913	-3.1185074	-2.8380716	-3.269601	1.133654	46
124	0.6368310206012844	1.5439506700739403	0.0920573862589185	4.794592281721384	220	0.10459976956035957	7.219839578287664	4	-2.4204473	-2.6144722	-5.2237825	-3.029467	-2.967044	-3.2510428	1.1309911	21
125	0.9440446333364332	3.638766101760975	0.018425891504928477	3.006022968801683	344	21.30953130743352	0.05327027371888644	10	-2.6565175	-2.6972818	-5.2443137	-3.3391476	-3.0850406	-3.4044602	1.0666391	183
126	0.7966066562595093	3.831404970899783	0.023327126832360198	4.107401857761618	276	40.54640587698474	0.32850819617946275	9	-2.8293939	-2.846555	-5.280241	-3.4684622	-3.2633414	-3.5375988	1.0119158	196
127	0.8224594311363611	0.12228906446810597	0.06340890199269919	3.519353687449402	168	0.1497969077465002	0.016067689528529227	10	-2.427847	-2.5703614	-5.238408	-2.9314835	-2.9808152	-3.2297828	1.1471139	10
