	param_regressor__regressor__classifier__C	param_regressor__regressor__classifier__gamma	param_regressor__regressor__classifier__kernel	param_regressor__regressor__regressor__colsample_bytree	param_regressor__regressor__regressor__gamma	param_regressor__regressor__regressor__learning_rate	param_regressor__regressor__regressor__max_depth	param_regressor__regressor__regressor__min_child_weight	param_regressor__regressor__regressor__n_estimators	param_regressor__regressor__regressor__reg_alpha	param_regressor__regressor__regressor__reg_lambda	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
10	0.8881153512181741	5.2225910868445835	rbf	0.8912645132588535	4.1240152807021415	0.09760071141150288	6	4.528014020385041	236	0.0160431999878904	0.014647669368478	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
11	1.6426366289870542	1.3876053798982517	rbf	0.674399555111372	4.080380318530725	0.05697704255819057	3	8.182732664173153	166	1.3378254951309256	0.0004765350993598802	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
12	3.668261626014926	1.9269840971367633	rbf	0.6882318661589766	2.797660925277037	0.04785272840989736	7	3.4683273387497913	337	0.8921016131295321	0.866688292419009	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
13	1.7654153660401806	0.1405350570234119	poly	0.8876928566769346	4.24219127794347	0.01655507756243672	6	8.270519133664624	206	0.1862917743761611	0.06611217983352151	-45.66386959648026	-3111.9257534712356	-26.587982286638937	-92.30890413773186	-35.00034921495749	-662.2973717414089	1225.0249728112897	18
14	0.8428952277794844	0.008589214663813809	rbf	0.6179065043380556	0.140260874692629	0.029544327279880635	4	6.729638817499404	226	0.01218373588643852	0.012556810699202297	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
15	2.4739550490614564	0.01365423789069098	poly	0.6860831747393525	0.15777485439698874	0.024506884919286386	2	9.933019472553763	119	1.0959946038452213	0.0001935819417960884	-47.279637024424794	-3111.8729092784183	-25.927977500191282	-92.66178663091813	-38.36653698317092	-663.2217694834246	1224.5328291126725	28
16	0.4787795987464683	0.0016387472291493443	rbf	0.9085769378254729	4.3443752670135165	0.06210508184232325	2	9.213874177747421	176	0.10107007152963192	0.001284926632514351	-46.497556979647854	-3111.106452839968	-32.4576200498685	-92.14253027493359	-37.185109037787214	-663.8778538364411	1223.797600500515	36
17	0.17428694468009465	3.577398095438774	poly	0.6855384340064556	1.6866146240350937	0.09175355063089988	8	4.762895884098093	301	0.8879268753846734	0.0006222490226070495	-46.38012121006329	-3111.862414486411	-24.599374461787267	-92.4870839586573	-28.13037817502411	-660.6918744583886	1225.823832820958	1
18	1.9995305598403437	0.0353901551995392	poly	0.6640809642476678	1.0432902729032913	0.028922076351032583	10	9.627309552256559	257	0.05824345618583849	0.008016876675633102	-42.989377295607746	-3111.7822249926267	-27.617339643093892	-92.46926677042386	-36.04680704926931	-662.1810031502043	1225.0086491710774	15
19	3.8047569611662246	0.00043619618412613125	rbf	0.780431441180217	1.4539542124328877	0.04496409092673114	8	4.442600250368504	297	1.5965577453638402	0.10181558116603753	-45.111767386218915	-3110.8938712124004	-24.605815134575334	-92.54944061689343	-33.50922619397913	-661.3340241088135	1225.0041637170755	5
20	0.13284054856217734	0.5298078251041669	rbf	0.6024706918107258	3.732207084515257	0.038466180667016334	8	7.4084390810325536	141	0.010360681065398888	0.00038622524611072004	-46.19095854923376	-3112.135443329195	-46.134322604824675	-94.50902694151934	-43.71165250447696	-668.5362807858501	1221.9482696990842	59
21	0.11839580168259656	0.002296038720648651	poly	0.8374549317635489	0.29418001194778226	0.19330492719678	4	7.491483440462657	291	6.53475996413069	0.0005650927225287339	-45.07025272956562	-3111.9116325098303	-27.471137209386526	-93.00198005805885	-39.941845651204396	-663.4793696316092	1224.4182577294114	31
22	0.4123910014160544	0.0017059575546344824	rbf	0.8718387070056941	2.303027309391565	0.032133896172025445	6	3.353671581775965	221	10.511540835272022	0.03297620587844693	-45.92531003697378	-3111.211928010944	-23.293826437832312	-92.26255984114471	-37.07725340634125	-661.9541755466472	1224.8478964753197	13
23	0.3048212326212056	0.8454805240679167	rbf	0.8260207469084153	1.5887282754887364	0.042237500866554464	10	5.619190598593651	324	0.09047212658941944	0.2441328616607905	-46.54301509334323	-3111.1159683758383	-42.795644536253285	-94.50902694151934	-32.75369240224494	-665.5434694698398	1222.9721583010823	41
24	0.6958368386091752	2.895258106485548	rbf	0.6370604756455048	3.20147196551148	0.023197095696107218	3	9.011963686970509	343	0.4927702852323617	0.3814759279681948	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
25	0.13016886546185688	0.0611769933959586	rbf	0.893432921276311	0.3889670676904968	0.05790342816891328	2	6.384351048146478	304	0.07939003815886712	0.08015726426169364	-47.69001220058409	-3110.9652308623395	-26.678319286776066	-94.50902694151934	-27.354844640216555	-661.4394867862871	1225.0110210048085	7
26	8.728025123231193	0.007741576063203932	poly	0.7483499597157937	1.8711788852798297	0.1381639140120905	6	9.000897371956983	214	0.1648710458152589	0.00017303366940056873	-44.69911001023105	-3111.8628574897266	-25.878081661751	-90.81050746538466	-36.644707566454656	-661.9790528387095	1225.1421289175312	14
27	0.30918520586425446	6.951299586272153	rbf	0.9616491322518392	3.035920741113014	0.0194247565133292	9	8.000740599105532	317	0.33890278118490985	0.5302549454616121	-53.16842413544706	-3112.135443329195	-26.678319286776066	-91.45786643742626	-34.82195255765859	-663.6524011493005	1224.445196293233	35
28	0.38827962638580416	0.2338989876806369	rbf	0.7432902177836488	3.683964266610523	0.04801310981911037	2	3.4855843286441597	380	46.17824019475688	0.058618596133442474	-50.78643318302346	-3111.4344202397156	-24.80830889229474	-92.88446755107057	-41.03948512979937	-664.1906229991807	1223.82880426061	38
29	0.24751974607943758	0.00021855604437033522	rbf	0.8033406703553558	0.6812861198305232	0.01903029134238119	8	9.443213389255144	370	3.8349480521449575	0.0008829872085695881	-45.645378619372025	-3111.13764984504	-41.36386176086124	-93.58654410499548	-37.93193806479868	-665.9330744790134	1222.7702090474652	42
30	0.10582209779884963	0.00021371520882823843	rbf	0.8156226802726544	4.469493844015674	0.11773173577194986	7	4.911049087251875	394	12.209890002069413	0.29938741828356247	-46.56266214810598	-3111.2734251219595	-23.479888521753605	-93.70340637089537	-38.43598425802695	-662.6910732841483	1224.5164002772974	22
31	5.543828856283605	0.38742012513680746	poly	0.6543482193308455	2.4115177667216816	0.02766913385100356	8	2.523118489537618	216	0.09123168318350297	0.0001661546624407381	-43.364089202749334	-3111.804104524003	-26.24503217125323	-92.69542440165685	-33.03907988067226	-661.4295460360669	1225.4087343850185	6
32	0.6242539916968561	0.25817724668722924	rbf	0.6414234321453627	1.1387518532515915	0.16469875571311668	6	9.036793036809984	90	0.048631586020855024	0.42730544902897893	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
33	3.1400458836277867	0.012390392993978264	rbf	0.6035196442801117	3.4031455039987053	0.01642853308803265	3	5.038673122039158	71	0.01420020574325779	0.09434303877714868	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
34	2.1885450156080872	0.0018720158790544725	rbf	0.9655679754890206	0.8615611965121038	0.051365625466235104	5	5.594986525668356	162	21.15327914067312	0.0015151115950184013	-47.29083187345754	-3111.9591059653335	-26.451295674506788	-94.22858138989785	-37.13447657432422	-663.412858295504	1224.4917691160567	29
35	1.664306880674488	0.016154450514262432	rbf	0.9331760434935104	1.2654195775736594	0.11244908821442148	9	7.60636609810307	73	14.904957303612683	0.006177392404387403	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
36	0.9696902999516543	0.002531326664366915	rbf	0.65889203672464	2.743090428758219	0.033089857710478364	8	5.142741408386751	134	0.018574160712532015	0.0006958331920417089	-46.09414691465244	-3111.907425334875	-26.670051755222676	-93.81143215352309	-30.57214437479073	-661.8110401066127	1225.2811728476147	10
37	1.9060880216432032	9.56113902576956	rbf	0.9715500456046375	0.9771264934901367	0.06751266578192104	9	4.082141128610264	298	30.11604707428295	0.0002457506387932286	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
38	9.44384545484155	8.680805037899352	poly	0.800394108237569	3.603046835780628	0.03559716872064606	7	3.4732214500114256	108	0.17224704744884453	0.11792493077349439	-46.47676418838578	-3111.900821390091	-25.47617199114302	-92.62019322460598	-33.08163934417974	-661.9111180276811	1225.2164789398205	12
39	0.10075440929487245	0.042680340426529725	rbf	0.9228221276288452	2.4738978649894507	0.028679688563755093	2	6.585833519771062	232	14.868580149154749	0.0007898663707434201	-49.58350607906499	-3111.2370818298727	-26.678319286776066	-92.14742321792426	-37.822549853754154	-663.4937760534784	1224.0725611435744	32
40	0.49970934170041037	0.07043677019469824	rbf	0.8639172135306757	4.473366341440846	0.11169758597919581	9	5.389526374007394	332	2.686154042562256	0.00026937949179862004	-45.492509994736054	-3111.1897579695737	-31.067483237524062	-94.50902694151934	-43.71165250447696	-665.194086129566	1223.1895413797872	40
41	1.9620588917482087	4.044784643242028	poly	0.9949019788020074	4.664495603885233	0.019631114126547996	3	1.4382328340471453	323	0.2196459893507917	0.33045654269439095	-45.64541068440692	-3111.848685625096	-27.963386202801516	-92.80342486494362	-32.949718223269215	-662.2421251201035	1225.0177708825956	17
42	0.8383644394229882	0.01747433898334906	rbf	0.8420355610622919	1.828196761594981	0.030675406218461095	6	7.950870352991879	79	0.15843219482600435	0.00019127624820897157	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
43	4.529320389122331	0.031241032773843325	poly	0.6894555039783923	2.917130032590287	0.16511864237053397	6	3.1987134880823724	381	0.05825519266557118	0.004477101795932162	-44.7223804241081	-3111.910143421775	-25.865997370205964	-91.20633528597482	-32.66467229760336	-661.2739057599335	1225.5303803724908	4
44	1.9599958568376625	0.008567060111480633	rbf	0.7661287854452701	4.5006256252502395	0.012155563113293728	9	7.275265411089959	79	0.09702946983555802	0.45347110398874185	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
45	0.21575985618792728	0.003713623061923269	poly	0.7952873434289228	4.92902958430731	0.10486059627001872	10	3.9277651499097486	135	1.9958324375489116	0.028684940376094148	-46.711821902211405	-3111.8984327167454	-25.102927647250986	-92.94303155620926	-32.44410097370034	-661.8200629592235	1225.266179648563	11
46	0.6082443209235187	0.0005505966810967398	poly	0.9195050845006438	3.462465633595434	0.08106439202041806	6	9.465016793279652	249	0.012018190991636672	0.00024550373722759277	-45.416214031772284	-3111.9029558662705	-25.520905107624813	-93.64370822847863	-38.07412683543624	-662.9115820139166	1224.713346968001	25
47	0.15938138808182625	6.3200928420229205	rbf	0.8103407478459298	4.688370395777252	0.01423285480709836	7	6.129978824129727	305	0.01665484600332931	0.17890988015514486	-44.32789872805329	-3111.2491311979015	-26.678319286776066	-91.53062992064383	-43.71165250447696	-663.4995263275704	1224.065219610385	33
48	5.024329644704683	0.14554006527284424	rbf	0.8061793022952801	4.121265039238801	0.014037517217256566	2	6.864871091443454	170	0.03559909305352191	0.00955309871765249	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
49	1.820918754278405	0.004871324951909992	poly	0.9918074324292254	0.43315257538574614	0.012487404291545413	3	8.81996643078995	131	1.6426917445224125	0.031246607849026185	-47.64924520677324	-3111.9802196573432	-24.878287414386044	-93.42265333626845	-37.96717034509773	-663.1795151919738	1224.6178357856063	26
50	0.700897329548015	0.06213002014056864	rbf	0.7268428509577145	1.8482939827999951	0.17539531369864084	9	6.749690773033632	174	28.346480436090975	0.28500311935273004	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	43
51	0.564216005904521	0.00038444503393230534	rbf	0.6513734499305768	0.35352551674647814	0.06140534560661659	9	9.723484859040992	197	1.9348636676143374	0.04736605413935362	-46.0160468508448	-3111.0642244524165	-47.649563907740195	-91.95871847893225	-38.173816492897515	-666.9724740365662	1222.191540367853	58
52	7.129801158718175	0.02175421368432924	poly	0.8178089863852848	4.989398641793067	0.031237467824489558	5	2.13484842565411	139	0.39407889197359014	0.017461755051680437	-45.66032553304332	-3111.898306337129	-28.771493568740677	-92.70677140132649	-32.89587062691726	-662.3865534934314	1224.9669943045226	20
53	9.703870632958838	0.027808399844032286	poly	0.6295244122999758	0.9759504575744191	0.15240100592633316	8	9.350489547136466	179	7.309022340114015	0.000115273548331564	-46.09387452351542	-3111.809223290843	-25.664340271292513	-92.91326973252038	-37.26966084492265	-662.7500737326188	1224.7427115877877	23
54	0.18641081565092452	0.0003538366938604808	rbf	0.7987322133429897	1.437374794209614	0.053051026522064615	6	2.114641696542306	268	0.010558146793959115	0.00012947848571884534	-49.7845502521705	-3111.08934816721	-63.39104181752771	-93.73272802390076	-40.19830925563123	-671.639195503288	1219.8589706678633	60
55	0.7280088233308262	0.03638658863765509	poly	0.9180014412995947	0.3591666393466886	0.07230000980913218	8	4.533450134208914	388	0.6915827026292531	0.0006815525688021012	-41.8707639147353	-3111.9197286214726	-25.872874224588877	-92.50730761681477	-32.226264706482326	-660.8793878168187	1225.7451017049805	2
56	0.3839357524773207	0.00041768815961403964	rbf	0.8817836531380272	1.741313447675225	0.0394645768330257	8	1.645192484162127	200	5.169036357088506	0.3351803762176828	-44.8581132965394	-3111.1691273212937	-25.1618555678198	-92.62517795414773	-32.26860959040355	-661.2165767460408	1225.2022353912396	3
57	0.18324196987854346	0.8900815428362434	poly	0.7385824093357274	3.6065613629442654	0.12103193708746422	2	3.209618289860541	146	10.10843246447063	0.001991937428173384	-47.67561449978468	-3111.8568768612067	-24.50454997558195	-93.34434231457105	-38.680620201310546	-663.212400770491	1224.5393071027427	27
58	0.11625267677503545	0.9233800174680458	rbf	0.6777017780120465	1.6387194698197294	0.08894411162539723	4	2.079994353420479	127	0.01539319921695082	0.00018612756530887828	-45.65769232343996	-3111.0349945629323	-38.11778246293513	-91.80987576927383	-43.71165250447696	-666.0663995246116	1222.6359921561627	57
59	0.7429225447188552	0.9190864990847236	poly	0.7054095550690057	2.9351178431918528	0.013394157252260203	2	2.4762988628504505	367	16.17360181319903	0.0018795653436742509	-48.502572983524914	-3111.9193611059613	-25.101845142387955	-93.1714562256011	-38.553673143345925	-663.4497817201642	1224.44795347839	30
