	param_regressor__regressor__alpha	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
34	0.08114922086726113	521	-2.8424160002838894	-2.9727658977124687	-5.3951658898673855	-3.42778719737737	-3.2205685325746036	-3.571740703563143	0.9337675574280643	67
35	0.8736645554251913	703	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
36	0.07202691807482116	772	-2.7895128942103864	-2.7810569656908712	-5.375267471541154	-3.331424898438003	-3.1581733569279726	-3.4870871173616775	0.9677529033782998	58
37	0.9714207167603837	607	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
38	1.4998392619369205	832	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
39	1.1618945297394478	642	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
40	18.956036537628055	809	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
41	18.66960806883526	815	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
42	0.024141870722225747	760	-2.5747070086185686	-2.4960201566731723	-5.3155454246374765	-3.1382330027594225	-2.882601987192066	-3.281421515976141	1.0424510283700663	24
43	0.3130458510384517	974	-3.2479755978474385	-3.241513999917535	-5.398803421016298	-3.8075680525170696	-3.6572390652273414	-3.8706200273051365	0.7960291389825621	95
44	20.90702180613592	543	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
45	0.1012329920612252	961	-2.8925904958369353	-2.8866886448932423	-5.385956590476147	-3.436093451616209	-3.2707520786779827	-3.574416252300103	0.9306856771795464	68
46	0.1302122378711602	631	-2.9714518162243144	-3.1016911630318833	-5.386302916585958	-3.5160981096612933	-3.3614024736293735	-3.667389295826564	0.8804004028809074	75
47	5.680211305278646	960	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
48	0.02411226561797284	636	-2.64944125101427	-2.5850822410151495	-5.330794378322209	-3.0954436551650844	-2.932071663093869	-3.318566637722116	1.0231276415138142	36
49	0.0026792017498961235	873	-2.8871912672259636	-3.4006242828569495	-5.860133800902794	-548.4957805962752	-3.1321250073776485	-112.75517099092772	217.87291245132036	197
50	0.14965749014120494	544	-3.0156915991210598	-3.14776960818365	-5.391268720682729	-3.5611462774881937	-3.4172333495975145	-3.7066219110146292	0.8640190235205154	78
51	1.1361093538949807	709	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
52	0.02834622955484962	697	-2.610484609148803	-2.5549997925934003	-5.33539189400793	-3.300795190195405	-2.920041616399773	-3.3443426204690625	1.0303217566464344	41
53	3.2975897063905415	989	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
54	0.07203864652283921	782	-2.789552662961702	-2.7811103342868884	-5.374838678228895	-3.331477847460371	-3.1582319887330925	-3.4870423023341894	0.9675663718148665	57
55	0.21260493835830577	690	-3.143676041690306	-3.143338159726684	-5.398472090541254	-3.680015858555916	-3.5450937997664225	-3.782119190056117	0.8360446977591712	85
56	3.6773734272951213	512	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
57	0.0031081938852670545	918	-2.9415541842275816	-4.465077432285205	-5.573415290149849	-136.92355839801158	-2.9405582654920326	-30.56883271403325	53.186638689214455	194
58	3.0489946069252647	610	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
59	0.00763446292029282	849	-2.505423575820121	-2.353316775445095	-5.330398112364459	-3.18962866286226	-2.813579957429365	-3.23846941678426	1.0844292086375171	13
60	3.835674667136831	517	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
61	0.011502737881030616	549	-2.5911137661399706	-2.480410845105954	-5.282838120459771	-3.0301598489655044	-2.8073097558228874	-3.2383664672988175	1.0394668834913514	12
62	8.326998598687624	605	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
63	0.011055414677452538	682	-2.5312009649289546	-2.3735435548470623	-5.310982213361442	-3.1442959978591563	-2.873422332810051	-3.2466890127613333	1.0663418681805346	15
64	3.691436611440379	957	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
65	5.8624337984188655	760	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
66	0.8898070280847532	733	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
67	0.166237311219573	876	-3.0445221775551876	-3.0632640068253427	-5.391604373281498	-3.596815469479344	-3.4520242574996707	-3.7096460569282086	0.868133980507876	79
68	4.356487331922415	585	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
69	16.769092424053547	976	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
70	1.8199789194387646	747	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
71	2.4698725309986247	896	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
72	0.0010764188875654818	920	-5.5748154483446255	-269.50821485564563	-6.66119825178497	-1318.3780856892774	-3.489674298554589	-320.7223977087214	509.2207381276585	199
73	0.05689033700076987	686	-2.734095601121197	-2.714125179518021	-5.382667770643358	-3.2635898096219282	-3.089847976472928	-3.436865267475487	0.9952719431966273	52
74	0.0017720582963840512	899	-3.864143898824466	-55.54632578387159	-6.139465621143219	-89.98911980907748	-3.320519896311135	-31.771915001845578	35.21310431144581	195
75	4.377498628812781	838	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
76	5.117824722018135	900	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
77	0.0068036125538954145	577	-2.5364230504874388	-2.4279650808254045	-5.319546162800154	-3.0314914585980293	-2.8195999635069473	-3.227005143243595	1.067548701284534	8
78	0.01075637835593154	715	-2.5129506465140725	-2.361255071527569	-5.316629568633491	-4.36772435025717	-2.835706245905489	-3.4788531765675588	1.1630258145908858	56
79	0.10022387169771348	545	-2.893978024324325	-3.0347698707038404	-5.389060177180293	-3.4302251726669497	-3.2880860591860372	-3.607223860812289	0.9104439932712397	72
80	0.010074586457026198	975	-2.6361203769556703	-2.417303447773218	-5.312348188766868	-3.1536969968590256	-2.8308021254777462	-3.2700542271665056	1.0494286119285214	23
81	0.07469676813336183	861	-2.815321593249457	-2.785825155083283	-5.3796948729341585	-3.3378246184073763	-3.167620161435625	-3.49725728022198	0.9642429822443231	59
82	3.177892752663966	790	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
83	0.15320522524633873	683	-3.0222118840757326	-3.037768474208455	-5.394243729044688	-3.5701969089458694	-3.4220016392299573	-3.68928452710094	0.8788591424669145	76
84	0.2425020294242818	765	-3.183648436206971	-3.1738141487381766	-5.399234988308972	-3.722710808873793	-3.5898361747080205	-3.8138489113671867	0.8220381997374849	90
85	0.2186269771439089	841	-3.152006781828425	-3.1497198065288434	-5.397557083981465	-3.689590543255333	-3.554851782156978	-3.788745199550209	0.8326587201946595	86
86	0.01690008842250435	787	-2.51615850088324	-2.435066341050967	-5.301566769457023	-3.1292290129261877	-2.8433040312280697	-3.2450649311090976	1.0574906043708994	14
87	0.2294681541968589	548	-3.169353570737901	-3.262172600457115	-5.3988208169948155	-3.7063764487771422	-3.572171021278658	-3.8217788916491258	0.8125885856419021	91
88	11.763055143168744	994	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
89	0.6585711990996729	967	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
90	1.659928985672427	564	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
91	0.4164499005295374	766	-3.345250646583753	-3.326008528924213	-5.41930352957807	-3.894387591189317	-3.761357597344941	-3.949261578724059	0.7684550693731629	102
92	0.9487388339167863	527	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
93	0.289159040016505	747	-3.2293192258534837	-3.219185697761892	-5.403124288038984	-3.7798081558633947	-3.6437209497614216	-3.855031663455835	0.8053220119635169	93
94	1.434450400424486	973	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
95	0.01821633648558298	935	-2.5453177885481213	-2.4197002771635714	-5.30390203910374	-3.0596504731318412	-2.819743289395232	-3.229662773468501	1.0605445771487267	10
96	0.2321970123327717	848	-3.1667958539906267	-3.163485526614317	-5.398884073023457	-3.709230106106248	-3.5763014571006577	-3.8029394033670614	0.8271354732561037	87
97	0.0010883943768604236	643	-3.5715297065086893	-17.206337424066525	-5.712563676325639	-5.271746746649598	-3.0756307388002004	-6.96756165847013	5.21466195703479	190
98	7.298900563139133	731	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
99	0.004669477702334207	948	-2.703328640734247	-3.0600586279049153	-5.394959165831978	-42.8099943267063	-2.8602404142886444	-11.365716235093219	15.752819371426005	191
100	0.20804830771202018	802	-3.134964077470146	-3.138144501654186	-5.396021657549363	-3.6726839876020136	-3.5376421238041718	-3.7758912696159763	0.8378240242585071	84
101	1.3158065130729957	676	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
102	0.34473225209877817	505	-3.2814303018505075	-3.348304890490991	-5.409876433538412	-3.923184375083576	-3.7025937018624284	-3.933077940565183	0.7746946264060198	101
103	0.030445731435115708	989	-2.6637120768973577	-2.5241309983813456	-5.326254412498294	-3.1055084495008294	-2.9179557387715325	-3.3075123352098723	1.0291787578238736	31
104	0.02185864746415093	660	-2.596475946033282	-2.493873887871877	-5.329126944038847	-3.0800856921846833	-2.925226078025909	-3.2849577096309197	1.0440141762509734	27
105	27.78441524842803	569	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
106	0.2943895045150026	593	-3.234290424919902	-3.315472717858801	-5.403628794192859	-3.78596739024756	-3.6495031954900963	-3.8777725045418436	0.7898129791325903	96
107	5.234527172008612	866	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
108	0.012232168962479873	996	-2.634710720256468	-2.411126641655846	-5.306949389760609	-3.081958167644514	-2.833530632346286	-3.253655110332745	1.0502331354133716	16
109	2.8434193702219144	592	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
110	0.03712664077453744	678	-2.6488136047522626	-2.6050063417465257	-5.351273163451615	-3.1634847745836807	-2.9959952860900168	-3.35291463412482	1.0209639540936033	42
111	8.069705935855573	547	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
112	7.1691091033101735	961	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
113	0.017423912678247663	577	-2.626285558426633	-2.545324742880279	-5.322882234035886	-3.0585271986650406	-2.8755467568017634	-3.2857132981619204	1.0346910210753981	29
114	0.10384497240779908	891	-2.901625345910563	-2.895467798287792	-5.3844923098405495	-3.443165881991435	-3.283944584270175	-3.5817391840601025	0.9264260643995046	70
115	0.001368611824131512	916	-4.305441650778391	-115.59921505410044	-6.226602575821133	-493.2769130833602	-3.4039670510351008	-124.56242788301907	189.3014493873417	198
116	0.02816352106229097	847	-2.601490184316345	-2.5237227033782754	-5.321831577181864	-3.1167377323229144	-2.880258667464581	-3.2888081729327956	1.0380237849272718	30
117	0.04123424215015276	595	-2.700839238050697	-2.749176398676197	-5.3589609114021135	-3.185328477889053	-3.0071919664269013	-3.400299398488992	0.9950182459572019	47
118	1.3066961550779406	997	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
119	0.21510143902172868	578	-3.1484231051736997	-3.249672644557717	-5.398709554657907	-3.684143770278263	-3.549594507997484	-3.8061087165330143	0.8196613791653258	88
120	0.8169703647001024	576	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
121	1.995412176309803	622	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
122	0.36923827686860305	880	-3.29249167250165	-3.2916244488300443	-5.41362578173244	-3.8597243265539323	-3.7268195647816795	-3.9168571588799495	0.7823609090889898	100
123	0.03865349905303767	508	-2.6971152054862153	-2.759218042712522	-5.365125592445457	-3.2856058432447903	-3.00826282436407	-3.4230655016506106	0.9930006139243766	50
124	19.575976762942066	853	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
125	12.976946352836762	684	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
126	0.13524323195355312	768	-2.9789201384092467	-2.98905072926926	-5.388832372727607	-3.529230028401796	-3.3780867758692774	-3.652824008935437	0.8943402542569957	73
127	0.04510588894753152	811	-2.6760282089179803	-2.644642874097238	-5.355559719366896	-3.2179288502300807	-3.0038548452376945	-3.379602899569978	1.0106348536079044	46
128	5.041427264414167	933	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
129	0.01726257376686114	649	-2.611013384109725	-2.522818137588107	-5.327346933081607	-3.0605917811142582	-2.8916272611282947	-3.2826794994043986	1.0403301765913129	25
130	4.722655122386434	906	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
131	0.05158800702085098	859	-2.737658973100513	-2.668032429582827	-5.366625507186481	-3.223926846806938	-3.037615895908487	-3.406771930517049	1.00041818701302	48
132	0.006199077967821754	633	-2.658115817482189	-2.356871143878896	-5.321322513692568	-3.076925533047776	-2.892236541569187	-3.2610943099341236	1.057895745299627	19
133	2.3258798227303186	657	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
134	0.19554858582231863	746	-3.110722749796124	-3.121304595351721	-5.39535003171067	-3.652179568384598	-3.5138516387170067	-3.7586817167920237	0.8457030289232951	83
135	17.242175703047437	738	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
136	2.0832487530006185	950	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
137	1.0239494542139012	588	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
138	0.05400644781539009	939	-2.7446866598250517	-2.6778595280576787	-5.370387493873558	-3.229126740690953	-3.056190220089298	-3.4156501285073078	0.9979506514792517	49
139	0.004537735695641865	880	-2.691961519614763	-2.4588016876249843	-5.491062314093749	-90.41863971045908	-2.886344800348718	-20.789362006428256	34.83193264268897	193
140	18.939458529131343	593	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
141	0.0149893803897184	683	-2.5595027116560947	-2.426806804714623	-5.3158849496397	-3.0898735444851577	-2.8820615529967575	-3.254825912698466	1.056713480797354	17
142	0.0015046030240364022	954	-4.181950074988421	-25.399426579357357	-5.8927985127056175	-4454.9003460087815	-3.209680907424509	-898.7168404166516	1778.1105108136303	200
143	0.008508970016551591	537	-2.5313711626673623	-2.4653007744916686	-5.300317345087431	-3.0205829251735015	-2.7806404399169007	-3.2196425294673725	1.0587071556104133	3
144	0.7074539340375833	802	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
145	0.006726683324254919	515	-2.465274471031797	-2.4683638520473097	-5.287636428138504	-3.0591052447280385	-2.783814364234619	-3.2128388720360532	1.0607145275053358	1
146	0.023845525867856435	855	-2.5915302397554134	-2.4636379617849697	-5.313193515784625	-3.0925424953166463	-2.8502014050082813	-3.2622211235299874	1.0481030642942293	20
147	0.0038066829375319722	968	-2.8736551011794673	-2.763224786839524	-5.494445833838229	-154.9652306454681	-2.900876892849347	-33.79948665203493	60.59157292219649	196
148	0.002579105852947757	533	-2.5004895430144307	-2.580425178126185	-5.405218400793936	-3.0691811243089564	-2.740363911271639	-3.2591356315030295	1.090602570349489	18
149	0.055535279724294395	767	-2.728260887976416	-2.701827425864209	-5.3675188896422785	-3.26235053087943	-3.064678146677234	-3.424927176207914	0.9937897423593485	51
150	0.09805706579067999	536	-2.8870801997395543	-3.0289886874815264	-5.389242398607008	-3.424139406709639	-3.281848425683336	-3.602259823644213	0.9129971259646461	71
151	0.014820148754719358	671	-2.581236445758912	-2.425114394417632	-5.315968225641886	-3.1119485912758056	-2.88577461435221	-3.2640084542892893	1.0532466759675234	22
152	4.54290301108148	809	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
153	1.0595514018860308	626	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
154	3.28415621355208	842	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
155	0.3386926132645672	727	-3.275859710577913	-3.264803707788921	-5.409013231646628	-3.836321120208992	-3.6964640624813083	-3.8964923665407527	0.7893752876716901	99
156	0.3980048437433605	533	-3.3292768319282438	-3.3816081269783895	-5.416842713878006	-3.8810145889799204	-3.750470309621949	-3.9518425142773017	0.7621742884585792	103
157	0.025729220582758335	707	-2.600255305173097	-2.524130712514737	-5.335355141294091	-3.178939093447337	-2.902803800087165	-3.3082968105032853	1.0398425572548458	32
158	0.6537985946473478	975	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
159	25.90511578309154	974	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
160	0.07691374045512189	572	-2.8213761340827888	-2.9549783657337794	-5.398836655333186	-3.3542251700419947	-3.2038807670346565	-3.546659418445281	0.9445857262716364	64
161	0.0035207184440344407	768	-2.5322694007319084	-2.372159717951323	-5.383111016104204	-8.22712241152842	-2.9901956644329566	-4.300971642149762	2.2428750393207912	188
162	0.002784779846222546	695	-2.560989308149202	-2.4959335081447915	-5.485210100807556	-4.240600044099825	-3.0486378539490038	-3.5662741630300756	1.1455308492228942	66
163	0.018094012296105653	718	-2.5570618514506185	-2.4497478309823344	-5.3138191383797135	-3.2549462132362352	-2.8514959840702967	-3.28541420362384	1.0519006924915328	28
164	2.376772398758915	629	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
165	0.008149549409103053	938	-2.5644141805636003	-2.402140436102096	-5.3087351441061035	-3.2224416680215717	-2.8178110311726647	-3.263108491993207	1.0596199085623856	21
166	10.201538239599394	847	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
167	1.6103491851883691	678	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
168	0.0293831094147778	611	-2.6615198507782014	-2.63654123409973	-5.331139975510598	-3.1225177539265707	-2.949329961578779	-3.3402097551787753	1.0119040800962626	40
169	0.0018366596881984408	562	-2.5240656828090744	-3.5071495997479416	-5.515906805938868	-3.173352568446487	-2.8012620953131484	-3.5043473504511033	1.0593599827428897	61
170	0.327326397634744	883	-3.2545866324415504	-3.254569330469946	-5.407463873195558	-3.823712612356229	-3.6847540963606016	-3.885017308964777	0.7945583241747171	97
171	0.6484708814740316	660	-3.4017279759367893	-3.4309497894343384	-5.448683934812383	-4.009005242383958	-3.820756027419068	-4.022224593997307	0.749689606852098	106
172	0.032280729157243594	737	-2.624456440783279	-2.5552279893213026	-5.336430081813406	-3.1746970493198274	-2.9353097899035303	-3.3252242702282695	1.0299136261017972	37
