	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
138	0.9817392966595098	4.9560646052956185	0.019043689010405762	5.001438215394821	262	0.0009087229969310357	3	-2.6680634	-2.583986	-5.2326617	-3.0451763	-3.086232	-3.3232238	1.0903138	240
139	0.9748379067881373	2.3004704129126927	0.025215233440420995	5.601324435696087	118	0.004348496951308875	2	-2.5555665	-2.5629647	-5.2236304	-3.000927	-3.0845103	-3.2855198	1.1104716	103
140	0.8554529541588822	4.5344999112432856	0.1187242954095041	4.52745229961096	169	0.0005526091400032127	10	-2.5689414	-2.6052785	-5.2411356	-3.0801427	-3.0342598	-3.3059516	1.1072341	177
141	0.6753558032798689	1.8587678826668508	0.035782196060313985	7.954803871371021	363	0.09332640978901688	4	-2.524174	-2.566771	-5.224771	-3.0279074	-3.0247982	-3.2736843	1.1169806	72
142	0.7184356664818702	3.2371247212931755	0.02895034703845842	5.362655224545669	137	0.014454956357599224	10	-2.5522304	-2.5843732	-5.2314854	-3.0644903	-3.0279174	-3.2920995	1.1103039	122
143	0.9961746476341717	0.9250211997983777	0.024844631107005175	2.5838595547174297	88	0.013356053895738074	6	-2.6257439	-2.6477256	-5.2432656	-3.0064013	-2.9627068	-3.2971687	1.1018497	145
144	0.9449223888403542	2.8125008589537304	0.04202805372937799	3.277445872194896	143	0.043838229521162564	8	-2.5973158	-2.6038504	-5.237642	-2.960284	-2.9936192	-3.2785423	1.1112852	83
145	0.7652773492054468	4.484600210462177	0.01756912803722579	9.837292010492247	266	0.3715275408699066	5	-2.642575	-2.6031458	-5.236677	-3.1231618	-3.0258706	-3.3262863	1.0921876	245
146	0.6368310206012844	1.5439506700739403	0.0920573862589185	4.794592281721384	170	0.0012661999524183746	2	-2.508707	-2.5928478	-5.2344303	-3.0293212	-2.9825506	-3.2695718	1.1222345	58
147	0.9294984520363485	4.314546758371306	0.08701621180956928	2.83612721813524	294	0.39761272556542826	5	-2.6688704	-2.6194024	-5.22824	-3.0045998	-3.035557	-3.311334	1.0881401	196
148	0.8956278528734898	2.508431539178989	0.09789239126726243	3.5447155462626925	302	0.0010872526833116895	10	-2.6302204	-2.5674396	-5.21618	-2.920718	-2.977481	-3.2624078	1.1065489	46
149	0.9989533602458054	0.598604118145691	0.10323580434579797	6.005337200568125	76	0.00020899038857882834	6	-2.5551808	-2.5637205	-5.2077966	-2.993169	-3.0509257	-3.2741585	1.1055988	74
150	0.7314613710360618	1.6571804989089562	0.011815157483331062	2.5956586188874815	160	0.05295453861762121	3	-2.6322167	-2.6798224	-5.2376585	-3.0678177	-3.1074824	-3.3449998	1.0800372	273
151	0.9544775425429425	3.023744331157357	0.06617858032904479	1.1480387790823707	138	0.012723647683281993	3	-2.5782773	-2.632548	-5.2288404	-2.9698706	-2.9479508	-3.2714972	1.1085647	66
152	0.9281682754108175	3.1830596587915956	0.01434742621154865	9.768147916197693	265	0.010267949397321088	9	-2.6566553	-2.5832303	-5.242728	-3.0536175	-2.998708	-3.3069878	1.1014855	183
153	0.8241883792456891	1.1804235232999547	0.10204372886058904	2.1398573515797135	264	0.00017963837356461596	7	-2.5568826	-2.666745	-5.244447	-2.9057987	-2.8906007	-3.2528949	1.1231673	29
154	0.9550346845672011	0.8107997261041991	0.014215483457506794	3.2624961861258184	396	0.0002993926334068746	3	-2.5937877	-2.6152046	-5.230521	-2.8950264	-2.9787776	-3.2626634	1.1129701	47
155	0.8258012572664797	4.355006157477005	0.0152311550582332	8.383647979593714	109	0.0009250196714732758	10	-2.7145374	-2.7016487	-5.2508326	-3.2022145	-3.1800156	-3.4098496	1.0571378	285
156	0.7097086970340817	3.0496927055905134	0.026949986541578708	7.282807547096714	168	0.00048762664795509606	10	-2.6065667	-2.5976942	-5.2290425	-3.0934227	-3.0277965	-3.3109047	1.0967524	192
157	0.873108788213006	1.3042910259773424	0.016456469632033333	1.3629073344016525	105	0.46387524215565107	7	-2.722861	-2.6852322	-5.2490253	-3.1161282	-3.1073716	-3.376124	1.066732	281
158	0.7935089660928295	3.373034329783224	0.17580776443856486	4.648274866784813	183	0.00038769621971623147	4	-2.5274749	-2.6212234	-5.2454615	-3.0837903	-3.1596894	-3.3275275	1.1073614	248
159	0.7208504709667979	2.548539263932807	0.155629746447405	3.723866773608279	180	0.5631715884890482	2	-2.5898333	-2.6474614	-5.232509	-3.0492094	-3.0445247	-3.3127074	1.0945423	203
160	0.6272249500445913	0.21454795429642137	0.06656376809164447	4.337931793910856	344	0.7180096984832652	5	-2.365495	-2.6316533	-5.212314	-2.9855487	-3.0597496	-3.2509522	1.131537	26
161	0.6343372039783198	3.660424564603277	0.10893899049599741	9.749352787103238	192	0.11226953076168619	8	-2.6186345	-2.6230326	-5.2471166	-3.011109	-2.9531257	-3.2906036	1.1087319	119
162	0.6612895909420687	4.680780355372259	0.10143283995127798	5.511157849310741	326	0.019584071809806192	7	-2.6718376	-2.606405	-5.252003	-3.0614443	-3.0441158	-3.327161	1.0959785	247
163	0.9649010287460168	2.177441374283315	0.03805396779950306	9.427142074365369	103	0.10325920664872723	3	-2.597225	-2.5600848	-5.2419224	-2.973997	-2.9979036	-3.2742264	1.118777	75
164	0.9882657114641034	2.716525590904114	0.0253839433944397	9.028758312873906	138	0.002117865014269559	6	-2.6135828	-2.550829	-5.241912	-3.0106325	-3.013932	-3.2861774	1.1144574	105
165	0.8541785682916885	4.159054760085415	0.054970251239925653	2.2298668337135394	370	0.06508885668546657	2	-2.7143142	-2.5784156	-5.245947	-3.0377963	-2.9922812	-3.3137507	1.0969181	209
166	0.9965939818235631	4.5240760503221775	0.031066328339613376	1.3450834882624925	315	0.0001569282073995738	7	-2.6789694	-2.610377	-5.2419252	-3.092943	-3.0211184	-3.3290668	1.089582	251
167	0.6098042744010421	0.1959756197935666	0.01033799271588683	3.3529637066710114	63	0.6696042242001932	8	-3.0437875	-3.061093	-5.33287	-3.614022	-3.4935694	-3.7090683	0.9426924	298
168	0.651494968546546	3.8897671902548705	0.03342200472478746	2.051426115868523	298	0.00014248657822621665	2	-2.5500531	-2.5801518	-5.2220807	-3.0525599	-3.0153341	-3.284036	1.1086009	99
169	0.7438615345318121	0.1300595850511429	0.07012745510643618	7.785909280254155	201	0.001060994147148123	7	-2.6115303	-2.6385276	-5.209802	-2.9867606	-2.9675982	-3.2828438	1.0915607	96
170	0.838737934739511	1.7811130463026197	0.02076037823172376	1.5838713434233536	91	0.017426714842335427	5	-2.6610386	-2.6787994	-5.2356653	-3.0819938	-3.0494378	-3.3413873	1.0773469	270
171	0.8147349242110544	1.1401514821720966	0.010986101548388893	3.797766707406309	78	0.00045655242748029296	6	-2.9584382	-2.9514914	-5.2992787	-3.442784	-3.4018495	-3.610768	0.9725115	293
172	0.7343239496533839	3.5154941154470274	0.052890018601599996	5.25439564929506	142	0.23795076375402327	4	-2.6162617	-2.6108763	-5.2314444	-3.0575192	-3.0645735	-3.316135	1.0938221	220
173	0.9125698191504596	1.2851542819325974	0.02978603135363704	8.128729640793534	322	0.001478082565029757	8	-2.5973034	-2.5594697	-5.238114	-2.9749572	-2.9941936	-3.2728076	1.1173548	70
174	0.8209936289503906	1.1957068281060867	0.06435501046736207	7.053124678147574	299	0.5268099840146466	5	-2.5774674	-2.6534376	-5.226129	-3.014488	-2.9915833	-3.2926211	1.0984575	125
175	0.7482503992714774	4.72893251639564	0.0792928072171493	7.991530871074579	385	0.0005112044550192716	8	-2.6704745	-2.6415102	-5.253794	-3.1390834	-3.0931869	-3.35961	1.0837576	277
176	0.8132757449622325	4.840377188525233	0.09063964313138315	4.765954136694084	376	0.018566929569948456	2	-2.674223	-2.608458	-5.227121	-3.0238597	-3.0992196	-3.3265762	1.0835886	246
177	0.9230328151737206	1.2668187461299936	0.01857026746072071	5.6231453834717415	252	0.037461608844294815	3	-2.5594347	-2.563304	-5.2296524	-3.004587	-3.0658107	-3.2845578	1.1130631	101
178	0.9740048383129363	4.075978007321245	0.1401131285250651	1.6565582984089078	331	0.4090350522357939	2	-2.6807182	-2.6240032	-5.231094	-2.967105	-2.9831333	-3.2972107	1.0932509	146
179	0.8875445949846268	3.2381404087442864	0.15190372490283027	6.822334694766189	327	0.0001848615727487279	10	-2.5801663	-2.555018	-5.263893	-3.0491657	-3.1254184	-3.3147323	1.1205297	213
180	0.9358297148018737	2.187155173445178	0.03083886477475302	2.8662332757719624	69	0.00011784716865315681	10	-2.6265426	-2.6284487	-5.243781	-3.0011075	-3.0565095	-3.3112779	1.098954	194
181	0.8809831202094246	3.528119425438613	0.08043163541125865	7.1034918408848915	218	0.0015091683250858432	6	-2.6209013	-2.6011755	-5.223863	-3.0936072	-3.1556969	-3.3390489	1.0847324	263
182	0.7289487667912837	1.0380140577625956	0.03267969301207504	2.408340878536749	163	0.15579630677036807	6	-2.4755728	-2.6662037	-5.2136917	-2.9345121	-2.9837093	-3.2547379	1.1143352	34
183	0.8312206994960958	3.000734546199338	0.0889581343837938	3.3488599478483843	243	0.0006252989155807456	5	-2.552819	-2.6189833	-5.226071	-3.0452683	-3.0197387	-3.2925758	1.1039668	124
184	0.9446605547618314	3.804452956342757	0.07511815587640189	5.987072416641613	115	0.004083371309593106	9	-2.5688336	-2.5809603	-5.2363415	-3.0744307	-3.103596	-3.3128324	1.1056303	204
185	0.9858606779340161	3.9744012407675107	0.012425780697875621	1.3693945171292485	68	0.10441524765445136	6	-2.9616141	-2.9628882	-5.3053904	-3.5020337	-3.3984895	-3.626083	0.97064495	294
186	0.6618740164645858	2.4680685893533827	0.11347461191509273	8.735708631869846	85	0.3701986050069467	10	-2.5715432	-2.641794	-5.2298875	-3.0167964	-3.04996	-3.3019958	1.098983	165
187	0.6877402788003264	0.21977595552685517	0.016429457107243393	1.550123640722639	285	0.027260849534668313	3	-2.4970539	-2.630066	-5.2241673	-2.9275382	-2.9465425	-3.2450738	1.1230015	20
188	0.9752779331236052	1.031863951808287	0.010669613123624895	5.036377128233449	71	0.00130131075442639	7	-2.98218	-2.976609	-5.324531	-3.5008006	-3.4952855	-3.6558812	0.9681835	295
189	0.96273998637329	3.1470221093321538	0.06179649991625801	4.358005184962306	79	0.0003829815422711243	9	-2.5767965	-2.5591288	-5.234082	-3.0477958	-3.0810294	-3.2997665	1.1095204	154
190	0.8533510230590446	3.033693689475965	0.04834731976342613	1.4778583726055707	76	0.029165268625744558	7	-2.5987477	-2.632439	-5.235196	-3.062393	-2.9732924	-3.3004136	1.1006329	157
191	0.928092058621202	0.4124327855895784	0.01246245538671213	2.9140061954318397	95	0.00038497941879517354	7	-2.8355618	-2.8319936	-5.2640142	-3.2399507	-3.240549	-3.4824138	1.0164707	289
192	0.6901214984497973	1.3759510495144964	0.08993646081050743	5.748221738745865	133	0.3161136446706067	2	-2.5051024	-2.6156912	-5.2313676	-3.0814092	-3.0425694	-3.2952282	1.1117846	137
193	0.620621644721434	4.246687740485478	0.013860174091771104	7.434450139458173	372	0.4369314943227419	6	-2.6056483	-2.6221454	-5.2327795	-3.0764241	-3.0425837	-3.315916	1.0945581	218
194	0.8958986087778789	0.2062973291783771	0.17512617006202294	1.4043833651634352	299	0.013623078114253931	3	-2.5022748	-2.6997566	-5.263973	-2.9300098	-2.925681	-3.264339	1.1318676	49
195	0.9990701584951595	2.2216914356635447	0.012294468171882053	2.4851878046063476	307	0.3028171543293608	6	-2.542627	-2.6045957	-5.2423677	-2.9614255	-2.9857237	-3.267348	1.1222817	54
196	0.6961206746082881	1.669757400363253	0.07492529394372265	1.1046719812561703	117	0.0019907497085571366	4	-2.4523406	-2.6192513	-5.2214355	-2.9399698	-2.9704287	-3.2406852	1.1285508	15
197	0.949441129937891	4.539811727317052	0.03491801049664801	9.968947917919587	383	0.010795176147286385	9	-2.6628814	-2.6119986	-5.251856	-3.0932875	-3.0613184	-3.3362682	1.093404	259
198	0.9635694436802541	2.86684988245654	0.07947148339244126	1.540880019714932	353	0.02046241207507307	8	-2.5673726	-2.6211421	-5.246157	-2.9359725	-3.0268202	-3.2794929	1.1169332	86
199	0.8313689412830023	2.948035967483855	0.016146552253227232	8.625710058641735	281	0.0011317513982852937	4	-2.5975304	-2.567577	-5.228652	-3.0485907	-3.0167613	-3.291822	1.1059726	121
200	0.668032773190006	3.1778280255478015	0.020422379324819176	7.861354816523588	382	0.2330626990059878	2	-2.5849679	-2.6222718	-5.2339835	-3.0763116	-3.044957	-3.312498	1.0983148	201
201	0.6501165968207957	2.942993437993125	0.036923908093584944	8.717618405844616	141	0.0004552930838249013	7	-2.5134425	-2.5662138	-5.227552	-3.0396204	-3.0237434	-3.2741146	1.1195241	73
202	0.9868646865014468	0.7844711813981642	0.10582603244276784	2.729537340676678	330	0.2894466395784353	2	-2.6896741	-2.6219594	-5.253826	-3.0158796	-2.9897766	-3.3142235	1.0983652	210
203	0.9888042693974479	1.3224954238067408	0.19325635291335666	2.452349279094231	97	0.00017821296868925055	10	-2.4877229	-2.6087549	-5.246401	-2.914819	-2.9101174	-3.233563	1.1406571	8
204	0.8128534294147792	4.834088575471786	0.11173767545989559	8.285315076004693	252	0.4326431562543576	9	-2.6378965	-2.7415469	-5.216288	-3.093159	-3.0103385	-3.3398457	1.0654998	265
205	0.6645433100976078	4.567504801345539	0.029434800455008184	3.6220555970104065	87	0.0001014706563549057	5	-2.5520997	-2.6024387	-5.2200274	-3.080069	-3.0388203	-3.2986908	1.1010253	150
206	0.6912131332668554	0.7231130945954141	0.1774310332669081	4.846963354040216	175	0.006726049416361517	2	-2.5309703	-2.696825	-5.2636094	-2.9927042	-2.9849417	-3.2938104	1.1185358	130
207	0.8788670224813525	3.7121759773016296	0.012748430971286915	5.130271976569269	177	0.010897376315656387	5	-2.6277962	-2.6140068	-5.2309012	-3.055609	-3.1141198	-3.3284867	1.0886971	249
208	0.7341687784526257	4.516756258343726	0.17416869672848978	9.277314501342577	334	0.00196504371348195	7	-2.5781975	-2.63524	-5.2621546	-3.0498595	-3.0311718	-3.3113246	1.1121098	195
209	0.7449215812018577	4.944816396722445	0.1478149834365675	9.369338863674493	83	0.00015364006015283237	8	-2.583058	-2.587042	-5.2447934	-3.0474823	-2.998712	-3.2922177	1.1134151	123
210	0.6283335132543176	3.565999483580812	0.051802523072627435	9.632760360859598	212	0.0036330913992198757	9	-2.5576885	-2.5732071	-5.243417	-3.0738983	-2.929473	-3.2755368	1.122669	79
211	0.8849185150686466	3.135339772118302	0.059601933859623306	2.714747596474672	58	0.03149686466934344	4	-2.5772665	-2.6380653	-5.231836	-2.9204957	-2.9911017	-3.2717533	1.1099485	68
212	0.6375269271518357	3.1134096998647047	0.06189428314740262	1.3355692722388297	105	0.000944103974082092	7	-2.4675474	-2.652106	-5.229185	-3.0218563	-3.0221462	-3.2785683	1.1165537	84
213	0.8153756520955923	0.46026340002473687	0.13089190079078175	1.7206025791420534	381	0.0014415445342001827	8	-2.5760684	-2.6604612	-5.2452464	-2.9065845	-2.8753119	-3.2527344	1.1226126	28
214	0.7990596529357712	2.7127935215816565	0.16512732125663357	1.3147575029652367	131	0.021357016093381757	3	-2.626041	-2.597684	-5.248283	-2.9377632	-2.9962409	-3.2812023	1.1141132	93
215	0.8192578786987287	4.444046557927787	0.04759230478822254	7.941503630506238	90	0.014089379466852575	8	-2.6786056	-2.6020916	-5.2353024	-3.0874062	-3.0718348	-3.335048	1.0850941	257
216	0.6742607020568961	1.3923209014728712	0.03923029844040208	7.81601211488759	314	0.08108731710707297	7	-2.4875782	-2.5769556	-5.232414	-3.073941	-3.0171828	-3.277614	1.1231238	82
217	0.7629101376395642	4.972557149100844	0.16811173900804915	5.565479448841591	223	0.0003803312914765376	8	-2.5690348	-2.6064563	-5.235239	-3.1087523	-3.0746126	-3.318819	1.1006893	226
218	0.9097251572769547	3.2286838974092076	0.04747369307503033	9.798444508575809	224	0.0022980794611642415	8	-2.6387115	-2.5991275	-5.239653	-3.0131364	-3.0122628	-3.3005779	1.1018009	158
219	0.8486483981583048	1.0571041353646564	0.010286023110073404	9.182875872209937	169	0.011953541342699601	8	-2.6659656	-2.6774857	-5.2582316	-3.1794705	-3.117258	-3.379682	1.077076	283
220	0.8719259556826238	3.387246286305688	0.07518741898469074	9.931278995200552	329	0.008730078201109616	5	-2.612213	-2.6016476	-5.2501106	-3.0332084	-3.0092883	-3.3012936	1.1089817	161
221	0.7286652993270551	0.561895608863774	0.15844300915600681	1.8754951549909973	81	0.23041573656889142	6	-2.54973	-2.7008495	-5.2366595	-2.8745084	-2.9441726	-3.261184	1.1149731	43
222	0.7106423380373279	3.629155810760348	0.06841261794326395	7.219886288861226	74	0.00010059841868636311	4	-2.606183	-2.53631	-5.2448306	-3.1970656	-2.9958827	-3.316054	1.1122909	219
223	0.9358743554665602	0.7925614418234908	0.17777787199081196	9.566080489891089	257	0.6083032978249511	6	-2.5764685	-2.5377696	-5.227851	-3.0190253	-2.953213	-3.2628655	1.1195328	48
224	0.9167694363491287	3.1742746833396076	0.07898260478826186	6.449532355460994	263	0.0003394847621596603	4	-2.5811465	-2.5602918	-5.226171	-3.0637448	-3.14625	-3.3155208	1.1013974	215
225	0.7485587001078111	1.9904113145129032	0.013348531207394937	1.0639270366476037	400	0.0023235635986593836	6	-2.5617726	-2.6180282	-5.222962	-2.9863737	-2.9883475	-3.275497	1.1068349	78
226	0.6692822872261859	3.3358173097549355	0.10322384850119702	4.066304555765908	152	0.20079596072894382	10	-2.5780747	-2.638583	-5.2286143	-2.9809105	-3.0234203	-3.2899208	1.1018176	118
227	0.8703189960071454	0.5380290455725057	0.1699693246931312	3.3397272442984804	342	0.009841235074889616	4	-2.4945047	-2.591124	-5.25531	-2.8002439	-3.0707402	-3.2423844	1.1467655	17
228	0.9371007329642378	2.453148679867411	0.11172612546631865	8.111293126206824	247	0.00036533265034590696	2	-2.584088	-2.67081	-5.219653	-3.0333061	-3.0339515	-3.3083618	1.0880069	185
229	0.9703645914063559	4.111930810766291	0.0779070422855369	5.39096730594651	68	0.015478558990908685	2	-2.6201084	-2.569966	-5.2318983	-3.064706	-3.1100585	-3.3193474	1.0973836	229
230	0.8161398269116994	0.5011971766381904	0.05133180790750219	5.245176977926121	184	0.35103320743545247	4	-2.5551116	-2.5524776	-5.2112265	-2.9962065	-3.0398605	-3.2709763	1.1093	64
231	0.9145671010856786	1.1447483201712316	0.011059623767657385	2.8337264123924237	163	0.006446175056511679	3	-2.6781638	-2.6916783	-5.246938	-3.0684748	-3.0342944	-3.3439097	1.0795679	271
232	0.6400705168622588	4.989455144663755	0.028908140657500712	1.5723457498778544	373	0.06162126337376075	2	-2.582776	-2.5930233	-5.222485	-3.0648017	-3.0259962	-3.2978165	1.1000623	148
233	0.7354025010209313	0.646925248374812	0.018834387957329578	8.157977250023015	135	0.5704054725064039	8	-2.499726	-2.6102836	-5.235609	-3.044427	-3.0115001	-3.2803092	1.1190778	90
234	0.8282052498807382	4.171218962863534	0.06813803992309755	2.3418182956011737	310	0.00046719535565160257	6	-2.6642857	-2.6157403	-5.2330847	-3.008218	-2.950266	-3.2943192	1.0973206	133
235	0.8803613896275122	4.483285213484628	0.1747521936689216	8.958943336741118	325	0.0007213158498723829	10	-2.6725085	-2.5440447	-5.233899	-3.123217	-2.9609363	-3.306921	1.1012671	182
236	0.8046980247085146	0.6751812101129558	0.033815228136127085	9.868815886137082	366	0.0006251358412445468	3	-2.5100873	-2.5161474	-5.236834	-3.0369835	-2.9512484	-3.25026	1.1366781	24
237	0.7947018721977445	0.5940601154640436	0.16627209902790355	1.5379844047058713	94	0.1166572560128003	7	-2.4879642	-2.7179239	-5.235632	-2.8127487	-2.836284	-3.2181106	1.1362001	5
238	0.7400258431142578	1.8978289638362442	0.02478543623506115	2.7933137375325474	232	0.06907695845450122	5	-2.5493762	-2.6077516	-5.2317176	-2.9627304	-3.0033584	-3.270987	1.1148671	65
239	0.6681349640706911	3.044249401974561	0.06493888833424474	7.169990326170044	192	0.000996063152243111	4	-2.5179558	-2.588793	-5.234759	-3.118218	-3.0727324	-3.3064914	1.1118886	179
240	0.9409906559358658	1.2392552645034527	0.14691055096367991	9.776460511096454	57	0.07874536798403468	4	-2.5601053	-2.645642	-5.257166	-2.9896522	-2.9661777	-3.2837486	1.1194372	97
241	0.6890080202268349	1.870761608089909	0.010551413342472447	7.251101019463713	69	0.0003740129128161158	2	-3.0077972	-3.0190384	-5.3188477	-3.5788357	-3.4908211	-3.683068	0.95138377	296
242	0.9470591524986545	4.835190686639932	0.03947163696746306	3.7968166981628304	147	0.12272082069692415	8	-2.7030919	-2.6581817	-5.2243404	-3.1006103	-3.0411751	-3.34548	1.0686114	274
243	0.7468532898676544	0.5216009581659166	0.016742166483374645	5.8789608741768555	327	0.0002387966512166007	4	-2.4983091	-2.609333	-5.2234087	-2.9278982	-3.01381	-3.2545516	1.1213013	32
244	0.6300190506719111	1.9923912467721232	0.01050892281500923	6.618481035729974	287	0.0014137123904362921	3	-2.540222	-2.559207	-5.2271705	-2.9968293	-3.015666	-3.267819	1.1188837	55
245	0.9343757814748421	1.482341577147169	0.038926509744429995	3.538723173548494	182	0.18043705862242465	9	-2.5945132	-2.652961	-5.2328157	-2.888869	-3.0373518	-3.2813022	1.1054877	94
246	0.9676103728050921	4.883090185844707	0.05446308744545959	1.2175492049097987	72	0.5003090896556596	5	-2.6961648	-2.5881999	-5.235821	-3.0637586	-3.0320559	-3.3232002	1.0889894	239
247	0.977359294532154	2.6226197290417614	0.04568786517298439	8.248525197493507	168	0.2424710580326133	3	-2.6139574	-2.5419025	-5.2215147	-3.0221617	-2.9958253	-3.2790723	1.1073743	85
248	0.9821228228895913	3.1374225206896202	0.024172445991075767	6.343931918727626	279	0.001137135064484465	2	-2.6217785	-2.5497015	-5.2201557	-3.0280797	-3.0976422	-3.3034718	1.0982667	171
249	0.6194626931665772	0.37310077966482236	0.01664070732751976	5.344505516771685	316	0.005051657940314791	8	-2.4824824	-2.5671234	-5.225248	-2.943144	-2.9775014	-3.2391	1.1319044	12
250	0.8996746104518557	1.6223414927746556	0.16958176479425757	4.262069299264583	252	0.07927124773363985	2	-2.5737412	-2.5862083	-5.248378	-3.042309	-3.0274146	-3.29561	1.115094	139
251	0.8827565027822064	4.287838846366216	0.14047033129559303	6.026290055851503	115	0.003455047119428624	2	-2.668777	-2.5686216	-5.233219	-3.0203118	-3.1276531	-3.3237164	1.0926813	241
252	0.8763238517441856	4.219317240841846	0.14781880010175175	7.327376644018952	249	0.0064244588478649615	9	-2.6926432	-2.5920098	-5.226179	-3.1200643	-3.1003084	-3.346241	1.0772489	275
253	0.9640939321535352	0.2510156497887487	0.010857493018733917	2.9190298837925135	266	0.028556243622433912	2	-2.594445	-2.6676943	-5.2301364	-2.9153821	-2.9354424	-3.26862	1.1066791	56
254	0.839780340507127	1.6689483924453803	0.01137608752113832	6.954692712852794	371	0.08589420833220954	6	-2.5863447	-2.5584197	-5.2180867	-3.0197806	-3.0904095	-3.2946084	1.1023393	134
255	0.6794508138654665	0.19482781408265662	0.013366402541999386	6.768264561493539	91	0.001070134548831678	2	-2.8246522	-2.8085935	-5.256003	-3.322533	-3.314471	-3.5052502	1.0103788	290
256	0.8367729375163704	1.4378456770934342	0.041215090505593896	4.712482237771083	272	0.0041080090379790315	6	-2.5235426	-2.617032	-5.2378125	-2.9486527	-3.0306218	-3.2715325	1.1198668	67
257	0.901456701713715	4.689020341983151	0.09967618251979624	9.354036469857196	220	0.0025024071231473963	2	-2.6796572	-2.6094086	-5.2416863	-3.0309775	-3.037746	-3.3198953	1.0921377	231
258	0.9255552701764107	1.2575839007956795	0.02660049236145579	8.897927329087718	73	0.3017279091833646	2	-2.6969857	-2.6574671	-5.231379	-3.0745492	-3.1377208	-3.3596203	1.0684204	278
259	0.8296253957762064	3.7113714379706737	0.028165911275188138	2.883591793547851	246	0.24064408262921294	10	-2.6239586	-2.6147194	-5.227089	-3.0195498	-2.9910367	-3.295271	1.097077	138
260	0.8721660899570479	3.14778883248697	0.010441683284042585	5.407720283064485	342	0.0037591555620501444	9	-2.5999615	-2.5739505	-5.226578	-3.01491	-3.0897596	-3.3010318	1.1016326	159
261	0.7651187966978912	2.766986566947297	0.010335765287429207	7.764126437080196	249	0.00010312362082906308	9	-2.623718	-2.6096413	-5.2399607	-3.0401998	-3.0441442	-3.3115325	1.0988281	198
262	0.6091263783330582	4.699053310627395	0.05865687246711558	5.718860271079405	348	0.0009067806065682233	2	-2.520377	-2.6153653	-5.221893	-3.0948336	-3.053134	-3.3011208	1.1037706	160
263	0.9506855104895661	1.9787383895758688	0.14607466749969655	6.7197306162233215	376	0.06238438364628839	6	-2.6091833	-2.619117	-5.22902	-2.9986527	-3.1337156	-3.3179374	1.0930233	224
264	0.719924079094772	4.474911914189809	0.056773450451733855	2.103550124116985	248	0.12040628870034259	5	-2.583066	-2.6204636	-5.230169	-3.0881522	-3.0001655	-3.3044033	1.0995452	175
265	0.8910436706666982	1.0271856162513222	0.011291983472770157	2.709779237608445	392	0.00027868042049587885	3	-2.5615575	-2.5928752	-5.228908	-2.8968203	-2.8750477	-3.2310417	1.1275383	7
266	0.8312551473547802	1.0089107456844002	0.010583880947464666	1.6179641391860766	55	0.0003901343713773981	9	-3.0564828	-3.0780156	-5.33871	-3.6283543	-3.489843	-3.7182813	0.9399438	299
267	0.9391046087405331	2.62750576982271	0.041757620673749066	1.3524563318831375	88	0.06065890863701542	6	-2.559942	-2.6181767	-5.234119	-3.037755	-2.9474976	-3.2794979	1.1117907	87
268	0.8130630768518605	0.9133739710427996	0.06259253368461336	5.071700880485985	84	0.0009372226906740548	5	-2.6294599	-2.6360793	-5.2470813	-3.0026975	-3.038675	-3.3107986	1.0997314	191
269	0.6040292601463139	1.9770068242908587	0.02820243773533876	1.84927021930543	171	0.00013404183581972192	2	-2.5304596	-2.593477	-5.23363	-2.9963863	-2.9965966	-3.27011	1.1191583	60
270	0.8846281934366899	4.520220492811961	0.05684717957876704	4.318882620456895	187	0.38447925614332207	5	-2.657059	-2.6048005	-5.2107406	-3.0760317	-3.1012623	-3.329979	1.0761936	253
271	0.8285797973370295	3.3408114314756947	0.024046820839098832	6.960729119397465	314	0.0192186824251394	2	-2.5911293	-2.5927835	-5.2307277	-3.100967	-3.0599985	-3.3151214	1.0984573	214
272	0.6996788315350304	3.646814901617385	0.025258052714661427	5.723891599368057	263	0.15455044511791438	7	-2.5667212	-2.6016235	-5.2304325	-3.063366	-3.0452843	-3.3014855	1.1037279	163
273	0.6315515269906388	4.259460893749931	0.08394895370247202	9.23253505466169	178	0.06535171186326827	6	-2.5980377	-2.6281872	-5.244332	-3.04938	-2.946923	-3.293372	1.108125	129
274	0.9161613726777164	1.8565182963603424	0.03687474681261437	4.2049988297950325	338	0.5936149233774581	3	-2.581708	-2.5622673	-5.231053	-3.0042279	-3.0518827	-3.2862277	1.1109965	107
275	0.7550857112035063	4.095698723605574	0.028287830260522753	6.60902337043339	99	0.6259834969414567	7	-2.6394708	-2.590289	-5.22512	-3.0293446	-3.0823052	-3.313306	1.0915397	206
276	0.6401899113685431	0.6142813237597088	0.020232328049014012	1.631203199398075	380	0.001344173102308821	8	-2.493665	-2.6100578	-5.2271967	-2.933571	-2.9561107	-3.2441201	1.1266322	19
277	0.8728389753705388	3.5728093994510375	0.07776292575024572	7.951479954503789	358	0.05987217544804679	5	-2.5990074	-2.6061857	-5.2091265	-3.122246	-3.0770602	-3.3227253	1.0835416	238
