	param_regressor__regressor__classifier__activation	param_regressor__regressor__classifier__alpha	param_regressor__regressor__classifier__hidden_layer_sizes	param_regressor__regressor__classifier__learning_rate	param_regressor__regressor__classifier__learning_rate_init	param_regressor__regressor__classifier__momentum	param_regressor__regressor__classifier__power_t	param_regressor__regressor__regressor__max_depth	param_regressor__regressor__regressor__max_features	param_regressor__regressor__regressor__min_samples_leaf	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
63	tanh	0.08780880288570152	63	adaptive	0.0011387946783560912	0.6952910941167925	0.426894904289969	15	0.3849223911811894	17	-49.327650406137295	-226.88327586826696	-41.00092803948901	-180.14678941737216	-55.651567880633074	-110.60204232237967	77.4289583798697	67
64	relu	0.09851659034788966	102	adaptive	0.0002873491407528337	0.5136137534435273	0.3578855716369429	15	0.23476893514355593	1	-42.22781059608014	-226.90329012546056	-10.53281324982381	-180.30318344652784	-39.810700712262204	-99.9555596260309	86.62308187064403	46
65	relu	0.004803589853774019	68	adaptive	0.0009498836223243125	0.7026452934981507	0.6940165171409828	20	0.8114658031138807	18	-38.44910425480168	-226.58406534577873	-12.629206924174808	-180.26059865745793	-12.520443165915047	-94.08868366962564	90.95648641647499	15
66	relu	0.0006172621311658881	86	adaptive	0.0029852671531269965	0.8230770450040121	0.6776024602785475	16	0.24449412095265197	17	-38.779305609184654	-226.5042992052613	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.64561909989932	94.97119915178344	2
67	tanh	0.06363064837049519	85	adaptive	0.00010298018227716016	0.5126222313032853	0.4017478250194998	10	0.46233297824672903	6	-57.95115699839067	-224.8435134962875	-44.73308435623056	-181.62068817613525	-82.27620627366248	-118.2849298601413	71.71166756824927	93
68	relu	0.0001441031428169815	104	constant	0.00022780323152002066	0.8007407853207478	0.782728714854833	4	0.1615752511861888	11	-44.17003865020431	-224.06041481150905	-13.974410895490086	-180.3268250067208	-17.390617086840273	-95.98446129015291	88.43580642884798	25
69	relu	0.0014135401774426084	51	invscaling	0.0008251180194921968	0.9226735176133924	0.15018163765705433	11	0.1035535679909495	8	-42.602603700654804	-226.6340094137533	-14.139275887084326	-177.12129925425887	-28.6062933323415	-97.82069631761857	86.86047054334126	36
70	relu	0.014752789553537983	51	adaptive	0.0026992899385840105	0.8745532343450104	0.741252057044649	3	0.6490868833233737	4	-37.33103413961983	-226.50202657887363	-5.041374766496016	-180.18088860196747	-17.480824253284414	-93.30722966804828	91.60974392077055	11
71	relu	0.0036057456545557504	84	constant	0.00011716652371947383	0.7696118111279122	0.1839995608215928	16	0.11236822682476005	5	-51.41076782035666	-225.69331262987444	-19.663988267025978	-178.8457650844704	-55.35633245100299	-106.19403325054608	80.78549200107119	60
72	tanh	0.0018124970453934279	40	invscaling	0.00033654858997170527	0.7603679651910885	0.16828495551937578	19	0.1458925808257148	8	-58.751389510347536	-227.8715419296298	-33.337804896263506	-179.668446070689	-79.61623896257983	-115.84908427390194	74.83718194932179	84
73	relu	0.0009026992289887299	84	invscaling	0.007861904458359204	0.8140717715588226	0.43845526545312996	19	0.35326723791034326	17	-39.439975518536414	-226.64110247967022	-12.236928906751617	-180.32930801187862	-35.27959573544325	-98.78538213045603	87.22613601572664	39
74	tanh	0.08304669415339724	110	invscaling	0.0009628722797128837	0.7660906933766176	0.4673241333559526	3	0.8953983551342535	12	-56.578349791512366	-225.23236692421932	-31.01885822435993	-181.61622359730055	-101.4196511163017	-119.17308993073877	73.691478244173	96
75	relu	0.000690931066895951	41	invscaling	0.001866206405626291	0.6016698211123133	0.681017995428332	20	0.18729349449360055	15	-55.5323526182146	-227.02105832369733	-38.88759084723955	-177.26143926170505	-74.88662596818673	-114.71781340380865	73.97754911985469	79
76	tanh	0.0006442328373779374	34	invscaling	0.00019273737819445157	0.6171399186760156	0.372779781009857	12	0.9639421086747151	15	-66.55095853420625	-224.97942378068078	-42.18560355567243	-179.25615858697174	-82.76352435053936	-119.1471337616141	70.46526845206114	95
77	tanh	0.0005506606731085639	30	invscaling	0.003019773048812604	0.824655678284644	0.532433204602188	20	0.18404228480760895	9	-54.90287033768098	-224.95434709175476	-37.14317963205754	-181.3103342931488	-71.9946195163596	-114.06107017420034	74.8403943794428	77
78	relu	0.03687047748920649	92	constant	0.00018242476662422698	0.5707302165037897	0.3457852799693989	15	0.25703962525238305	4	-47.949744870162945	-227.35996784814756	-13.284278482682168	-181.05760961258903	-37.033470826580285	-101.3370143280324	85.99487038576022	49
79	relu	0.0005515476580420886	81	invscaling	0.0024762134439380453	0.5728226625035211	0.20681965121012852	6	0.11429813601570767	14	-43.491324806432935	-226.56915340516557	-23.206099801006562	-179.01953883129406	-42.12766843718853	-102.88275705621751	83.26106762467784	52
80	tanh	0.007725666753701968	105	constant	0.00022103221868445132	0.9406233731832925	0.6816754164737924	20	0.26144221686376934	8	-37.87538079197862	-227.37926113454506	-36.55782530046718	-177.66142996893706	-71.70000566139608	-110.23478057146481	77.9978047475508	66
81	tanh	0.009270546381032769	103	adaptive	0.00015898652617717397	0.5154180025727311	0.5902253501553306	11	0.42694647588917606	16	-56.08550919909934	-225.17060715121056	-45.162157663742576	-180.53980997529928	-78.29907986790877	-117.0514327714521	72.25951352817324	90
82	relu	0.0004358468681122169	23	invscaling	0.002901801940852934	0.8645717125536633	0.43039309450925034	12	0.7132830580975166	8	-58.21246686934737	-226.68255358670407	-29.02384312060515	-178.52908198518435	-104.49497563591127	-119.38858423955044	73.67457863210964	97
83	relu	0.00024871899494577875	94	adaptive	0.006698185545270135	0.6280946683974913	0.3371009829462882	7	0.14263220228344908	5	-38.438383765686105	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.57129745691824	94.9989645992216	1
84	tanh	0.0002696338197665829	41	adaptive	0.002183545132851171	0.571395952793855	0.5436086388948186	16	0.20020264604823193	15	-45.798375126306524	-227.06130062796038	-25.435432242924154	-181.23604000943882	-49.70120113709294	-105.84646982874456	81.97636529779946	57
85	relu	0.05943070659224353	28	adaptive	0.004651301449268499	0.561859331571391	0.32537478037390555	9	0.7331024470488547	7	-38.52789344251467	-226.52126723101782	-9.953411507624333	-180.24003147345667	-20.714328594842485	-95.19138644989118	90.00433941219632	24
86	relu	0.001030625754606918	67	adaptive	0.005071972437476711	0.7003658454446149	0.5595645400087615	7	0.3328163697708439	3	-38.37908646806577	-226.52308411267225	-11.389714355148739	-180.18088860196747	-12.18161923679296	-93.73087855492943	91.21572671240645	13
87	relu	0.0017073554978119286	60	adaptive	0.0004414381735668642	0.8534102272284348	0.24112974633594764	10	0.8750952191376902	8	-33.31402751175967	-226.661200208955	-9.747907810465298	-180.27311100389156	-9.263689864180014	-91.8519872798503	92.71506725503876	6
88	relu	0.01448607697212062	80	invscaling	0.0010989382034168442	0.7410519004854577	0.7322803565872698	13	0.21189430527577013	20	-64.37976173915547	-227.7870160909144	-57.75177419708312	-181.66738327989253	-50.00776943495878	-116.31874094840084	73.7841629574006	85
89	tanh	0.01105925074775113	104	adaptive	0.0005788465889632766	0.8758722475654241	0.6698155704849358	12	0.2461818610804286	8	-47.68267220561233	-224.14236918502252	-27.791548020442153	-179.15797707160368	-66.07316808395217	-108.96954691332658	77.94516348109921	64
90	tanh	0.008924501440232066	95	adaptive	0.004932604122085244	0.9102336490039	0.49873484267017343	13	0.2289074310904665	16	-37.68922366673731	-226.5352758598153	-10.11306970876813	-177.03886837207085	-12.884368966972943	-92.85216131487292	90.82084732300508	10
91	tanh	0.014324967293491643	55	constant	0.000962176117335507	0.8939750516181104	0.3224102159269162	6	0.1968444984890718	14	-45.689217616792845	-223.96336207371897	-20.50835357333946	-180.56968454994322	-59.84773723828948	-106.11567101041678	80.6872594467575	59
92	tanh	0.045229443050826476	109	adaptive	0.0024651052507187092	0.5624661894779406	0.45520049964222586	10	0.1954423732666108	16	-49.06617030891132	-226.9719754063034	-29.85219968350956	-180.79460665804268	-66.95481347728953	-110.72795310681131	78.33410414737735	69
93	relu	0.0012101602551805241	97	invscaling	0.0007399828712136583	0.8227083238530184	0.5258471050914847	9	0.7121959349598654	8	-48.88455003495469	-225.07210158044995	-52.62551475565938	-181.72333315241022	-55.59401013114247	-112.77990193092334	75.27832001579007	74
94	relu	0.04420078804547116	116	invscaling	0.0025134904444595635	0.5885622638336988	0.15814689879615035	16	0.23487551474258495	15	-42.338540119027684	-226.61080605219445	-10.025254599979867	-180.18088860196747	-26.966176435212734	-97.22433316167644	88.51552137800078	33
95	relu	0.007167381764853147	68	adaptive	0.0034515804270542896	0.9442612008636593	0.7545818492382271	14	0.3777251238602595	10	-38.46039448960185	-226.4736128338545	-2.4599923583366765	-180.22187231623266	-9.825693298496528	-91.48831305930443	93.27535708266745	4
96	relu	0.000655195893224586	32	invscaling	0.006634109750397979	0.500768545119015	0.6722391286935537	16	0.5036771943073963	20	-48.252924931365406	-227.1125131240679	-40.98729061560457	-181.2425717606965	-106.72457036805461	-120.86397415995779	73.19412389523117	98
97	relu	0.0008604599581904744	58	adaptive	0.00041503618286899336	0.5526597672436694	0.15385863812160222	19	0.1659546189375597	15	-41.67363346948708	-227.12503787946423	-13.869904260533966	-179.01373178315066	-47.75681492998625	-101.88782446452444	84.77716021560481	51
98	tanh	0.025409405821210176	118	invscaling	0.0002762697378894741	0.6956576487446141	0.6356448697958159	8	0.47040795585442263	9	-62.921667940528565	-227.57312597112787	-42.64608836230518	-181.3381014881049	-103.12641956703833	-123.52108066582096	70.42532418535298	100
99	tanh	0.0015046392930921303	99	invscaling	0.0014299839990680229	0.9063809265926608	0.3380987212480775	9	0.18211971617375522	1	-44.28570489455481	-219.4262913985807	-33.02422011508989	-172.7098248555024	-50.73496843699943	-104.03620194014543	76.79164561646063	54
