	RMSE	pearsonr
0	2.528258672032824	0.6817595085364223
1	2.3478217697287107	0.7257249054857225
2	5.349098798212616	0.20119189271001814
3	2.9423154038032373	0.7117889484544909
4	2.7756265304136076	0.7290383063606428
