	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
41	0.5937195953017887	0.12993621846023498	1.2836587736201732	poly	-2.7644386898133546	-2.483906897529131	-5.43748604447885	-3.0090823921458685	-2.9208022956564825	-3.323143263924737	1.0721405093946146	59
42	0.528729199610515	0.0017967561613544414	0.0005590253685763047	rbf	-2.468596788202176	-2.4663965634348517	-5.253693307640151	-3.0895164488817604	-2.841630577840786	-3.2239667371999445	1.0419735215024113	10
43	1.0853258668695298	0.020439326374015486	0.00031179287304462707	poly	-3.4898887318132648	-3.5412204385502144	-5.510016135108215	-4.113724033103766	-3.918585607611686	-4.114686989237429	0.7354776477519763	154
44	0.18584073622356634	0.021155770341627217	0.08948067911703544	rbf	-3.495250313437885	-3.5441726647017044	-5.507422470224166	-4.121443751312649	-3.9242257999736583	-4.118502999930012	0.7328231462756731	157
45	0.11966161458027441	8.03258423070542	0.05718280027050566	poly	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
46	4.584380451755028	5.086883026371227	0.01963438935158265	poly	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
47	3.4726512398679263	0.025258421370240033	0.0008673885528817069	rbf	-2.1993678497223845	-2.3081312490420807	-5.234251870516038	-2.9225195376675157	-2.703541781112003	-3.073562457612004	1.1116122661480985	4
48	0.11163645890966015	0.012200591351420572	0.002432752421257838	poly	-3.0278946503178714	-2.9410863236925415	-5.458721026814646	-3.3699157666913444	-3.2776383081345237	-3.6150512151301855	0.9350977209787159	79
49	0.7957028050207349	0.5948353610938608	0.0011728174661973744	poly	-3.017836598835204	-2.936264793380907	-5.437207224805642	-3.4387367562707243	-3.325898445096187	-3.631188763677733	0.9220697195244565	83
50	0.13889268531057544	0.027740991235729377	0.012316795007800219	poly	-2.7570557259559902	-2.4488873535627036	-5.438074228703854	-2.9807459929852724	-2.887481784553785	-3.302449017152321	1.0828302766117213	43
