	param_regressor__regressor__classifier__C	param_regressor__regressor__classifier__gamma	param_regressor__regressor__classifier__kernel	param_regressor__regressor__regressor__max_depth	param_regressor__regressor__regressor__max_features	param_regressor__regressor__regressor__min_samples_leaf	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
21	0.6081393640723801	4.988428866878584	rbf	18	0.6505733522461724	19	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
22	4.538437823448571	5.11736436950569	poly	16	0.16999285756661858	2	-42.88818613190678	-3111.8665519099236	-24.38494937878156	-92.49156189301442	-35.45198420294717	-661.4166467033148	1225.4467829070095	8
23	3.9460520935166965	0.05264525903138367	rbf	16	0.1045097148979419	1	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
24	5.175487359646688	0.00014735708525017116	rbf	12	0.33311263543403463	12	-46.1647374015328	-3111.198162741466	-23.73228063759543	-93.0062462020924	-37.22293306952764	-662.2648720104429	1224.6885577201535	29
25	0.33578629602543053	0.04329412383922446	rbf	20	0.15759153635511386	20	-49.12304718408634	-3111.170745971755	-26.678319286776066	-92.60420373053562	-43.71165250447696	-664.657593735526	1223.4497030639882	85
26	2.744506624473674	1.6854885004708946	rbf	13	0.46234797826468627	9	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
27	0.2135174221963958	0.00015053726595545727	rbf	13	0.6632693345690645	18	-47.865400066234386	-3111.329056449394	-24.292784417143753	-94.0295078555776	-38.77954715934269	-663.2592591895385	1224.2574002657025	60
28	0.528729199610515	0.0002080230350800329	rbf	19	0.10548491763332951	10	-47.13934694201237	-3110.871344975634	-23.442334907319726	-93.43662171120717	-37.45795214739844	-662.4695201367143	1224.4260991167716	34
29	0.45209873229213426	0.00031179287304462707	poly	14	0.16413754630057806	17	-49.52186376912195	-3112.058458679972	-26.052107119031554	-93.98087294205172	-41.59466828497719	-664.6415941590308	1223.9166029591615	84
30	1.5159738453734293	5.050181271408544	rbf	7	0.1744226645475329	12	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
31	0.13913372768530577	0.005015787064331089	rbf	19	0.5908025274640991	16	-47.536415153253806	-3112.135443329195	-23.90391410200525	-94.50902694151934	-43.71165250447696	-664.3592904060902	1224.1073855258378	81
32	1.6566455439583667	2.307469215559176	poly	16	0.1893300644331275	14	-47.494984714634676	-3111.9751456950717	-24.529759536097533	-93.22650467257442	-38.33002694473369	-663.1112843126223	1224.6488709279226	55
33	0.7957028050207349	0.2937622409828279	rbf	3	0.2107651989885687	5	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
34	0.23181472837610004	0.30207145740766583	poly	17	0.4471611074143572	13	-46.44204129865086	-3111.9649788719516	-24.261701313610633	-93.1698549949942	-37.17909058067739	-662.603533411977	1224.9014015243947	37
35	2.979724549835383	0.0006324294031222203	rbf	14	0.2471998779566016	2	-44.18702207208027	-3110.794067663734	-24.89631179329331	-92.11526672680823	-34.11432318061956	-661.2213982873071	1225.0054997686746	3
36	6.8773069808799265	1.3818720975257757	rbf	15	0.23414555396206432	12	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
37	0.2984501718304469	5.044616260229264	rbf	8	0.4468156011104356	6	-43.65660024471246	-3110.95644724263	-26.678319286776066	-92.0411994822197	-43.71165250447696	-663.4088437521631	1223.9684202812807	64
38	1.193580396206958	0.04898700951588007	rbf	13	0.17465695739369608	5	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
39	1.611087408380421	0.002740941147338505	rbf	19	0.9407529054226805	6	-52.352103195308366	-3111.9517345286604	-26.65966984726445	-93.76158519159938	-35.93517883431785	-664.13205431943	1224.1258695742067	77
40	0.3502609192322518	0.002056375125852641	poly	10	0.14070020796075097	3	-43.94185230828999	-3111.8768187386745	-24.616057214832654	-92.67789234828713	-35.3983978193767	-661.7022036858923	1225.3087266599134	17
41	2.770459945625788	0.002177407878198493	poly	6	0.6461851554039648	1	-44.17093364073773	-3111.820602108203	-24.28628343705738	-92.46709512950797	-35.29676102746335	-661.6083350685938	1225.3274202845928	16
42	0.31101926346708775	0.09555328026693849	rbf	4	0.24528054567592952	12	-46.666714344103575	-3111.064433075223	-26.678319286776066	-92.50541261319437	-43.71165250447696	-664.1253063647548	1223.663946420774	76
43	0.7755766579451162	0.0003338539491559867	poly	14	0.6559851292870285	8	-47.32608210777546	-3111.9729198421105	-24.341362739537878	-93.65835455816152	-35.59351725246823	-662.5784473000108	1224.9241205507221	36
44	0.3048212326212056	0.8454805240679167	rbf	16	0.6718561995660868	18	-47.83335122768016	-3111.345234755693	-24.009621119018224	-94.50902694151934	-38.47807237132323	-663.2350612830469	1224.2828469666738	58
45	0.37909287601305236	0.03683129586196029	rbf	20	0.236174145597158	1	-53.16842413544706	-3110.8715159449057	-26.678319286776066	-91.62658458838592	-43.71165250447696	-665.2112992919983	1223.0156155014238	88
46	6.090808070398985	1.5043289236341693	poly	5	0.44284741041360204	1	-43.39066324954927	-3111.8405683127353	-24.38022526183015	-92.37478687082056	-35.92275610009308	-661.5817999590056	1225.3489317829635	12
47	0.3489851637847512	2.8254715403146826	poly	8	0.19548356991230337	10	-46.33778441399969	-3111.9547070365215	-24.27850332805658	-93.05099098248263	-37.53744086164494	-662.631885324541	1224.880500602446	40
48	0.13016886546185688	0.0611769933959586	rbf	5	0.10846093308004891	17	-48.72536762056088	-3111.071005290426	-26.678319286776066	-94.50902694151934	-39.684279461996695	-664.1335997202558	1223.6820094249513	79
49	1.572253083516879	0.004843634870793069	poly	5	0.13053111584965574	4	-42.77344181876956	-3111.847304497339	-24.3573117408439	-92.7145372889914	-36.14486375366727	-661.5674918199222	1225.362085091879	11
50	0.5695498660895028	0.0007053427339452233	rbf	16	0.4025905285240788	10	-45.367186093056894	-3111.0575641531705	-23.601059614515837	-92.66298867414142	-36.722561721412	-661.8822720512593	1224.8092606438202	19
51	0.45142675283346906	2.785755421670936	rbf	7	0.2133288262689723	16	-48.026572459607834	-3111.1190535315914	-24.326114366082205	-92.58137895246526	-43.71165250447696	-663.9529543628448	1223.7871113071374	74
52	0.30918520586425446	6.951299586272153	rbf	17	0.1445551143027165	19	-53.16842413544706	-3112.135443329195	-26.678319286776066	-92.58388319828782	-39.581237699293915	-664.8294615297999	1223.8523617566525	87
53	0.27750624948811686	0.0010303558467568256	poly	8	0.6864189473132256	3	-43.61330005990244	-3111.9111736823197	-24.237001505752577	-93.58396650706159	-36.198273016944825	-661.9087429543963	1225.2292078490652	20
54	1.1492401024498449	0.00016438026565959292	poly	13	0.48850199043690107	5	-53.16842413544706	-3112.135443329195	-26.013792185360348	-94.27896507660054	-43.69967488192223	-665.859259921705	1223.3434539047496	90
55	1.115362476290238	0.000290341432824249	rbf	5	0.14100189541567237	11	-46.7630295810795	-3110.933522566999	-23.586281671720723	-92.66555708971981	-38.08799530984305	-662.4072772438724	1224.4812021079852	32
56	9.57918405689594	0.28843254801895035	rbf	20	0.116926396174984	17	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
57	0.26889065088923503	0.653672724751034	rbf	3	0.49946817721488984	16	-47.2834932827671	-3111.249794958995	-26.678319286776066	-92.39066966938664	-43.71165250447696	-664.2627859404804	1223.6865814880023	80
58	9.963607314469469	0.00017332693744372528	rbf	5	0.34598454597780126	10	-46.09966097946752	-3111.131882264217	-24.332351844136873	-92.82515800870812	-36.874913918968204	-662.2527934030995	1224.6584248936035	28
59	1.078252492076483	0.014886926647581391	rbf	14	0.521959054087306	5	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
60	0.9372255337076547	0.03351713093861569	rbf	13	0.17291663429761053	7	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
61	0.33047772039642875	0.00018864298747136278	rbf	7	0.26424180906531286	4	-43.93602411737615	-3110.8272709276835	-24.337132119002842	-93.19964312471632	-34.400143648711904	-661.3400427874982	1224.9722659842694	5
62	0.2654485444349364	4.741037950493024	rbf	7	0.7815864184608561	9	-44.42178924210755	-3111.263947917422	-26.678319286776066	-92.0829712001758	-43.71165250447696	-663.6317360301916	1224.0100455884858	68
63	0.23518556016725536	3.454801016899585	rbf	10	0.67134155220649	6	-43.99257588577263	-3110.979513031013	-26.678319286776066	-91.8400424207658	-43.71165250447696	-663.4404206257609	1223.962413908842	65
64	1.9643732747602154	0.7545266276932825	rbf	20	0.28102273619802826	7	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
65	2.064680092313432	0.5054468348577008	rbf	7	0.6899152711945153	1	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
66	3.1512308390837767	1.6333441713756702	poly	6	0.32400675036819465	8	-45.563396784453836	-3111.916920408626	-24.435485908685077	-92.74053737791272	-35.684100546617685	-662.0680882052591	1225.1451694252214	25
67	0.11390447474831668	0.036537179365958794	rbf	12	0.27647663692878316	3	-43.694515079568134	-3110.7653588127487	-24.086507518012187	-91.79521084594076	-43.71165250447696	-662.8106489521494	1224.1811774046307	47
68	4.633191143110902	0.0015459792144985472	rbf	16	0.31414404524364786	8	-46.80467571052021	-3111.9338325012654	-25.0093744879461	-93.89209213649022	-36.82904541887256	-662.893804051019	1224.743193543262	49
69	2.9382000049533548	1.0953798829654238	rbf	18	0.19084010146073652	1	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
70	0.19699725906767912	0.049777267181415445	rbf	13	0.2273327725980879	12	-46.90439821309424	-3111.1618713525027	-24.035290940849233	-92.36197888449897	-43.71165250447696	-663.6350383790844	1223.9681393260234	69
71	2.8186567540341367	0.00023093619040530827	rbf	6	0.28169789968102205	15	-47.706537212622244	-3111.2360236710633	-23.666073437641476	-92.71682837622633	-37.9652259276522	-662.6581377250411	1224.506784210777	41
72	0.3399389457091144	9.86939573081031	rbf	16	0.3820379870574312	3	-42.11725366547176	-3112.135443329195	-24.12220985228558	-91.83149855999707	-43.71165250447696	-662.7836115822854	1224.8817016734672	45
73	9.546150305362753	0.13469336484494518	poly	20	0.5367958729166786	12	-46.471241135911306	-3111.9617098134568	-24.258032471709864	-93.10405678220864	-37.24798275733603	-662.6086045921246	1224.8966221643675	38
74	0.4650563208501861	0.0502085075207704	poly	16	0.1744413719196683	8	-45.45872719178371	-3111.93058391743	-24.433012056991267	-92.81333682379979	-36.91987853626209	-662.3111077052533	1225.0283917568158	30
75	1.1274340576907507	0.0001300113772626444	rbf	18	0.10694743529256263	5	-44.99525144333155	-3110.8168932900576	-23.59050147676367	-92.34153724504219	-35.21166039193693	-661.3911687694265	1224.9357744705292	6
76	0.5655810218279982	8.05335396760972	poly	3	0.25177263803278715	12	-46.84947074938773	-3111.9578472037665	-24.3426144396534	-93.18925502847648	-38.01570205273577	-662.870977894804	1224.7619232111695	48
77	0.28104561386782395	0.005582049338980826	rbf	6	0.6344431368771947	5	-44.325554259603614	-3110.973903664799	-26.678319286776066	-91.96370023644745	-33.49276282989773	-661.4868480555048	1224.9563219425347	9
78	9.629803098754271	0.002547760114589367	rbf	12	0.7576757950807396	3	-51.969065186668416	-3111.9151085964863	-26.662338916904247	-93.71845593561048	-34.529684963171746	-663.7589307197684	1224.2976079972827	72
79	1.9620588917482087	4.044784643242028	poly	4	0.8785652049573848	18	-47.72136113867672	-3111.981815432496	-24.68717055324236	-93.27198305200675	-38.99538529185152	-663.3315430936548	1224.5402587798292	63
80	0.2820510615013151	0.00038679516669236575	rbf	20	0.23053076334063488	14	-47.36711514708816	-3111.099637539379	-23.90475438214637	-92.7953382220297	-38.44364996084077	-662.7220990502967	1224.4053268217172	44
81	0.8383644394229882	0.01747433898334906	rbf	4	0.16597709900656885	1	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
82	6.4544163645575425	1.2934148449462162	poly	15	0.1772890309336007	6	-44.54958205396127	-3111.898142437076	-24.555452810432026	-92.62074924103545	-36.3962840787273	-662.0040421242463	1225.1656392641555	24
83	4.529320389122331	0.031241032773843325	poly	14	0.7057907715790451	9	-44.06293232303418	-3111.907970759369	-24.226149902410242	-92.90616408006113	-36.62544107506057	-661.945731627987	1225.2029943625794	22
84	0.9477817149837963	5.596089145639465	poly	18	0.2174453055656777	17	-48.32657440947594	-3111.9877068843516	-24.805963633789442	-93.22183872061431	-39.37923857171681	-663.5442644439897	1224.4349196823523	66
85	0.3185845691796932	0.005288045528544142	rbf	5	0.8573294768866562	3	-42.47351030980253	-3110.996331208733	-24.435742065900094	-91.93755992985174	-34.824056420318165	-660.9334399869211	1225.2509495388476	1
86	0.6638320322264506	0.3178023769009935	rbf	3	0.33594038156726613	12	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
87	0.18714522969408387	1.8937469941465108	rbf	17	0.6725123941808114	11	-45.75881968491602	-3112.135443329195	-26.678319286776066	-92.37632885697612	-43.71165250447696	-664.132112732468	1224.1960136195537	78
88	1.0198773953934643	0.006831321140595825	poly	6	0.24847175427895532	14	-47.3064121685808	-3111.9718467119446	-24.508563338976366	-93.25506115261042	-38.35614961812186	-663.0796065980468	1224.6634001430725	53
89	0.19784880691270762	0.008197308174433557	poly	5	0.376148293936288	13	-46.19341961431429	-3111.9661984959835	-24.270578444057826	-93.19043721571532	-37.97801723095216	-662.7197302002046	1224.8425284070852	43
90	0.14411717945123179	0.0006605586559709755	rbf	8	0.12517411423798178	19	-48.745546805498634	-3111.0814082134566	-24.227604943001285	-93.00887494904742	-39.414926726221154	-663.2956723274449	1224.1069460086076	62
91	2.429771142094046	0.0002010127021359667	rbf	12	0.17939608235615515	20	-48.91755094781893	-3111.0863554656244	-23.937183739733072	-92.84681884501893	-39.36832631023301	-663.2312470616856	1224.1418372240707	57
92	3.918012943408241	0.0006496338223683922	poly	18	0.6503671264038413	9	-45.040490909119015	-3111.9116890092423	-24.446832133831922	-93.61417636220635	-36.643522325248256	-662.3313421479295	1225.0153453244623	31
93	1.841590331221252	0.0008277150509215645	poly	16	0.7376486121271159	12	-45.694133276050316	-3112.0088658483837	-24.138333963927288	-93.76963317925652	-36.95861462472744	-662.5139161784691	1224.973879864566	35
94	1.6117806875138947	8.87179476477316	poly	4	0.31263389861200014	12	-46.61277951628907	-3111.969075264858	-24.326461076372937	-93.03473153989441	-37.40839430479293	-662.6702883404416	1224.8682661673208	42
95	0.5961687018606577	3.7147094017504965	poly	17	0.11694733283695913	12	-47.24439436596211	-3111.953723531526	-24.63017341111551	-93.12365241418595	-38.63788572415552	-663.1179658893891	1224.6332000291993	56
96	6.387448459943303	0.00012010250239080682	rbf	20	0.3971601604391139	7	-44.632082676258094	-3111.0463974477384	-23.747077819200793	-92.76393413446952	-35.63312475166622	-661.5645233658666	1224.965502188177	10
97	0.700897329548015	0.06213002014056864	rbf	20	0.1484115324916594	17	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
98	8.17257008702082	3.845270311703622	rbf	5	0.556238085916813	15	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
99	0.564216005904521	0.00038444503393230534	rbf	20	0.2103824164956055	17	-48.35298200088667	-3111.1059578178424	-24.006415845920994	-92.92857316990806	-38.95974949060694	-663.070735665033	1224.233162347332	52
100	1.6280393025689424	0.010311856623770651	poly	15	0.46651627769786597	1	-44.02215263720888	-3111.820848923045	-24.20755302497278	-92.48603206028906	-34.04587310353872	-661.3164919498109	1225.4769052345318	4
101	0.7309558004931768	0.08450178345910961	rbf	17	0.9950306476015349	19	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
102	1.1071956974313406	0.001399667108625718	poly	13	0.23356510526045815	13	-46.79528172191105	-3111.953837920447	-24.432408712252876	-93.15726220790852	-38.169363052751436	-662.9016307230542	1224.7437075597668	50
103	0.5511645290843916	0.014348082984285025	rbf	10	0.9850822621973675	6	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
104	6.094895752358046	0.00023391342809666997	poly	20	0.8114658031138807	18	-49.14939153993404	-3112.033895516906	-24.680439985769905	-93.95329466306876	-38.929495965691615	-663.7493035342741	1224.361612529222	71
105	0.14339516624319232	0.7432890977057593	rbf	18	0.1365323462227631	17	-48.46468344651331	-3110.9782674428084	-24.242833949574198	-94.50902694151934	-43.71165250447696	-664.3812928569785	1223.5156291839912	82
106	0.3872497585391173	0.008736592978526414	rbf	19	0.27314786655730344	8	-45.324846817017665	-3111.1783796498944	-26.678319286776066	-92.19586822420207	-43.71165250447696	-663.8178132964734	1223.8739579624712	73
107	3.675593833939062	0.0002143333344008	poly	16	0.5231852071008924	12	-48.11453069952907	-3112.016436712567	-24.35887348679884	-93.78806032319747	-37.164063598456956	-663.0883929641099	1224.687792754943	54
108	0.31617182536009897	0.00793344989932537	rbf	3	0.15093151808685315	20	-49.262947623394965	-3111.0458056063644	-26.678319286776066	-92.63544342815997	-43.71165250447696	-664.6668336898344	1223.3827373489394	86
109	0.21040264686949753	0.03068796968192992	rbf	13	0.19594278564859705	17	-48.48272570208666	-3111.0191977964582	-24.33327811953116	-92.49883503995967	-43.71165250447696	-664.0091378325026	1223.7082331664494	75
110	0.5846178947987842	0.3328861023768412	poly	20	0.28724867614876776	7	-44.00849085079748	-3111.9082600334896	-24.2616838053353	-92.56629995118993	-35.28695511302518	-661.6063379507675	1225.373196413025	15
111	0.139115687899686	0.018713750097762084	poly	10	0.13536689768128082	6	-45.319297190876675	-3111.912568099487	-24.419776577447152	-92.61984277379219	-35.661516824338705	-661.9866002931883	1225.18316017651	23
112	5.242255390251751	0.003331129189025974	rbf	20	0.4165258497353965	1	-53.15566540161603	-3112.135444306058	-26.672894227748454	-94.50709941297713	-43.69776700736287	-666.0337740711525	1223.2546862710487	92
113	4.21313782102451	0.004208182974971546	poly	6	0.6209778285765699	1	-44.180427137877444	-3111.851079349443	-24.27851244308387	-92.38168907916038	-36.85783620087534	-661.9099088420879	1225.187964012596	21
114	0.3401623211831645	0.00014859659637180846	rbf	5	0.1318254834155787	14	-47.53948464836007	-3111.1240705352634	-24.26071078241806	-93.54050684386186	-38.720477215417375	-663.0370500050641	1224.2630452914532	51
115	0.12626618399740724	0.00021740191766193325	poly	18	0.7804301085011935	8	-53.16842413544706	-3112.135443329195	-26.04923864722937	-94.2689286205924	-43.71165250447696	-665.8667374473881	1223.339465647925	91
116	0.9000448324850671	0.037758168334357724	rbf	19	0.1458925808257148	8	-53.16842413544706	-3112.135443329195	-26.678319286776066	-94.50902694151934	-43.71165250447696	-666.0405732394829	1223.2512473243612	94
117	1.0311220275328972	0.005973509846491866	poly	12	0.4824663976130592	17	-47.56728770196918	-3111.98645197437	-24.647082519670867	-93.29321962606059	-38.790034418801156	-663.2568152481742	1224.5807510769337	59
118	1.247977413808031	0.9754906151407066	poly	17	0.10004258824639466	4	-45.33178022249788	-3111.8787820097873	-24.52942493248199	-92.47820749786054	-36.28493759814568	-662.1006264521546	1225.1064308642915	26
119	0.12203821740011583	0.25739665697051317	rbf	3	0.8953983551342535	12	-53.16842413544706	-3112.135443329195	-26.678319286776066	-92.34645758159662	-43.71165250447696	-665.6080593674983	1223.4536170193396	89
