	param_regressor__regressor__classifier__C	param_regressor__regressor__classifier__gamma	param_regressor__regressor__classifier__kernel	param_regressor__regressor__regressor__max_depth	param_regressor__regressor__regressor__max_features	param_regressor__regressor__regressor__min_samples_leaf	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
33	0.7957028050207349	0.2937622409828279	rbf	3	0.2107651989885687	5	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
34	0.23181472837610004	0.30207145740766583	poly	17	0.4471611074143572	13	-2.173364272768645	-2.2497457366130464	-5.295881897363111	-2.74159860007885	-2.6605473747589614	-3.0242275763165227	1.15726801242397	45
35	2.979724549835383	0.0006324294031222203	rbf	14	0.2471998779566016	2	-2.130585397421326	-2.1293017413602624	-5.243194657070235	-2.683700546007954	-2.5349812088774026	-2.944352710147436	1.1701900866642874	1
36	6.8773069808799265	1.3818720975257757	rbf	15	0.23414555396206432	12	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
37	0.2984501718304469	5.044616260229264	rbf	8	0.4468156011104356	6	-3.091028517587599	-3.564408733952066	-5.602669261973141	-3.3110442369382573	-3.942722693900398	-3.9023746888702915	0.8960808999810146	80
38	1.193580396206958	0.04898700951588007	rbf	13	0.17465695739369608	5	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
39	1.611087408380421	0.002740941147338505	rbf	19	0.9407529054226805	6	-2.181657517336541	-2.441267893848759	-5.237238847911762	-2.7736542556340984	-2.699068170963517	-3.0665773371389355	1.1051455379812	56
40	0.3502609192322518	0.002056375125852641	poly	10	0.14070020796075097	3	-2.2087573451826192	-2.2286890865357156	-5.335850255025332	-2.729878902942041	-2.7582287185020182	-3.052280861637545	1.1657559088504441	54
41	2.770459945625788	0.002177407878198493	poly	6	0.6461851554039648	1	-2.107061869754333	-2.21437142356449	-5.277322266220224	-2.7380684688747396	-2.640543115958434	-2.995473428874444	1.166058523233963	22
42	0.31101926346708775	0.09555328026693849	rbf	4	0.24528054567592952	12	-2.9987339442507537	-3.0634539586528575	-5.518575175408141	-4.141323597511126	-3.5068410090342694	-3.845785536971429	0.9305901796035023	74
43	0.7755766579451162	0.0003338539491559867	poly	14	0.6559851292870285	8	-2.992053191492668	-2.9248439459757574	-5.726398817577185	-3.217529076164995	-3.3724312083094934	-3.64665124790402	1.0520643343949223	67
44	0.3048212326212056	0.8454805240679167	rbf	16	0.6718561995660868	18	-2.9448882397533382	-3.564408733952066	-5.569712209037921	-3.3876081525886557	-3.942722693900398	-3.8818680058464756	0.902831725320641	79
45	0.37909287601305236	0.03683129586196029	rbf	20	0.236174145597158	1	-3.125328617562118	-3.2300177812135598	-5.622337071808107	-3.443807946249526	-3.942722693900398	-3.8728428221467417	0.9188782041290522	77
46	6.090808070398985	1.5043289236341693	poly	5	0.44284741041360204	1	-2.1781461554843555	-2.205853535366431	-5.274526695125861	-2.7364101418477342	-2.696902435681359	-3.018367792701148	1.1523232969656019	39
47	0.3489851637847512	2.8254715403146826	poly	8	0.19548356991230337	10	-2.1474221233384174	-2.2001707891459215	-5.297582710939227	-2.7303028060301116	-2.663370261852332	-3.007769738261202	1.1688675227580274	31
48	0.13016886546185688	0.0611769933959586	rbf	5	0.10846093308004891	17	-3.5135101674616114	-2.987491673417648	-5.583635840673566	-3.290425026736017	-3.942722693900398	-3.863557080437848	0.914706720803022	75
49	1.572253083516879	0.004843634870793069	poly	5	0.13053111584965574	4	-2.1551278044926137	-2.1768224620462293	-5.2769816722947995	-2.6969926529545316	-2.6701597959056493	-2.9952168775387644	1.1641794915731563	19
50	0.5695498660895028	0.0007053427339452233	rbf	16	0.4025905285240788	10	-2.1345345660756294	-2.316422985997891	-5.240551375825158	-2.6556110087560145	-2.5997584806758547	-2.9893756834661094	1.1414561830989252	15
51	0.45142675283346906	2.785755421670936	rbf	7	0.2133288262689723	16	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
52	0.30918520586425446	6.951299586272153	rbf	17	0.1445551143027165	19	-2.997293036057369	-3.564408733952066	-5.558821047296678	-3.3484527677962017	-3.561930075285191	-3.8061811320775014	0.9004081686668192	72
53	0.27750624948811686	0.0010303558467568256	poly	8	0.6864189473132256	3	-2.6700485298780876	-2.688002245926581	-5.581619773719287	-3.0976929464036145	-3.1465351042419547	-3.4367797200339054	1.0906974884566873	62
54	1.1492401024498449	0.00016438026565959292	poly	13	0.48850199043690107	5	-3.0337251277928594	-3.0177020120765747	-5.576211577718545	-3.261109654902471	-3.4228046964293726	-3.6623106137839643	0.9687086410473317	68
55	1.115362476290238	0.000290341432824249	rbf	5	0.14100189541567237	11	-2.1423009196549816	-2.182261785838327	-5.247851274938562	-2.71171095997083	-2.5905108500131364	-2.9749271580831675	1.1580006520824508	8
56	9.57918405689594	0.28843254801895035	rbf	20	0.116926396174984	17	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
57	0.26889065088923503	0.653672724751034	rbf	3	0.49946817721488984	16	-3.0160476971406536	-3.096923523283921	-5.572019326080148	-3.310298386040302	-3.942722693900398	-3.787602325289084	0.9495640224491703	70
58	9.963607314469469	0.00017332693744372528	rbf	5	0.34598454597780126	10	-2.1484221487577666	-2.16706304811101	-5.2467360482546095	-2.6932540557745157	-2.5543697240331626	-2.961969004986213	1.1620877167687103	5
59	1.078252492076483	0.014886926647581391	rbf	14	0.521959054087306	5	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
60	0.9372255337076547	0.03351713093861569	rbf	13	0.17291663429761053	7	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
61	0.33047772039642875	0.00018864298747136278	rbf	7	0.26424180906531286	4	-2.130556487395619	-2.16663369427927	-5.248750430507483	-2.694165356131514	-2.612583241954435	-2.970537842053664	1.1616020316682025	6
62	0.2654485444349364	4.741037950493024	rbf	7	0.7815864184608561	9	-3.5135101674616114	-3.0771371510132677	-5.614915154217651	-3.356213214017361	-3.4716658635036306	-3.8066883100427042	0.9168479141872385	73
63	0.23518556016725536	3.454801016899585	rbf	10	0.67134155220649	6	-3.5135101674616114	-3.1683615149318087	-5.518575175408141	-3.310994879744025	-3.4796933862781634	-3.79822702476475	0.8690513046674311	71
64	1.9643732747602154	0.7545266276932825	rbf	20	0.28102273619802826	7	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
65	2.064680092313432	0.5054468348577008	rbf	7	0.6899152711945153	1	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
66	3.1512308390837767	1.6333441713756702	poly	6	0.32400675036819465	8	-2.1194132570319684	-2.2063462903866924	-5.292257872101284	-2.712984465627161	-2.6583495436658455	-2.9978702857625903	1.1712254819423384	24
67	0.11390447474831668	0.036537179365958794	rbf	12	0.27647663692878316	3	-3.0798986161507047	-3.564408733952066	-5.646793742147542	-4.141323597511126	-3.518947032718011	-3.99027434449589	0.8943340887458452	86
68	4.633191143110902	0.0015459792144985472	rbf	16	0.31414404524364786	8	-2.1959518144149137	-2.375581790016157	-5.246411624874736	-2.740030341145841	-2.645361368129568	-3.040667387716243	1.1196285432852997	52
69	2.9382000049533548	1.0953798829654238	rbf	18	0.19084010146073652	1	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
70	0.19699725906767912	0.049777267181415445	rbf	13	0.2273327725980879	12	-3.0115993896524933	-3.079211785715696	-5.605846755969896	-4.141323597511126	-3.942722693900398	-3.956140844549922	0.9399112114644429	84
71	2.8186567540341367	0.00023093619040530827	rbf	6	0.28169789968102205	15	-2.1081361139560126	-2.229370864662715	-5.247478935841368	-2.7131023424922462	-2.5831360388010953	-2.976244859150687	1.1570407354070857	9
72	0.3399389457091144	9.86939573081031	rbf	16	0.3820379870574312	3	-3.1751647752471728	-3.1520615837607644	-5.619611924173111	-4.141323597511126	-3.505833716737796	-3.918799119485994	0.9223557069153414	81
73	9.546150305362753	0.13469336484494518	poly	20	0.5367958729166786	12	-2.149774515800935	-2.2319912484088196	-5.287879910880871	-2.7281984763859195	-2.681353375526953	-3.0158395054006997	1.1594199060724075	36
74	0.4650563208501861	0.0502085075207704	poly	16	0.1744413719196683	8	-2.1455179828151407	-2.1955336997572816	-5.296474771607713	-2.70617196338609	-2.677415091120316	-3.004222701737308	1.169735756915783	28
75	1.1274340576907507	0.0001300113772626444	rbf	18	0.10694743529256263	5	-2.138692790523438	-2.184376420361317	-5.246040984917849	-2.703153708114443	-2.5275703413159403	-2.959966849046597	1.1623326783863488	4
76	0.5655810218279982	8.05335396760972	poly	3	0.25177263803278715	12	-2.1683902128436596	-2.209957457556903	-5.291839292329733	-2.7082140181995165	-2.6895956921951925	-3.013599334625001	1.1617946963898964	34
77	0.28104561386782395	0.005582049338980826	rbf	6	0.6344431368771947	5	-3.4858079247926494	-3.392029569140003	-5.497787848570503	-4.1641271784112215	-3.942722693900398	-4.096495042962955	0.7564458907597732	91
78	9.629803098754271	0.002547760114589367	rbf	12	0.7576757950807396	3	-2.196915506593539	-2.4654361020313007	-5.2392797960476605	-2.7327907340279167	-2.7102223193459167	-3.068928891609267	1.1024239842349988	57
79	1.9620588917482087	4.044784643242028	poly	4	0.8785652049573848	18	-2.1440966011616114	-2.2974047175405805	-5.296234746241599	-2.762465744647333	-2.7065098571250563	-3.0413423333432363	1.151774093537786	53
80	0.2820510615013151	0.00038679516669236575	rbf	20	0.23053076334063488	14	-2.1275227322356662	-2.1926401217105673	-5.248503821891571	-2.7238158875005483	-2.6557513484606394	-2.989646782359798	1.1543885693651248	16
81	0.8383644394229882	0.01747433898334906	rbf	4	0.16597709900656885	1	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
82	6.4544163645575425	1.2934148449462162	poly	15	0.1772890309336007	6	-2.148950353415891	-2.173402911839877	-5.292001351627216	-2.70317984098233	-2.6656684942677877	-2.9966405904266202	1.1713788266250804	23
83	4.529320389122331	0.031241032773843325	poly	14	0.7057907715790451	9	-2.162138175821262	-2.2505980764777513	-5.299951914709815	-2.724412689165416	-2.6350454786139834	-3.0144292669576456	1.1628837980830906	35
84	0.9477817149837963	5.596089145639465	poly	18	0.2174453055656777	17	-2.1554249207643807	-2.2232440781582508	-5.295534149880641	-2.7530881814006882	-2.670442838281636	-3.0195468336971194	1.162221737476656	42
85	0.3185845691796932	0.005288045528544142	rbf	5	0.8573294768866562	3	-3.286817829032961	-3.38168073633478	-5.525875397650244	-4.162711718306267	-3.869056915282519	-4.045228519321355	0.8065527074988399	87
86	0.6638320322264506	0.3178023769009935	rbf	3	0.33594038156726613	12	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
87	0.18714522969408387	1.8937469941465108	rbf	17	0.6725123941808114	11	-3.0924082487074678	-3.067858228360439	-5.631086257513916	-3.344737326253888	-3.490461720782716	-3.7253103563236856	0.9658964620266344	69
88	1.0198773953934643	0.006831321140595825	poly	6	0.24847175427895532	14	-2.157088813774641	-2.2512779735107826	-5.293430583352986	-2.7492634363389894	-2.6695855577377423	-3.024129272943028	1.157587076674666	44
89	0.19784880691270762	0.008197308174433557	poly	5	0.376148293936288	13	-2.1701783457056956	-2.251593981084648	-5.292804978227871	-2.723812838547171	-2.6559624466540437	-3.0188705180438857	1.1574567740765433	40
90	0.14411717945123179	0.0006605586559709755	rbf	8	0.12517411423798178	19	-2.1864957615278464	-2.338168511517465	-5.248351366801803	-2.7657225566080723	-2.625266813777936	-3.0328010020466243	1.1264834917938908	50
91	2.429771142094046	0.0002010127021359667	rbf	12	0.17939608235615515	20	-2.149823508922661	-2.2604091957576866	-5.249600735900966	-2.7481446215932372	-2.5918443140634633	-2.9999644752476025	1.1454711069207493	26
92	3.918012943408241	0.0006496338223683922	poly	18	0.6503671264038413	9	-2.4207882952140296	-2.4707383523713036	-5.379804506952446	-2.780670237485108	-2.9349528740285513	-3.1973908532102877	1.1078442589632755	59
93	1.841590331221252	0.0008277150509215645	poly	16	0.7376486121271159	12	-2.398203627623264	-2.5109276209922764	-5.3927882374362675	-2.8169204259921634	-2.888983218947682	-3.201564626198331	1.1108093966427524	60
94	1.6117806875138947	8.87179476477316	poly	4	0.31263389861200014	12	-2.140885143966379	-2.2144690525798727	-5.290055035330766	-2.728685100206447	-2.675942169443955	-3.0100073003054844	1.1642691950020736	32
95	0.5961687018606577	3.7147094017504965	poly	17	0.11694733283695913	12	-2.1577614556740823	-2.2419840049043462	-5.289001295269695	-2.771970578123314	-2.6723373917018853	-3.0266109451346646	1.1557941368798141	47
96	6.387448459943303	0.00012010250239080682	rbf	20	0.3971601604391139	7	-2.0868611950633102	-2.126877792834109	-5.251528651968591	-2.6925127140478167	-2.5699603986424173	-2.945548150511249	1.1773023066788957	2
97	0.700897329548015	0.06213002014056864	rbf	20	0.1484115324916594	17	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
98	8.17257008702082	3.845270311703622	rbf	5	0.556238085916813	15	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
99	0.564216005904521	0.00038444503393230534	rbf	20	0.2103824164956055	17	-2.1467207173131384	-2.2115855286548145	-5.242847712612829	-2.7289734213011005	-2.5892136944479773	-2.983868214865972	1.1507344087663294	12
100	1.6280393025689424	0.010311856623770651	poly	15	0.46651627769786597	1	-2.137198903746344	-2.224035713237067	-5.278479739142503	-2.689214049552514	-2.6470860537571355	-2.995202891887113	1.1626725529509958	18
101	0.7309558004931768	0.08450178345910961	rbf	17	0.9950306476015349	19	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
102	1.1071956974313406	0.001399667108625718	poly	13	0.23356510526045815	13	-2.206747221224663	-2.2493058763337577	-5.3381483478412814	-2.7213835196469778	-2.7999267700698267	-3.063102347023301	1.1625382784506055	55
103	0.5511645290843916	0.014348082984285025	rbf	10	0.9850822621973675	6	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
104	6.094895752358046	0.00023391342809666997	poly	20	0.8114658031138807	18	-2.779997381041659	-2.7657869858652004	-5.597844601946619	-3.1912286970314483	-3.2197156228664654	-3.5109146577502783	1.0612942943577288	63
105	0.14339516624319232	0.7432890977057593	rbf	18	0.1365323462227631	17	-2.989032436255691	-3.564408733952066	-5.580988309499102	-4.141323597511126	-3.498625330251873	-3.9548756814939714	0.8913458474518785	83
106	0.3872497585391173	0.008736592978526414	rbf	19	0.27314786655730344	8	-3.0969368014318004	-3.564408733952066	-5.518575175408141	-4.1342545615628525	-3.942722693900398	-4.051379593251051	0.8147931171914228	89
107	3.675593833939062	0.0002143333344008	poly	16	0.5231852071008924	12	-2.9218267488555156	-2.889836826173255	-5.6951024255401785	-3.1806376725711085	-3.28088488961867	-3.593657712551745	1.0612448311131393	64
108	0.31617182536009897	0.00793344989932537	rbf	3	0.15093151808685315	20	-2.9680475372078243	-3.564408733952066	-5.58243846666216	-3.3675127172759347	-3.8355508887178544	-3.863591668763168	0.9047457815483021	76
109	0.21040264686949753	0.03068796968192992	rbf	13	0.19594278564859705	17	-3.005553315115718	-3.564408733952066	-5.565315281727104	-3.29947034232641	-3.942722693900398	-3.8754940734043393	0.8994876045427271	78
110	0.5846178947987842	0.3328861023768412	poly	20	0.28724867614876776	7	-2.144192573563423	-2.1757818522974044	-5.288282617231134	-2.709484371605779	-2.6589354641797716	-2.9953353757755026	1.1703499303036031	20
111	0.139115687899686	0.018713750097762084	poly	10	0.13536689768128082	6	-2.1301886743606495	-2.189558443243807	-5.28956098184105	-2.6871608272595853	-2.646122737294461	-2.9885183327999107	1.1728525116440893	14
112	5.242255390251751	0.003331129189025974	rbf	20	0.4165258497353965	1	-2.2394132550154118	-2.5246728673424226	-5.231695680472303	-2.9862802157737516	-2.8205279809745445	-3.1605179999156867	1.0666266438199532	58
113	4.21313782102451	0.004208182974971546	poly	6	0.6209778285765699	1	-2.162174726701002	-2.217650222445766	-5.278760617391106	-2.698623340058479	-2.6750762168270437	-3.0064570246846793	1.1578399893405338	29
114	0.3401623211831645	0.00014859659637180846	rbf	5	0.1318254834155787	14	-2.168086519829683	-2.208879014332978	-5.25927176105708	-2.7120741368456707	-2.664559988258981	-3.0025742840648784	1.1504476965268395	27
115	0.12626618399740724	0.00021740191766193325	poly	18	0.7804301085011935	8	-3.0514103335940503	-3.564408733952066	-5.644697298871593	-4.141323597511126	-3.9474353367594737	-4.0698550601376615	0.870968204595989	90
116	0.9000448324850671	0.037758168334357724	rbf	19	0.1458925808257148	8	-3.5135101674616114	-3.564408733952066	-5.518575175408141	-4.141323597511126	-3.942722693900398	-4.136108073646668	0.7298093836112025	92
117	1.0311220275328972	0.005973509846491866	poly	12	0.4824663976130592	17	-2.159683325474036	-2.2955567565533603	-5.288167213317691	-2.760915982134741	-2.6671599735049165	-3.0342966501969486	1.1489250578334715	51
118	1.247977413808031	0.9754906151407066	poly	17	0.10004258824639466	4	-2.0912709236872087	-2.1669722789688457	-5.289827464258899	-2.7230302407134714	-2.6597166036111455	-2.9861635022479143	1.179371131432676	13
119	0.12203821740011583	0.25739665697051317	rbf	3	0.8953983551342535	12	-3.055800369715047	-3.564408733952066	-5.627028034197596	-4.141323597511126	-3.493527380759528	-3.9764176232270723	0.8946707939499161	85
