	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_alpha	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_config__threshold	param_selector_estimator_config__alpha	param_selector_estimator_config__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
21	0.6367619408655089	4.488488927553216	0.048176763366094257	5.003311284589408	136	0.0927579572060413	6.0603746703433234	9	1.5*median	0.46628174421304536	0.014028088061697313	-2.4859207	-2.5965846	-5.228143	-3.1000404	-2.8641665	-3.254971	1.128611	75
22	0.9101310704519732	2.8687541496280877	0.0281049021239042	5.328327511283422	364	0.7915383129792936	2.1188610475722216	3	0.5*mean	0.33901637600819373	0.11305642683468674	-2.464546	-2.6136653	-5.1685853	-2.982544	-2.808309	-3.2075298	1.1136017	27
23	0.9341874244590139	0.58680281938219	0.09007321845171394	3.7944510984616824	303	1.016665823160465	0.4927702852323617	2	median	0.21487200087673305	0.019160400127763794	-2.5840719	-2.6132154	-5.244283	-3.0596623	-2.7146664	-3.2431798	1.1345372	61
24	0.7311644397186705	0.2728393479359674	0.12972934334179884	6.055665904619888	260	0.17647357757309018	44.08572151516744	8	1.5*mean	0.2136234491507886	0.048504830259489144	-2.1640248	-2.6227543	-5.2366834	-2.9970193	-2.5042272	-3.1049416	1.228277	1
25	0.7483499597157937	1.8711788852798297	0.19712616763512555	3.9456428186384795	368	2.4104172036729548	0.1648710458152589	5	1.5*median	0.6728413479091082	0.008561167545470373	-2.4538052	-2.6264606	-5.169847	-3.0650148	-2.7572937	-3.2144845	1.1157074	33
26	0.6640133845781311	1.5602649210841824	0.21319769412062034	2.484790439576519	169	12.43135845476103	0.33890278118490985	4	mean	0.2892659876874085	0.03551788153057366	-2.528161	-2.6444526	-5.2496586	-3.0918748	-2.8147604	-3.2657814	1.1291108	94
27	0.8869047145790623	3.4754450543520177	0.024613937146132386	8.936313426742228	212	0.1050913267657462	13.092119467295063	10	1.5*median	0.47591555443528505	0.002836965384052016	-2.4805455	-2.641304	-5.231028	-3.034975	-2.8681095	-3.2511926	1.1268443	71
28	0.6271650257447117	3.2235500066796186	0.2642846620621178	9.672305620708247	334	23.01952495677353	0.07470849249681401	4	1.5*mean	0.26896507297218125	0.0010672728911396865	-2.598062	-2.6699944	-5.289202	-3.236092	-3.0613122	-3.3709323	1.1048132	136
29	0.6263868343515632	4.281369341473115	0.08484275938836672	9.731414641499585	391	1.7951589401362686	0.29813840105988526	8	1.5*mean	0.596218700271118	0.044802573797966705	-2.529261	-2.67238	-5.2263737	-2.9723232	-2.890852	-3.2582383	1.1141044	78
30	0.6391149375911669	1.5630391978585552	0.052211455117575134	5.545480304812071	270	0.07581429343721797	2.872772732434199	3	mean	0.5283786632668499	0.0028215165637952757	-2.4159107	-2.5146856	-5.2115474	-3.036117	-2.7429047	-3.1842332	1.1581587	9
31	0.7906509173572109	0.6074370437806934	0.020565306760333465	9.416572177098429	272	0.026253563027785597	2.435559204174159	7	0.5*median	0.5400898166575201	0.0013169047804325149	-2.3210158	-2.6444647	-5.2112	-2.9418755	-2.8704662	-3.1978047	1.1512337	19
32	0.9307774113455958	0.14311564243136957	0.09902484463052814	2.491425322715057	189	33.43480779508265	0.6288731202774082	10	1.5*median	0.46301800809102245	0.0038505651657560753	-2.5904877	-2.6895008	-5.235464	-3.2343142	-3.0002809	-3.3500094	1.08441	131
33	0.9638772157249449	3.771276534062335	0.1756488560815958	8.852914307650522	138	0.5321627075185553	21.15327914067312	9	mean	0.4297808216669191	0.010381720053565406	-2.4510589	-2.6754525	-5.234719	-3.0732927	-2.8854198	-3.2639885	1.1259092	87
34	0.6245433116940858	4.776169717799273	0.04203425048740627	6.115824628428813	269	0.039345011915193094	5.190323752075133	9	1.5*mean	0.35043700905227043	0.013650109109912519	-2.489515	-2.6648133	-5.239686	-3.0313802	-2.8031116	-3.2457013	1.1321487	63
35	0.7122678555123875	4.400544623445179	0.041186489661426684	9.718013559244866	142	0.20858458990540193	0.5042581332117365	6	mean	0.2010703023654876	0.012176219977293703	-2.525668	-2.6259665	-5.22632	-3.0917728	-2.8391237	-3.2617702	1.119495	84
36	0.7103538066032586	2.303939683756452	0.23553810349797183	2.6110486615124957	381	2.419197759585944	0.10977287744697403	9	median	0.4881960328791667	0.08577672885613	-2.5895696	-2.504052	-5.2533336	-3.055747	-3.001358	-3.280812	1.1292434	108
37	0.7442764430867863	4.950579256860828	0.08403975115731051	5.5088674353453015	104	0.369601914633922	4.3139507340227	5	1.5*median	0.2707096660167448	0.010139175679743118	-2.5570157	-2.6152234	-5.229457	-3.072947	-2.850527	-3.2650342	1.1170514	90
38	0.9580386162483581	4.054571063453354	0.051954047406531485	4.165315090662969	144	0.02092395684405262	1.9758726959438362	2	0.5*median	0.3760318190970465	0.0012002171562415537	-2.4277148	-2.657793	-5.2337847	-2.959294	-2.8439243	-3.224502	1.1410981	43
39	0.8227928536223169	4.785502567378612	0.09431794156912397	9.032713688360738	204	0.10971541445729979	0.0514691613022449	8	0.5*median	0.6984125575870113	0.002452917211928737	-2.4934294	-2.655938	-5.2480216	-3.052223	-2.9158196	-3.273086	1.1253362	101
40	0.7328710515688539	2.045166304817479	0.17137620623373914	9.885294523045166	400	25.80515696412178	35.80044003139101	9	median	0.31504978862026733	0.10577838260226274	-2.6857007	-2.697939	-5.261641	-3.2745337	-3.1765249	-3.4192681	1.0645007	146
41	0.7846865697461791	2.297552741176441	0.02119570008965937	7.772187122510664	132	22.248633204967213	11.011309964426346	6	mean	0.3187083880820829	0.003153042473250836	-2.6197114	-2.7078671	-5.2504125	-3.1846564	-3.0346901	-3.3594677	1.0820738	133
42	0.825392701085447	1.1958299237353056	0.07066969119116612	9.424221592655694	152	0.08010579144690419	0.6403352353461476	9	mean	0.38868813663048396	0.005973825771429935	-2.5204606	-2.6295078	-5.212485	-3.1577964	-2.8289998	-3.2698503	1.1126946	98
43	0.9763687707531821	2.135077621704558	0.21212076899395077	1.5864397790789635	232	3.1345856805210692	0.09702946983555802	10	mean	0.38668065689624587	0.007003195886103662	-2.5202096	-2.5384126	-5.2416954	-3.0756948	-2.6937742	-3.2139573	1.155322	32
44	0.7952873434289228	4.92902958430731	0.14412845430182836	8.449302633865692	185	1.9958324375489116	1.8736870790873916	2	1.5*median	0.24079239815785602	0.007597714943927168	-2.5479257	-2.605382	-5.244326	-3.0774484	-2.907	-3.2764163	1.1213509	104
45	0.726124428767614	2.919259572199572	0.1084775944378055	9.465016793279652	299	0.012018190991636672	0.02294580560872185	4	1.5*mean	0.6659077055009576	0.11402725560784303	-2.6015007	-2.5773103	-5.222996	-3.0195127	-2.9043596	-3.265136	1.1109931	91
46	0.681701591421372	1.343683478067335	0.2626232032327072	6.129978824129727	355	0.01665484600332931	10.182377655959023	10	median	0.49616624787408614	0.015348357191252143	-2.3498201	-2.5385547	-5.2310567	-3.1810136	-2.78022	-3.216133	1.1684157	39
47	0.9282665338154124	0.6547316217987901	0.07792353357897099	9.90642067574918	383	0.025454860556986307	0.2716649786003897	3	median	0.6822676106560315	0.0014336652847069967	-2.4256806	-2.6339839	-5.2340345	-2.8647242	-2.7628856	-3.1842618	1.1575277	10
48	0.6296602454860917	2.8252393244054987	0.02330611639818455	9.376896367681478	233	0.2526577391351847	0.640891811647214	4	mean	0.29754855828527527	0.006622093140014637	-2.4972987	-2.6019456	-5.2339053	-3.070509	-2.8292198	-3.2465756	1.1326549	67
49	0.9824717307455777	4.593228337395096	0.07297158637218946	9.40030934443583	338	0.2453505305131074	0.027080512152167228	10	median	0.2997568453317476	0.0010529743484095262	-2.561982	-2.6104858	-5.229004	-3.118178	-2.9488428	-3.2936985	1.1064955	115
50	0.9924717408498149	4.849452867700096	0.062076641250119434	6.563671319975121	310	0.5338165879735594	0.39605332529360354	7	mean	0.26563358498810485	0.0036121487536404035	-2.5552113	-2.5559454	-5.2421627	-3.0503018	-2.8642251	-3.2535691	1.1315689	72
51	0.8088448778890363	1.2231042619101522	0.011083757934578782	4.315671635332124	189	0.39407889197359014	1.184006167638286	2	1.5*median	0.6117888431707809	0.0014785683167868053	-2.5580912	-2.5398483	-5.2263646	-3.23128	-2.8642073	-3.2839584	1.1216607	110
52	0.6715061598019934	4.5554240900510035	0.2186775442541025	1.7044053030864064	342	5.345142789296895	4.525554241842906	2	1.5*mean	0.37268302534424125	0.004246474034013256	-2.5399792	-2.6778634	-5.243675	-3.139147	-2.7387784	-3.2678885	1.1267482	95
53	0.8228061748635703	4.679321702620837	0.1432482321530394	1.595961496661539	350	0.029871395329120424	4.552867118247191	3	1.5*median	0.3218972895772934	0.001729239338645052	-2.3846228	-2.5619695	-5.2533703	-3.003447	-2.8206034	-3.2048028	1.1694777	23
54	0.8635286247097848	2.0237672952915204	0.017321795066186023	5.476542681575977	302	0.028794046825772576	7.725003205162718	9	median	0.355102352150792	0.14497688390046345	-2.5224986	-2.5473866	-5.225933	-3.0091164	-3.0159032	-3.2641673	1.1223923	88
55	0.6286752215183168	2.326717609125636	0.010529327724412832	5.779201739904375	277	1.9590116555304515	0.08093674839925537	2	mean	0.3004371211776405	0.0011891786080108482	-2.5043812	-2.5453944	-5.22489	-3.0121944	-2.8304257	-3.2234573	1.1381651	42
56	0.9172304377525996	0.6319144886124639	0.024699177895114943	1.3096159515202745	298	35.26476591442526	0.03652783630072774	8	1.5*mean	0.4617336666663253	0.009228078402027903	-2.6577642	-2.743861	-5.2567706	-3.2988927	-2.9902952	-3.3895168	1.073145	141
57	0.9569336063411155	1.3912670495953199	0.07155758559610957	1.8779494281062599	116	0.04043467086574883	0.011335578332491875	4	0.5*median	0.31211018914621824	0.004701985586925849	-2.489834	-2.6519728	-5.256027	-2.940772	-2.8051324	-3.2287476	1.1457428	46
58	0.9088948389826336	3.448988649764559	0.013304095230599491	5.9329302645373	116	23.168348525573926	0.01001576232052661	5	0.5*mean	0.41951192815038774	0.01612362323797142	-2.7716515	-2.810282	-5.263911	-3.3914165	-3.1593103	-3.4793143	1.0299641	148
59	0.9119359491825589	3.8408377229884834	0.015623240814605132	3.5183041619776327	121	0.08768856735316426	11.949118755942127	4	0.5*median	0.5657446545978815	0.11056029020370987	-2.6691377	-2.6625743	-5.243138	-3.2184522	-3.1040401	-3.3794684	1.0716294	137
60	0.7090090770908356	3.7862469607323526	0.02502369666763137	1.4373607253880551	107	0.3375118846788518	0.033654275457506204	10	1.5*mean	0.2622809505732698	0.011991674914976781	-2.477524	-2.6578574	-5.2426605	-3.0296175	-2.7943797	-3.240408	1.1372936	57
61	0.642406511494549	4.921849666407502	0.02599767369182892	3.222652183891929	110	0.08676779935858035	0.18364029503579832	2	0.5*median	0.43444642108768516	0.0040698966526720145	-2.56197	-2.683757	-5.236484	-3.050589	-2.896816	-3.2859235	1.1065924	112
62	0.7796076783759881	4.292241977852808	0.010023541935340333	9.931544798090352	392	0.030399789134613945	0.03814149089658956	5	0.5*median	0.2632527844710455	0.06962653298394678	-2.6382637	-2.6099207	-5.2400174	-3.0856116	-3.036375	-3.3220375	1.0943953	128
63	0.8030031672027529	2.6209939278137524	0.015517523619658555	4.743690152148893	126	0.027680296634542183	2.1271894751437244	7	1.5*mean	0.24816105877913044	0.17909503747203057	-2.595217	-2.5971024	-5.231885	-3.0242662	-2.9066296	-3.2710197	1.1123774	99
64	0.9323859522707385	2.606725065001406	0.057249778668111546	6.210522359382067	299	0.502897985455227	6.287193832403454	8	1.5*mean	0.3075220054284782	0.007906146198818286	-2.5110593	-2.6254992	-5.2372646	-2.9750586	-2.728334	-3.2154431	1.143133	36
65	0.6604873860756567	3.1888298224080156	0.039013229965267425	9.245373181387794	231	0.07102783221129738	0.07876116198282052	3	median	0.4033170635356761	0.0010555896907179123	-2.53303	-2.5516973	-5.2242775	-3.0111337	-2.8987286	-3.2437737	1.1269095	62
66	0.8519532210613009	2.035073270507033	0.14449603902961877	7.721623310350826	161	7.499901633717673	0.1136579418629454	8	1.5*mean	0.21539681825071286	0.0988202599691638	-2.5097175	-2.675377	-5.245714	-3.0064878	-2.7930284	-3.2460651	1.132379	64
67	0.6616870351576705	2.8014656095708053	0.05651234528407655	8.325415710508242	358	2.997508024875897	0.03862513167111199	7	1.5*mean	0.22893532325011332	0.007747194684345141	-2.5513892	-2.609037	-5.2210913	-3.061772	-2.8661675	-3.2618916	1.1142421	85
68	0.8671082736764644	4.841603850942191	0.23219354955588262	3.6553193531978625	122	12.13819201991156	0.03224627713686076	2	1.5*mean	0.2701281961959899	0.048574272857046775	-2.6073177	-2.7094903	-5.252216	-3.1107204	-2.9302614	-3.322001	1.0965594	127
69	0.6323721530032094	2.709125716072942	0.09377992971855942	2.8875074081770102	194	1.08721781968316	1.5217267133054868	4	0.5*mean	0.33459493117753664	0.19971728487331647	-2.409582	-2.5218759	-5.202684	-2.984532	-2.852782	-3.1942914	1.1469721	15
70	0.7289739772524871	3.948244696487402	0.01985218032506186	5.150745671082271	247	0.09816087946325	4.6177531776977085	7	mean	0.48080368453259403	0.07200996672011811	-2.4683304	-2.634003	-5.219967	-2.945089	-2.8063798	-3.2147536	1.1352079	34
71	0.9543846797869582	1.69798449684628	0.1667386030004274	5.6798036704300126	312	0.04367113116530634	6.72471595926682	8	1.5*median	0.41748876738472307	0.001266202328393504	-2.4671185	-2.5118196	-5.2076178	-2.9379218	-2.8737247	-3.1996405	1.1419694	21
72	0.7565024202132835	2.898690065899791	0.09128855739216808	2.4206748022768196	374	1.3511221872592079	10.682143385329192	6	0.5*median	0.3886335044907223	0.12905836368072188	-2.5542681	-2.5910668	-5.249156	-3.1042259	-2.9219797	-3.2841392	1.1222612	111
73	0.7628506835564974	1.3725354891782366	0.036364135891422955	3.3140010807447844	116	5.004812440915601	18.79783522726968	4	1.5*mean	0.21251776375371786	0.04786197829280602	-2.4007227	-2.6138573	-5.235055	-3.0509238	-2.7162728	-3.203366	1.159743	22
74	0.9122539294804368	1.52599176552043	0.017739027982285358	4.248528656400959	305	3.061789389116515	2.258097576283802	10	mean	0.22738054309119968	0.014808433034978434	-2.4477775	-2.4726365	-5.229878	-3.0514932	-2.775243	-3.1954055	1.1637943	16
75	0.8524782445484698	1.4735656962525716	0.014108564532349157	7.852710245335439	283	0.02028907908498734	27.899691769321947	10	mean	0.4340210454375037	0.1404307041049322	-2.4150274	-2.510843	-5.232134	-2.913649	-2.7938414	-3.173099	1.1687633	6
76	0.9076035995123527	4.9375108538487344	0.2405919483973134	5.099801310856512	185	12.245391121463795	0.01663172139596428	3	1.5*mean	0.2925149000418442	0.003308455320565713	-2.5204148	-2.645667	-5.2526755	-3.0029693	-2.8934884	-3.263043	1.1286603	86
77	0.8042130584045781	0.9816388178309606	0.10893415461222923	3.8056065972961073	309	0.01573949398096938	5.311678186864503	2	1.5*mean	0.2202374079074691	0.04698687557295614	-2.405824	-2.6695068	-5.2482047	-2.8937922	-2.6439316	-3.172252	1.1732867	5
78	0.687995737771494	2.063781834390361	0.15281154587864446	8.560986268239745	159	0.49806171611396655	13.373319820143255	7	1.5*mean	0.5198132885256674	0.017940946203770947	-2.3503382	-2.6330783	-5.2202334	-2.9288712	-2.7517576	-3.1768556	1.16151	7
79	0.9302200850000384	2.114050493257197	0.07133162529711515	9.127618531853216	221	3.393612078658473	0.11355110336859019	10	1.5*median	0.32248720917759377	0.002483489665275841	-2.5140555	-2.6140897	-5.232572	-3.0122037	-2.8592505	-3.2464345	1.1275811	66
80	0.918683789608607	4.298515449621459	0.027684053799810843	7.594023305520574	147	11.416533623567334	0.6753938491331769	6	median	0.38194820526383944	0.05605701402485247	-2.6317508	-2.688911	-5.235148	-3.2114933	-3.131556	-3.3797717	1.0687813	138
81	0.6921466366911442	0.3522848376415918	0.011051700952848735	2.4428416703357785	184	0.11057381249885453	1.8086786052371573	6	1.5*median	0.27345992403446556	0.003968525123200436	-2.6550303	-2.696343	-5.248661	-3.1124763	-2.8906066	-3.3206234	1.0929673	126
82	0.9696837669035498	2.9503351496888865	0.0897411964750334	4.3379161107603075	335	0.09920102438286668	0.2839175963683567	9	median	0.23890867570278426	0.025542932914368925	-2.5332563	-2.5235329	-5.2402716	-3.0192585	-2.8132386	-3.2259116	1.1449627	44
83	0.989782898727824	1.4397592662735574	0.05127164302457431	2.058744383170587	287	28.611923672782904	1.1651838298184478	9	mean	0.5807896062849335	0.044378185242605825	-2.6053739	-2.6816316	-5.238249	-3.2749372	-3.0145926	-3.362957	1.082123	134
84	0.7405431832582456	3.3630328992146605	0.12850491563514443	2.744790094228073	230	0.024517619565603735	33.00874204623053	10	1.5*median	0.30301915686344444	0.06186644424019169	-2.4687603	-2.549671	-5.2354507	-3.0938969	-2.832994	-3.2361546	1.1445649	53
85	0.7025890495348983	0.8175394793209068	0.024058969641666334	7.0527778281176365	222	1.4821935979844005	0.23048979055890131	5	0.5*mean	0.23782853747845367	0.06038368262502164	-2.4590032	-2.57499	-5.2241015	-2.9590907	-2.819635	-3.2073643	1.1444588	26
86	0.9695650263221475	1.6648601669663612	0.03338933922956651	6.382767159750877	316	11.53241464989147	0.23682358296150435	5	median	0.5397783482508954	0.01021491920733696	-2.4608827	-2.6270292	-5.2296143	-3.0677073	-2.9096308	-3.258973	1.1267598	80
87	0.9291081741189159	2.780675751059229	0.01887189872995084	3.571631551043933	270	1.1055737691134677	9.272490070015529	7	1.5*median	0.3490799928339757	0.05814456876951402	-2.549756	-2.5596347	-5.237664	-3.0616846	-2.920164	-3.2657807	1.1248071	93
88	0.695843151882381	0.5373135625702467	0.06349506204934582	9.912504418034422	169	0.7782677017793639	0.12974420890574895	2	1.5*mean	0.5416154278199884	0.008724370270891875	-2.4164016	-2.4803264	-5.2438846	-3.0040271	-2.7739012	-3.1837082	1.1755912	8
89	0.6643760663030718	2.431397400662143	0.0391934047296964	4.921401692413742	185	0.3750900715000355	7.217739636196643	9	0.5*mean	0.2898161943186188	0.02972948349431052	-2.4865055	-2.5208838	-5.2336683	-3.085603	-2.826311	-3.2305942	1.1460944	49
90	0.741934859513135	2.4752234000304205	0.014133782392718727	3.9159040032282757	358	5.537744270450904	0.5342881449828911	8	median	0.3182448924203933	0.09642550171657874	-2.5522792	-2.597	-5.232041	-3.116382	-2.9437659	-3.2882934	1.1119814	113
91	0.8214286415472433	2.4484027857002806	0.02364747941193392	4.5067781801832405	235	0.03362231622356515	0.33759024810643257	8	1.5*mean	0.253151358480931	0.18173159742601291	-2.5660777	-2.503834	-5.1767817	-2.8184235	-2.8584025	-3.1847038	1.1241987	11
92	0.9392444339170984	3.4620276814445727	0.035635936399231315	1.8286979635288996	282	2.2840294724980397	0.10459976956035957	2	mean	0.2075527635315703	0.017715819847991254	-2.4702694	-2.5725038	-5.252051	-3.0700238	-2.8257995	-3.2381294	1.1496544	55
93	0.787899992477936	3.6590727052999146	0.15128273073636683	9.098785619897486	314	15.901595625015398	7.813693989366526	6	0.5*median	0.6357717468609972	0.17555385203540708	-2.5912745	-2.7279785	-5.2503567	-3.2715948	-3.1528974	-3.3988204	1.0731974	143
94	0.7639965944863918	1.70020249653703	0.06453758283159924	1.720284205294782	168	0.1497969077465002	0.016067689528529227	10	1.5*median	0.20328274569745783	0.10943560556794209	-2.511816	-2.517127	-5.2232466	-2.9910388	-2.925427	-3.233731	1.1343286	51
95	0.8386730066250904	3.191024419646522	0.010575400001481725	1.754072830647849	345	47.44629819749368	10.832071494269014	10	mean	0.32997065767955625	0.0018885161282648766	-2.841901	-2.8963327	-5.28878	-3.462062	-3.3060827	-3.5590317	1.0023551	150
96	0.8011483719707394	4.779605701910761	0.024703695364742668	8.117484681147161	388	0.029408818192416968	8.968864276232416	3	1.5*median	0.5331755477624787	0.11024620449920218	-2.6153083	-2.6453795	-5.2248597	-3.0772054	-3.0172067	-3.3159919	1.0875139	125
97	0.6580244674370774	0.6753380095283353	0.023514256160842625	5.6345359911884545	251	0.044829226886915534	1.2248423496114231	9	0.5*median	0.2384765503582712	0.07722844233404624	-2.5026934	-2.5832608	-5.220492	-2.980061	-3.0587459	-3.2690506	1.1173044	97
98	0.8736324347303441	4.881474966983849	0.06792509488642771	3.4684456832668373	280	0.14603082427904962	13.692437602307393	2	1.5*median	0.23501142866823554	0.002487868690600787	-2.4212065	-2.6447222	-5.228772	-3.0718415	-2.8750498	-3.2483184	1.1337011	69
99	0.9078790201882629	0.7244071543079725	0.013633333557889454	6.642614150136434	175	0.399976649437636	24.574065424703072	7	median	0.34773448609672153	0.007075234217252382	-2.5369403	-2.6556416	-5.2325397	-3.2234936	-2.9729717	-3.3243172	1.1002285	129
100	0.8184744101922627	1.046985083078759	0.016493709844386726	9.850225014566556	148	0.02388692877775639	0.4011250825268925	2	median	0.31657978184864305	0.019762270409656755	-2.4769256	-2.5569417	-5.2260365	-3.097162	-2.9109602	-3.2536054	1.1314744	73
101	0.6272249500445913	0.21454795429642137	0.08603222495604293	4.337931793910856	394	36.80675987098939	0.012322939482693952	3	0.5*mean	0.3767036999012704	0.0032209570731921125	-2.6330657	-2.725941	-5.239015	-3.3205566	-2.9921632	-3.3821483	1.0718639	139
102	0.9357984163517695	1.1176957796258538	0.13123692524150765	2.379015796196548	343	2.0597613760070734	0.09521155582607399	10	median	0.5610060499123667	0.001953524750986502	-2.5100667	-2.6577911	-5.221803	-3.0487149	-2.9044228	-3.26856	1.1118046	96
103	0.9649010287460168	2.177441374283315	0.04559903726396872	9.427142074365369	153	6.125027484120036	0.41826435494232195	3	1.5*median	0.39043978898615095	0.005194120512040192	-2.5297096	-2.63989	-5.2209554	-3.0483868	-2.8884172	-3.2654717	1.1119702	92
104	0.9568337027943958	2.1688757078664405	0.06408885856861178	6.77236757963164	124	1.2713459344655247	0.032023675008531594	2	mean	0.4827416382349776	0.026338735198086546	-2.4919336	-2.610453	-5.2073593	-2.9308574	-2.8191855	-3.211958	1.1286229	30
