	param_regressor__regressor__alpha	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
17	0.043464593580939084	171	-43.9852875344498	-3111.5888934667087	-64.9520453040623	-93.2988495206818	-38.42476551904772	-670.4499682689901	1220.721446835573	156
18	0.00636777228307074	244	-47.96300374658744	-3111.7696224847505	-45.667659487523686	-93.2367534867722	-37.42818368823483	-667.2130445787736	1222.433956917503	114
19	0.01721492209311807	87	-47.151570699281926	-3111.7193007507008	-49.08785954621348	-93.31051092286734	-36.4701901543134	-667.5478864146754	1222.2410497257688	121
20	0.024481858895230777	39	-44.94213189309592	-3111.7357838905195	-34.50198125134586	-93.41955854630324	-37.61599973952861	-664.4430910641586	1223.8324102355707	1
21	13.286168437615048	295	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
22	1.6615037197879037	205	-52.77415331733563	-3112.025595524088	-26.224251960159325	-94.33885756970916	-43.33046864913911	-665.7386654040863	1223.348979346215	31
23	11.433175872672301	150	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
24	0.18041319021041594	41	-50.13188876905557	-3111.8489412216527	-57.6054871278979	-93.74762610785264	-40.988905807500686	-670.8645698067919	1220.6234295712181	160
25	0.8736645554251913	223	-52.441483533949274	-3111.9887428014576	-25.57104931514829	-94.21581127990387	-43.06174755063177	-665.4557668962182	1223.4747212592004	15
26	0.07202691807482116	292	-45.07324957498983	-3111.7214078582906	-68.6221262272765	-93.50386336925355	-39.42133765096336	-671.6683969361547	1220.176671738321	168
27	0.9714207167603837	127	-52.48427379592768	-3111.9902719431484	-25.686948773777424	-94.23880798545288	-43.11330535409409	-665.5027215704799	1223.4515289902151	19
28	1.4998392619369205	130	-52.71320381202011	-3112.0159227614367	-26.144630236771338	-94.32511065372407	-43.28680111136869	-665.6971337150642	1223.3652710074039	29
29	1.986922394228487	296	-52.878660115482354	-3112.043789481409	-26.350483300572517	-94.36183703402784	-43.4071782464285	-665.808389635584	1223.3226335829559	34
30	1.1415321109430505	55	-52.55372228649927	-3111.994597975684	-25.86422634207244	-94.27651535589906	-43.174765173418606	-665.5727654267146	1223.4179842610527	24
31	0.8057193832734973	270	-52.40496492536442	-3111.9854304185596	-25.45221061673895	-94.19873423898161	-43.015269825539384	-665.4113220050367	1223.4958105542848	14
32	0.00439582142976251	235	-49.58063097006455	-3111.7410456293355	-38.96791843576447	-93.48537117885839	-36.738497657917364	-666.1026927743881	1222.9909499188548	95
33	0.8942676286443968	59	-52.45068460232665	-3111.989079051826	-25.603300753539262	-94.22081241883352	-43.07529778477325	-665.4678349222598	1223.468714569692	17
34	5.853198944690258	156	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
35	0.0026792017498961235	218	-48.81578676197655	-3111.6851736127232	-42.8165784838035	-93.14544337944085	-35.430467338156745	-666.3786899152201	1222.8188303983563	100
36	0.06332016468813623	155	-45.17839597101913	-3111.674629300491	-68.11560545460857	-93.425236778321	-38.79868990525289	-671.4385114819386	1220.2692376276107	166
37	0.17667386943685068	217	-49.75521744058687	-3111.8408245549776	-67.31865744485755	-93.72952023423223	-41.05317764042329	-672.7394794630155	1219.6835041015036	180
38	3.2975897063905415	189	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
39	0.014285453308562875	272	-49.7099511182416	-3111.751012939131	-48.019598160971555	-93.82237115831427	-37.93945779677062	-668.2484782346858	1221.9028786321967	130
40	7.702023567947266	246	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
41	0.2181744778875932	126	-50.71074263679543	-3111.8714570407083	-64.02702499443129	-93.79509735022927	-41.52937796243338	-672.3867399969197	1219.8702860054864	174
42	9.386425238684874	254	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
43	16.01457443354089	69	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
44	8.326998598687624	125	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
45	0.011055414677452538	202	-47.487004358057476	-3111.7027071746775	-54.587114598888284	-93.12561721982306	-36.27502678285402	-668.6354940268601	1221.6832359731636	134
46	3.691436611440379	107	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
47	0.004558243506041283	96	-46.60700579966137	-3111.535432752694	-62.68329995637652	-93.30786781675378	-36.45735496432037	-670.1181922579613	1220.860163762471	149
48	0.002041972620313551	282	-54.39741301358691	-3111.748207274067	-45.914450890505364	-93.88079425463164	-36.39955536361809	-668.468084159282	1221.796607809922	133
49	0.13119830195861693	105	-48.32985634719199	-3111.7819556116337	-69.08447590726155	-93.62387245700634	-40.29514556812494	-672.6230611782437	1219.7192787852728	179
50	16.769092424053547	267	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
51	2.4698725309986247	96	-52.98022891527814	-3112.0653310542734	-26.4753881969744	-94.38319674785001	-43.4923245014949	-665.8792938831741	1223.297353515747	41
52	0.0062926523508769015	219	-47.12873930170842	-3111.6899999006337	-42.33528493272081	-93.48012797354401	-35.53746091261283	-666.0343226042439	1222.9980295094267	93
53	0.11844507454634579	250	-47.48374388918307	-3111.7865032797567	-70.66095016110432	-93.630443959512	-40.30063782046005	-672.7724558220032	1219.6507559696263	181
54	0.2655229581313095	83	-51.34161926523784	-3111.8884663685967	-55.31857590650278	-93.85555582118155	-42.011709604868386	-670.8831853932775	1220.6308648164088	161
55	0.4234681040533898	55	-52.13304918363027	-3111.9340601492718	-32.886299423605976	-94.00600943284898	-42.662697854183676	-666.7244232087081	1222.782311886041	103
56	4.333775330221242	137	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
57	0.8935771808853225	181	-52.450377871419825	-3111.9890679078103	-25.602553966393494	-94.22064616218796	-43.074847685309955	-665.4674987186243	1223.468880282486	16
58	3.742029706408254	136	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
59	0.37473953144850175	65	-51.982243509278454	-3111.920433658916	-36.80151418079878	-93.96240683517307	-42.561482072246186	-667.4456160512825	1222.4015258689935	118
60	0.0012183349504761957	115	-50.2086454013658	-3111.6843912211193	-73.56552598181	-93.16625413307544	-36.39350356968865	-673.0036640614119	1219.4955780211753	185
61	0.001415022992535268	250	-45.86271357948953	-3111.810039961983	-51.78423358148844	-93.18763744532397	-36.9935672174459	-667.9276383571462	1222.0934931120478	127
62	0.29164059309836776	289	-51.57009736671528	-3111.8943120183417	-51.392756282187676	-93.88456829980034	-42.23657712567327	-670.1956622185437	1220.981081904398	150
63	0.15234618220119822	21	-50.30079629388817	-3111.8332747315235	-94.19247885523615	-93.83692428709712	-41.20519425960441	-678.2737336854699	1216.9745823362546	196
64	0.005715917673220514	228	-47.66301792989559	-3111.764655754958	-46.772343629691	-93.26924849361993	-36.30834335571563	-667.155521832776	1222.4625708106205	113
65	25.5606830698206	181	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
66	0.09479429383049771	275	-46.258382241499135	-3111.741691403439	-69.42024198661736	-93.58061400491337	-39.90160927792633	-672.180507782879	1219.9271827832738	171
67	20.38526953784601	286	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
68	0.9487388339167863	47	-52.474539127829225	-3111.989931795308	-25.662387880172645	-94.23363701577976	-43.10467088298066	-665.4930333404141	1223.4562987600157	18
69	0.289159040016505	267	-51.55061492687041	-3111.893467596837	-52.081226647668714	-93.88191342053136	-42.21889757492097	-670.3252240333657	1220.915033312586	153
70	1.434450400424486	274	-52.68662867966955	-3112.011864161214	-26.10878784629057	-94.31905482547374	-43.26798452891418	-665.6788640083123	1223.3725389247516	27
71	4.139384200868318	27	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
72	0.7220030776161941	148	-52.35736762991203	-3111.978098618915	-25.333230675792827	-94.16884918258297	-42.95788428804588	-665.3590860790498	1223.5187238162348	7
73	0.001926835714829952	196	-49.38882700152678	-3111.7545830615218	-45.10494112389117	-92.85260558710016	-35.17687107849291	-666.8555655705065	1222.6093071060882	106
74	0.0012700654148745298	29	-44.68276140255752	-3111.615098586631	-76.53779738589638	-93.45086316957078	-37.9432740767636	-672.8459589242839	1219.55462682232	184
75	0.029294051656888	196	-45.71245909635582	-3111.6449539858086	-62.73159686817918	-93.20772913037428	-38.05620516183898	-670.2705888485114	1220.8342922749116	151
76	0.34473225209877817	25	-51.877009690591734	-3111.9114634353587	-40.03157094746055	-93.93883651813215	-42.49438465210423	-668.0506530487295	1222.0849896473262	128
77	0.030445731435115708	31	-44.45270195254978	-3111.714225267445	-46.84327737737357	-93.44099041471627	-37.98591472814448	-666.8874219480458	1222.5723484295702	107
78	16.27253138598111	56	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
79	0.012069396458948696	113	-48.56016496453026	-3111.6570960795525	-60.33304103944592	-93.2702241566528	-35.830918480779296	-669.9302889441922	1221.0125534370109	146
80	5.234527172008612	243	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
81	2.811016748516339	198	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.38942955095438	-43.53278436874773	-665.9081908785579	1223.2830728454978	43
82	8.069705935855573	67	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
83	7.1691091033101735	231	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
84	0.2792636875687679	44	-51.39275878953634	-3111.8905187843816	-52.56387985532814	-93.87508371404871	-42.14588004408769	-670.3736242374765	1220.8891517416425	154
85	11.95018319860435	69	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
86	0.009065982000171453	53	-56.14703401155465	-3111.692586300152	-49.036597286720536	-93.32670752736475	-36.35364746259146	-669.3113145176768	1221.3378821810052	144
87	0.0020863945044495057	88	-51.541491702255854	-3111.673154247192	-53.34966686909	-93.16024565344954	-36.635965384274265	-669.2721047712523	1221.3441616014497	143
88	0.006567352432305653	145	-50.471303189711634	-3111.5959077968837	-76.22232026209647	-93.0985565756172	-36.12784812740554	-673.503187190343	1219.2068023792476	188
89	0.00648886887609802	81	-50.42800827073053	-3111.571114176161	-53.56898374887432	-93.29117140506995	-36.69389548393488	-669.1106346169541	1221.3756094219268	139
90	0.007738709152947835	96	-50.175131150284145	-3111.725555069452	-68.82996729957168	-93.24351845089829	-36.755699501828175	-672.1459742944069	1219.9373196713661	170
91	1.995412176309803	142	-52.88109575985022	-3112.044243180943	-26.35325016226351	-94.36236215701913	-43.408996481250334	-665.8099895482652	1223.3220476272454	35
92	0.36923827686860305	28	-51.963550210041625	-3111.9188352094156	-37.32483265400432	-93.96015806398657	-42.5582466953274	-667.5451245665552	1222.349331379251	120
93	19.575976762942066	227	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
94	0.008437853047058122	201	-48.99641815804197	-3111.8056867682158	-45.32295124428377	-93.1076697879553	-35.977706180290376	-667.0420864277573	1222.540564504154	110
95	0.003009540162225495	280	-51.4971321499672	-3111.7043362072995	-48.41127776269146	-93.53083701614587	-36.298910478977724	-668.2884987230163	1221.8606731663954	131
96	0.0037392685098324996	296	-48.436109947022004	-3111.7970252778196	-45.238627978519304	-94.84554223155446	-36.96569827144502	-667.456600741272	1222.337423717403	119
97	0.1046004615397196	294	-46.71439832844755	-3111.760502440472	-70.15211396615173	-93.60180856791587	-40.061738469972155	-672.4581123545919	1219.797004075072	175
98	16.256474250304716	141	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
99	0.0017050373128642974	267	-48.86438509853756	-3111.810277177717	-45.45822865968281	-93.29953839913	-37.240720855443065	-667.3346300381022	1222.3936774008334	116
100	0.4641602494555285	177	-52.19390469031162	-3111.9446069051805	-30.477603092324962	-94.03573007181737	-42.70895827269311	-666.2721606064655	1223.0229873615747	97
101	0.19554858582231863	266	-50.245780726781184	-3111.8545942049304	-65.44075571883113	-93.760030130626	-41.265732307439464	-672.5133786177216	1219.8006991536017	176
102	17.242175703047437	258	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
103	2.0832487530006185	108	-52.90550655477622	-3112.048870087613	-26.380510650262494	-94.36759632149192	-43.42730260139356	-665.8259572431074	1223.3162502748667	36
104	0.05400644781539009	36	-45.05121948220166	-3111.770141496435	-44.76292287866915	-93.48149880238729	-38.53488031080744	-666.7201325941	1222.6848978160854	102
105	22.82275970205798	153	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
106	0.016544505372219888	93	-47.98961228810712	-3111.6527840445447	-63.05057455672855	-93.28336274503103	-37.32423801621777	-670.6601143301258	1220.6417464623833	159
107	0.4547642380220769	226	-52.18741396837991	-3111.9422333415623	-30.97232211552551	-94.02922640314634	-42.698433079819495	-666.3659257816868	1222.9729507196657	99
108	26.6830698081627	57	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
109	0.7074539340375833	285	-52.34885080654969	-3111.976619270428	-25.335769351302538	-94.16242904327216	-42.947692052444005	-665.3542721047993	1223.520356392211	5
110	0.006947567737813871	180	-49.27360186292273	-3111.706292587051	-49.28967168189456	-93.00886509363808	-36.07803894946502	-667.8712940349942	1222.0691762581578	126
111	0.01268043703407879	218	-47.43611199641002	-3111.733384806389	-42.47001064069169	-92.97721578535489	-37.16460469590047	-666.3562655849493	1222.8500440953164	98
112	1.1031565106745551	232	-52.53858937981351	-3111.992930604677	-25.825729214769105	-94.26844609494593	-43.161396254637204	-665.5574183097685	1223.4249737942218	22
113	10.227147056881623	287	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
114	0.09805706579067999	56	-46.621292323427724	-3111.795210473403	-59.01844790966352	-93.56021707305831	-39.481527198151994	-670.0953389955409	1220.9913711822614	148
115	0.014820148754719358	191	-48.99022851440104	-3111.7255989253117	-40.05369966938946	-93.07536600478046	-36.13053588390909	-665.9950857995584	1223.0340724761977	92
116	4.54290301108148	283	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
117	0.012121728708122174	295	-47.89489076744992	-3111.772350020926	-40.65702931860489	-93.35920895553303	-37.4586071105357	-666.22841723461	1222.9383993021231	96
118	2.9596204410198457	247	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.54854388337962	-665.911591384174	1223.2813531043498	44
119	0.3980048437433605	53	-52.056845641981646	-3111.927087489312	-34.77846802437861	-93.98469670610751	-42.61975576598374	-667.0733707255526	1222.5976289856583	111
120	0.025729220582758335	227	-45.11539727089886	-3111.701601165039	-50.7247276434188	-93.20845046575957	-37.20539173726546	-667.5911136564763	1222.20929737959	122
121	0.6537985946473478	101	-52.31679602673702	-3111.9710832150668	-25.477828648417848	-94.1379559276809	-42.90240010299337	-665.3612127841792	1223.513387173068	9
122	0.04688203989234915	92	-45.147229808517295	-3111.6859667363433	-76.80349385131284	-93.41794533938327	-37.96654630582312	-673.0042364082759	1219.509857659497	186
123	0.0035207184440344407	288	-51.973750107108664	-3111.7900173928583	-38.745725408828775	-95.16415933884583	-37.518004464501715	-667.0383313424286	1222.554927581146	109
124	0.002784779846222546	215	-50.606818859938876	-3111.7597044312265	-44.48973255650073	-93.37158663055655	-36.12500693565249	-667.270569882775	1222.4043559066351	115
125	0.018094012296105653	238	-47.333058494751725	-3111.763302715454	-50.875276499238694	-93.26131404485487	-37.199081185144095	-668.0864065878886	1221.98885226607	129
126	2.376772398758915	149	-52.963925449797514	-3112.0634775451913	-26.45579413368939	-94.3810484947284	-43.48015449655145	-665.8688800239916	1223.3017333381777	40
127	0.008149549409103053	231	-46.835058540713746	-3111.770635784529	-37.10275317263561	-93.03400407857887	-37.34703736823247	-665.217897788938	1223.4510612324273	4
128	0.31273651221796694	214	-51.724394304589616	-3111.9013315551097	-46.07298523341692	-93.90633892489305	-42.361185400054495	-669.1932470836128	1221.4944036774127	141
129	0.0014385435156126021	270	-50.29462168048749	-3111.7463147950966	-45.60701498462358	-93.18640580949864	-35.872836457973605	-667.3414387455362	1222.3601976271216	117
130	0.42133528018005445	180	-52.12690034224123	-3111.9334875050235	-33.03268618651199	-94.00425066181715	-42.66022417282162	-666.751509773683	1222.7679434539245	104
131	0.032280729157243594	257	-45.75216732016733	-3111.705257857022	-55.016527435168996	-93.49176724456446	-38.554547471267014	-668.904053465638	1221.5476814958943	138
132	1.7796151934161395	215	-52.81471931171797	-3112.032350898656	-26.274926129186685	-94.34787583824748	-43.359953757109174	-665.7659651869834	1223.3384752076684	33
133	0.049125121488846214	201	-44.61543011258083	-3111.6387167188636	-63.704155911811846	-93.32039900014544	-38.81795613103547	-670.4193315748873	1220.7579112428089	155
134	0.045756404902725	122	-44.659829296793454	-3111.674090661955	-85.26885524483022	-93.42382395224658	-37.757741340721815	-674.5568680993093	1218.7534402772164	193
135	8.401188868520727	61	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
136	0.6227405321961951	288	-52.29776743459512	-3111.9678181505624	-25.70376747946016	-94.12327938798964	-42.873089030882156	-665.3931442966979	1223.4947120806548	12
137	0.7642092139461485	217	-52.38166077339247	-3111.9821014608274	-25.37700209781078	-94.186910897799	-42.98682613452533	-665.382900272871	1223.5086801458583	11
138	0.0018472892903428487	151	-46.642382205280605	-3111.452319239741	-71.32674844780554	-92.99647829413799	-36.52003592300811	-671.7875928219946	1219.9907999993575	169
139	0.07828389357819639	106	-45.648389911606046	-3111.7368871444896	-74.01353348911371	-93.5115040127518	-39.198513634226074	-672.8217656384375	1219.6149816008724	182
140	0.06522774518495669	167	-44.5718790483792	-3111.673460670203	-61.03099766474987	-93.39500140794227	-38.85823151376978	-669.9059140610088	1221.0312101573754	145
141	0.0215894437133904	89	-45.56595479945207	-3111.645193557453	-50.75647728180833	-93.26642718391584	-37.45363985481099	-667.7375385354879	1222.106589994744	124
142	5.565594617905874	46	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
143	20.150054660933787	100	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
144	0.020837034569196635	215	-43.656270537461005	-3111.634256412026	-58.140247687303834	-93.0792524404756	-37.62301918455023	-668.8266092523634	1221.5554000226575	136
145	0.01533419794418034	155	-48.14223744632917	-3111.711788612387	-54.77691638557528	-93.07471456777381	-36.51639419876663	-668.8444102421663	1221.580989125203	137
146	0.0025971674941839143	132	-55.90734861623963	-3111.5780290167186	-85.80830051441538	-93.04174716408997	-36.73539045993437	-676.6141631542796	1217.6517690578696	195
147	0.017237473166897232	92	-48.921501453090784	-3111.5836398295264	-71.01505612983082	-93.26345485140219	-36.48028196443941	-672.252786845658	1219.8195796945195	172
148	0.0017226382361536878	20	-47.051801118683954	-3111.719291054734	-130.30357484606213	-94.47769870424116	-39.09574180084468	-684.5296215049132	1214.0461555410043	199
149	0.0076053554186635034	40	-46.853950553689984	-3111.7342678265672	-41.0651225032969	-93.38496216420775	-36.222308522861496	-665.8521223141247	1223.1115528337434	37
150	0.7144668224382774	51	-52.35296525144595	-3111.9773337173883	-25.333098964155813	-94.16553570202392	-42.95261878388068	-665.3563104837789	1223.5197179053584	6
151	20.611381002278772	254	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
152	11.732203723111212	134	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
153	0.12675371275631284	104	-48.08813445252243	-3111.7941572736077	-79.87845804125614	-93.6055661233705	-40.25258941250724	-674.7237810606528	1218.694160427144	194
154	0.011449542966567833	20	-47.36859362855671	-3111.7275130216644	-130.13387731224134	-94.36712104467716	-39.21063405880947	-684.5615478131899	1214.0302128545452	200
155	0.05541221220854609	183	-44.17358548886605	-3111.6800069031383	-63.56968413338158	-93.38136529948966	-38.722021744854885	-670.3053327139461	1220.8372663697573	152
156	0.6525450480681615	176	-52.316034677739346	-3111.970952699642	-25.484463343164997	-94.13737005606406	-42.901234145306454	-665.3620109843833	1223.512890641448	10
157	4.843649737397805	193	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
158	7.88455296390831	234	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
159	7.778211945962609	263	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
160	1.306787041751929	31	-52.6312908184554	-3112.00368620955	-26.01667517342497	-94.30635260869172	-43.22921034334951	-665.6374430306944	1223.3895772066378	25
161	0.002740348493931289	113	-51.46822926130904	-3111.702242839509	-115.77242126274373	-93.16805991046056	-36.16746319029752	-681.655683292864	1215.3566637160104	198
162	0.18246735012223803	190	-49.91401196672178	-3111.84514718661	-66.26146385013415	-93.73913284496108	-41.11969019263621	-672.5758892082127	1219.7662423987642	178
163	0.011609782260601734	186	-47.0388694485169	-3111.6081844006417	-58.31449560924065	-93.13515924587185	-36.05193556286442	-669.2297288534271	1221.3394678717	142
164	0.014525505600761135	164	-53.08299696860917	-3111.679566186317	-55.10491418033166	-93.03954033417831	-37.027741143762476	-669.9869517626396	1220.9847591820542	147
165	2.9643496064846784	76	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.549028155090255	-665.911688238516	1223.2813038282402	45
166	1.1353090193620883	274	-52.55128882429831	-3111.994329035132	-25.85805579191121	-94.27522853528652	-43.172616341523955	-665.5703037056304	1223.4191046895075	23
167	0.0029083342731599693	260	-47.32844893271813	-3111.690587999699	-39.03730502748709	-93.8511581081909	-36.55192477516434	-665.6918849686518	1223.1760186682482	28
168	0.2370832554371714	192	-51.00611138624233	-3111.8774753251523	-62.91573066528497	-93.82150567999906	-41.7301751811451	-672.2701996475648	1219.9302611032947	173
169	0.003216420073874386	60	-57.261756095557246	-3111.620120049217	-72.15704016801797	-93.35855488419728	-36.17870635549885	-674.1152355104977	1218.8956709644033	189
170	0.00678305386216433	207	-52.12277985728162	-3111.660220895332	-44.83671943430568	-93.0519678571631	-36.28470589073187	-667.5912787869628	1222.1899293427082	123
171	3.55038250281794	48	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
172	0.07485126444291455	153	-45.24997919172447	-3111.6725617150078	-66.37621676296848	-93.4419193696715	-39.53840176904639	-671.2558157616836	1220.3550565830567	164
173	0.7851639779702948	233	-52.393496965819985	-3111.9837899750455	-25.41770511301385	-94.19339296891461	-43.00085573111524	-665.3978481507818	1223.501878591048	13
174	0.00551977448571488	109	-51.20337708473292	-3111.7894764923867	-111.89892948760784	-93.20285809503076	-36.46749917098024	-680.9124280661478	1215.7454404629532	197
175	18.432469336534346	41	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	46
