	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
37	0.01261043018402481	0.013805528493177906	788	-1389.0584733403284	-14684.997249982209	-565.4653843445435	-6133.64611002952	-37.85987033679879	-4562.2054176066795	5503.686680506059	82
38	0.02544038671605283	0.22585259705374372	757	-79.63536821809959	-3118.401485986018	-190.13901416441732	-171.08637339479074	-36.85740613023841	-719.2239295787128	1200.9276560670305	46
39	0.3064630085700708	0.2109565233612685	376	-48.756624855395124	-3111.86099857081	-32.61191186541039	-93.62261086002053	-41.238162872432554	-665.6180618048137	1223.3027734805705	14
40	0.0016017229896728702	0.011346795536115372	525	-2051.9147534448825	-70504.46386238535	-395168.36958629056	-3153.0726599590953	-70.75824553399377	-94189.71582152277	152829.6856905733	108
41	0.025177017176222404	0.6131346907257668	776	-44.532762650517114	-3113.7708635683543	-169.88966204978325	-92.2309689279308	-37.64624915301648	-691.6141012699204	1211.9973697459552	42
42	0.14163318332713004	0.26675066475784026	421	-46.76570650850501	-3111.8082663880405	-47.422337093954184	-93.36190688954193	-39.90876839345863	-667.8533970547	1222.1256033474508	26
43	0.03286329185447855	0.0033659909927206085	499	-85.28924705577651	-3248.3382539401996	-2409.446869338249	-95.81482405018951	-39.41235719938789	-1175.6603103167604	1375.8094251731065	60
44	0.023346226948924284	0.0014586765169147654	699	-3084.690117141774	-6635.251086960233	-330.4134813744419	-608.3522102611502	-38.98445952564324	-2139.5382710526487	2495.3771381413435	70
45	0.2527402524021293	0.01557671174496083	712	-39.79903097254506	-3112.0345067790395	-48.40692330069453	-96.49504226045357	-38.2003082100647	-666.9871623045594	1222.7098713763621	21
46	0.605805170769007	0.002391001440633527	588	-41.223012972787025	-3111.777427991408	-51.21632926470226	-93.28322322387258	-39.352790810471106	-667.3705568526482	1222.3595470768219	24
47	0.051995302542026244	0.02090966666516445	345	-45.78322768203107	-3143.029265687697	-2955.3185249815515	-93.2912770008209	-36.91540794623304	-1254.8675406596667	1466.3723906093937	62
48	0.004591796521596642	0.0499210249373267	345	-46.746760877039904	-5586.964177640657	-833471.9071605172	-184.50350353037783	-38.480215858645636	-167865.72036368478	332809.90716502036	112
49	0.001139182823628078	0.10472090957261454	395	-90.81021976488988	-34774.686205217826	-1372304.0177148737	-403.52487809435723	-39.27175248183349	-281522.46215408656	545555.3656544227	116
50	0.001257424061085266	0.037459495598682224	565	-3172.738701242104	-12381.760628894055	-668.3093810163563	-14271.092036519134	-352.6245840210297	-6169.305066338536	5954.9591362266965	87
51	0.034983307025656996	0.02756438230939599	301	-42.17930302266741	-3118.9103166481855	-7189.364460705321	-94.29674595992672	-36.003245674770504	-2096.150814402174	2809.173861908655	69
52	0.0031591158302996347	0.3890336393933337	453	-133.0621191758034	-5374.163418073579	-10316.178181324405	-98.07862201123694	-38.924867287048535	-3192.0814415744144	4108.213362368696	77
53	0.06946148453130607	0.07242089022586799	767	-58.57986610632935	-3115.0710575816906	-152.07641805714715	-158.32052207545993	-38.14228093347737	-704.4380289508209	1206.2820623361442	44
54	0.13328650100302586	0.3143073978837393	614	-46.58756485829386	-3111.7647977466618	-51.684604555604096	-93.13569282466274	-40.3067776813634	-668.6958875333171	1221.6750631512414	29
55	0.0030700675235372753	0.014350321616586418	327	-38.82926127561413	-3478.7275775479925	-1223754.7128002204	-378.49024641561454	-36.062252372772264	-245537.36442756647	489110.3879614897	114
56	0.04207158013923854	0.003066288084656188	400	-58.24671054209394	-3323.947639321273	-5694.1936773800335	-92.90921790473462	-38.366282234684036	-1841.5327054765635	2303.464902768792	67
57	0.02330664999404121	0.013889080744995152	610	-5979.432790183845	-3113.035669589834	-213.84860945332014	-143.00151099790165	-41.59354709743131	-1898.1824254644664	2345.0814763596813	68
58	0.001355970966762103	0.0010574833750821818	443	-72.87035079817996	-63039.3574994266	-1959152.2576815705	-1712.7821052980105	-38.860704338435816	-404803.2256682863	777550.797344877	117
59	0.35414617019075423	0.07598872771651811	476	-45.323052551535696	-3111.795620288038	-35.80957005036154	-93.33704303760037	-40.035307057256155	-665.2601185969583	1223.443336593859	11
60	0.001170873484855368	0.03549356703742122	740	-84.76405319447545	-3287.12212662033	-2641.3450248375807	-1781.6626218118245	-62.99826518970973	-1571.578418330784	1312.8638326062617	64
61	0.0019579432275984737	0.047246039144780615	305	-39.01850591238952	-3669.9550674450743	-488030.6245728999	-614.0055381774582	-35.38205974890797	-98477.79714883675	194781.08543280556	109
62	0.009525977654523628	0.055465740833925234	662	-11054.423381044648	-5436.554404829669	-69.55865552296817	-465.11580026875737	-43.89733101115054	-3413.909914535439	4329.101376755465	78
63	0.001303613286881261	0.7655479034998215	712	-1474.2472200736333	-12011.03475952532	-188.06276039752925	-12389.259262104792	-39.350363864713366	-5220.390873193197	5722.003453904237	83
64	0.0010746217116970103	0.2843891093429288	666	-242675.51680440997	-31284.03847400034	-2506.7529144829396	-748.5834827923869	-47.23342643119674	-55452.42502042337	94342.02322899735	104
65	0.005219063467592357	0.0020755842635199143	435	-92.30339562409131	-9870.807708081518	-1165402.6435422227	-189.34763493377858	-38.70196719675445	-235118.76084961178	465157.3157057754	113
66	0.36221131095926806	0.06323389760249437	476	-44.72215130530209	-3111.7676665392473	-36.55730959199765	-93.32625695801018	-39.79934704555733	-665.2345462880229	1223.4413176453522	10
67	0.4968180461870261	0.34997804770233654	761	-51.95592268094103	-3111.944051334246	-25.77027315245634	-94.02986958899706	-42.62973620413959	-665.265970592156	1223.54600699432	12
68	0.006591342447860372	0.002271838461403686	367	-74.2866527404499	-5758.118798479747	-214530.13975668003	-241.97140598987835	-38.77246573312178	-44128.65781592464	85228.76294410875	103
69	0.11195931301194734	0.004283050497886854	333	-42.584297738040526	-3113.2587461382386	-604.5355565678111	-93.09972215597467	-36.388127113591594	-777.9732899427313	1186.881302971245	51
70	0.00162463100315644	0.011636786631838125	395	-94.05053805673968	-36511.073165577785	-1335864.3393078067	-363.06366191777647	-39.41229713932767	-274574.3877940997	530831.6609904721	115
71	0.11381974211790825	0.03598347623609111	650	-44.01468890490355	-3112.9854933733654	-54.52743380199988	-93.48345028224114	-39.004538709296526	-668.8031210143612	1222.2407006766948	30
72	0.03806233281036358	0.008642203994372356	700	-1033.4943178245514	-3504.9943175032463	-146.26946516391274	-288.449203068379	-38.74956738276816	-1002.3913741885715	1298.86508642198	55
73	0.10853826911159514	0.0494362355259857	680	-49.18286950631135	-3113.0576410030462	-57.88532508581429	-93.93510937278903	-38.582398485235764	-670.5286686906394	1221.4062772301577	33
74	0.011150941041595955	0.013116406204067031	394	-71.12964375675759	-5336.788259262641	-39011.37786855056	-99.84614596702257	-39.25333839941075	-8911.679051187279	15187.464331308567	93
