	param_regressor__regressor__alpha	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0	0.002196046158480499	-121.1985358143746	-5953.492478129283	-26.717268667163726	-3529.672286927957	-34.2777644941515	-1933.0716668065859	2418.0738887744733	181
1	3.103065920527592	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
2	0.09179336450318797	-49.59895046898138	-3111.8449419332287	-40.4342107688291	-93.53415504667355	-40.73561276340085	-667.2295741962228	1222.4651675054536	112
3	1.7339689834274716	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
4	23.909892915173646	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
5	0.2575795066186247	-52.37893691235417	-3112.0233905102423	-25.725310375769585	-94.18294470447131	-43.18088092794042	-665.4982926861555	1223.469660875891	18
6	0.1752173384130308	-51.628754315719625	-3111.962510318539	-25.605501115092807	-93.87317269783267	-42.41711844844096	-665.097411379125	1223.6396844628218	2
7	0.002101752925466284	-124.28255713771266	-6084.214561706116	-26.78323358825803	-3814.1384926231003	-34.335498602560705	-2016.7508687315494	2499.8496500074993	182
8	0.015915997542206003	-66.98899359115553	-3117.7594080306135	-60.230900285943086	-93.12193769893292	-35.228760563729985	-674.666000034075	1221.68577922613	129
9	0.1729954055957588	-51.60633843177135	-3111.9607795038914	-25.667331199886007	-93.86188884991549	-42.38616294943774	-665.0965001869804	1223.6389816780868	1
10	1.0989933195254442	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
11	3.9667709290156945	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
12	0.05075976981784486	-49.731995317914226	-3111.685302954683	-106.47382944832849	-93.08900712664015	-39.277296721055194	-680.0514863137244	1216.080056693463	141
13	0.00197335409022739	-131.92723258830344	-6411.647115519629	-26.890971173836462	-4151.040210090686	-34.44345675261737	-2151.1897972250144	2654.1130387403646	185
14	0.019501265143891947	-63.09269383261166	-3114.7164743075887	-67.88855432978666	-92.73437576784714	-35.75219518761305	-674.8368586850894	1220.0739497142893	130
15	11.813008490495449	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
16	0.009023023780308717	-76.06603256389342	-3147.5647921494583	-56.16263877519117	-125.34557479195958	-33.97277137956132	-687.8223619320128	1230.2416070455054	157
17	0.10573378989390388	-50.153233553636966	-3111.8791965065034	-33.75707392366727	-93.60888420687483	-41.029309785525314	-666.0855395952415	1223.0734497731723	108
18	14.761220350075702	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
19	0.0012926378275314337	-189.3373401139603	-10705.883979425444	-28.00573630319087	-2994.5245010486233	-34.841877593489215	-2790.5186868969413	4115.483032761896	194
20	0.4883490226394251	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.38879251935782	-43.57314614205258	-665.9161358268996	1223.2790254611878	33
21	17.940931211225134	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
22	0.010742216839705858	-73.31502327102159	-3131.95062101364	-60.44862581037986	-104.7305224680177	-34.416359894785145	-680.9722304915689	1225.698241503906	155
23	0.28553271536325664	-52.546716147032754	-3112.0281489277736	-25.97321578931173	-94.24546072631735	-43.295905194754425	-665.617889357038	1223.4112827784986	21
24	11.756497896152519	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
25	0.003946533158671876	-106.30908846366177	-3872.6670382717903	-33.86271272367776	-1272.3465929832032	-33.10570097735292	-1063.6582266839373	1481.42607099179	174
26	0.22048629001508635	-52.09918763800714	-3112.00494534935	-25.390773455208805	-94.06733628590099	-42.91658902748855	-665.2957663511911	1223.562994729212	11
27	2.2891588474871623	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
28	0.9891300600669719	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	34
29	0.12421849705402561	-50.75777124380011	-3111.9045015090974	-29.56202364464116	-93.6569740682886	-41.51217333468511	-665.4786887601024	1223.403887067019	17
30	0.008262932712491556	-78.09968004328141	-3160.0554076125904	-53.42749432948164	-145.47405378307155	-34.066598228994685	-694.2246467994839	1233.4900217411082	159
31	0.15747745703716373	-51.39318925683707	-3111.948753199544	-26.324693193565516	-93.78476433469946	-42.149841581636615	-665.1202483132566	1223.6181397396128	4
32	0.04647414490559472	-50.07862786523031	-3111.7113920595402	-108.1381565184647	-93.03525034748863	-39.079735844366276	-680.4086325270181	1215.923744715239	153
33	0.1372090815973864	-51.096115401843676	-3111.9276504512704	-27.813661019988402	-93.69754728054573	-41.78442579305257	-665.2638799893401	1223.5295773216556	7
34	0.043464593580939084	-50.65272768606511	-3111.7452478672208	-106.87922573164259	-92.99524543905764	-38.85827412930915	-680.226144170659	1216.0236346728984	145
