	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
55	4.3031648984571955	0.3297620587844696	0.0016222322738670084	poly	442	-2.7114857615172743	-2.392943170736206	-5.405559448127549	-2.934451690861243	-2.883028857430154	-3.265493785734485	1.0866479462959193	35
56	1.3492851311262828	0.01641679549371883	0.02538787756085899	rbf	472	-3.431912473774189	-3.471520663604309	-5.468170590961888	-4.049074553389277	-3.858121916691841	-4.0557600396843005	0.743576562675499	64
57	0.11913638550346599	0.18871075820377886	8.488298606711847	rbf	203	-3.4592416805115263	-3.49921445207551	-5.48451461655752	-4.077801037315651	-3.883612235601604	-4.0808768044123624	0.73944346606461	72
58	2.2884270799870814	0.00307877163559423	0.00029057346052782694	rbf	295	-2.3058230026935163	-2.2334384499672826	-5.2566890195634866	-2.740625822127936	-2.573911969283364	-3.0220976527271173	1.1321243825113005	6
59	0.36455283076677586	0.012179064454186959	2.8254715403146826	poly	393	-2.6424702216252287	-2.3143850346137067	-5.456541082533894	-2.8158068339608113	-2.7792474125096285	-3.201690117048654	1.1412058380578758	25
60	0.3821382610565839	0.154496968830684	0.3814636939602	rbf	440	-3.451735330665382	-3.4916974669116154	-5.480079003355974	-4.06995247940741	-3.8766487084946237	-4.074022597767001	0.7405824241163562	69
61	2.93200432354269	0.0017214383893619045	0.08534058598398081	poly	483	-2.708858975793997	-2.344332112891578	-5.445263801095672	-2.869029198551881	-2.8123674991856924	-3.2359703175037646	1.1196363591442944	31
62	1.8034969025397865	0.7256520440013577	0.0016452753368065992	rbf	480	-2.077463546646671	-2.3613730802475685	-5.254446409164269	-2.6705875205275174	-2.647732131450395	-3.0023205376072846	1.1466494469158952	3
63	0.12740999103666345	0.8520942561724919	0.007151127090759888	poly	202	-2.7112313292886414	-2.3618469767970116	-5.299326088561805	-2.9074271542772965	-2.8528777450635574	-3.2265418587976624	1.05367316644904	28
64	5.663231474192114	0.02037861131737699	2.785755421670936	rbf	264	-3.399120421342989	-3.427179171788505	-5.447031752755808	-4.005245409370809	-3.8173888125960915	-4.019193113570841	0.7502817263941982	58
65	0.45509188117297344	0.0017303366940056876	0.0016809189110156744	rbf	186	-2.1594185843968217	-2.266749399110961	-5.24401322242023	-2.748250547767785	-2.5961207255598984	-3.0029104958511397	1.1407263302343282	4
66	0.6464505071005882	0.004366503833550039	0.0030907668530528983	poly	413	-2.725615232633125	-2.273488430973058	-5.399058932153668	-2.825460888196694	-2.770933199990108	-3.1989113367893305	1.1174700641483448	24
67	0.21377328501576795	1.2925289115709941	0.0004724144324174548	poly	390	-3.385377934970222	-3.2956200042420765	-5.45421793042623	-3.8228523179149945	-3.701534844466201	-3.9319206064039447	0.7856144068934099	52
68	1.1492401024498449	0.0014882631973209197	4.516202311507864	rbf	424	-3.4457412000767613	-3.4892011375424477	-5.476622023317458	-4.0667166003755835	-3.8738392719506516	-4.0704240466525805	0.7408239733242188	67
69	2.902970067180565	0.12440334535162918	0.000290341432824249	rbf	358	-2.2745411448834827	-2.2235665185667224	-5.2609135294937746	-2.74288722751482	-2.550784741890684	-3.010538632469897	1.140895744704758	5
70	0.19881534510812204	0.004413671809312298	0.00018356038741283004	rbf	280	-3.2231740746783504	-3.288431067811781	-5.418003040468004	-3.865857697166826	-3.6661752267412697	-3.8923282213732455	0.7989979428473152	49
71	7.885996720273348	0.0023182867869160277	0.03481435708106272	poly	468	-2.698073917892469	-2.3416182638726757	-5.45837565659664	-2.8641776432373693	-2.7932038068598763	-3.2310898576918055	1.1280457885142343	30
72	0.26889065088923503	1.1279459549853714	4.905396367477529	rbf	262	-3.3555269190219006	-3.2925175254874133	-5.427721038808114	-3.8414443689714948	-3.699011107521482	-3.9232441919620813	0.7798129647154759	51
73	0.10263226366395216	9.927347071694948	0.00017332693744372528	rbf	326	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	91
74	1.1970530605546528	3.68921316893709	1.3048499050674216	poly	273	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	91
75	5.504922250143743	1.0028548379933295	0.00035193840880512283	poly	476	-3.239588281243871	-3.1851130765684292	-5.413130453090836	-3.7172006846011034	-3.582496456675217	-3.827505790435891	0.8178896939401097	47
76	6.058941995059425	0.0034952817815228675	0.022839763295344342	poly	459	-2.678645898903256	-2.3218036940260602	-5.433689453846489	-2.833980560175309	-2.8140950498554744	-3.2164429313613176	1.1237391545815743	26
77	0.8492342385385877	0.004752712577250119	0.01014570162724724	rbf	245	-2.174270670908402	-2.5847466529992618	-5.500290669507562	-3.175551001577291	-2.9113794739639074	-3.269247693791285	1.1646388150730702	37
78	0.12890099396076743	0.03896930461494585	0.25817724668722924	rbf	274	-3.494910493527885	-3.543219626058338	-5.507067083974814	-4.120624493784218	-3.9234119287584144	-4.117846725220735	0.7329381506099717	75
79	0.552794556109634	0.13237642338999778	0.26375616027056054	rbf	131	-3.4473848380524093	-3.4873193836262675	-5.477403145320552	-4.065471252712608	-3.8726952417757414	-4.0700547722975156	0.7412016751482396	66
80	1.9516977790665917	0.005531224771118568	3.454801016899585	rbf	128	-3.4160090004895083	-3.4521502984989563	-5.45708850942782	-4.029793742020596	-3.8388760539712345	-4.038783520881623	0.7461393291923734	60
81	0.6874387871457819	0.17590287377169025	0.17102517454946214	poly	189	-2.3951324463620463	-3.053786851624745	-5.375067294917997	-2.8729860517530676	-2.869731054452288	-3.3133407398220287	1.0537450245009998	38
82	0.9011015652749286	0.0623685765269544	0.06184624846393622	rbf	207	-3.4430018892586793	-3.483813246112419	-5.475395562338104	-4.061823356992044	-3.8700881696711535	-4.06682444487448	0.7418705284064887	65
83	3.0715311943255403	0.47897292853430007	0.0018720158790544725	rbf	132	-2.2074566119077845	-2.098969241319877	-5.229885137783306	-2.6088613933775013	-2.5334293889570763	-2.935720354669109	1.1629606492451472	1
84	3.1512308390837767	2.346724814659051	2.3053144416181843	poly	138	-4.772820331939816	-4.310952623840303	-6.377512214158339	-4.635875764511283	-4.708805856803139	-4.9611933582505765	0.7257806140991869	82
85	0.8575447460353527	3.9446090331309027	0.002989205531767543	rbf	362	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	91
86	0.16457643966862176	2.1466460168601302	0.0015459792144985472	rbf	177	-4.599360510544756	-4.276097611774494	-6.375189283434	-4.520209851828498	-4.624931571373867	-4.879157765791122	0.7580966848697877	81
87	0.9868648116204308	0.004398484445996326	0.4679542412783794	poly	283	-2.598785207189982	-2.2665312370878135	-5.459666908324694	-2.7783360770811942	-2.703061337622263	-3.161276153461189	1.1624257835756506	14
88	2.499207410665839	7.234114128690131	0.0019086322422612158	poly	357	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	85
89	0.6797805581727646	7.493292628069564	0.009213644589534848	rbf	485	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	85
90	0.3540661885076109	0.001040019568049377	0.022843016015847196	poly	391	-2.5968044098338305	-2.2773731108430946	-5.414253110882693	-2.8213978196196803	-2.8218484361295118	-3.186335377461762	1.131671926164629	20
91	0.7935370668469917	5.193982189193039	0.0007852845158601909	poly	381	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	85
92	1.9445978109396063	0.013340519261413507	0.022617259640108515	poly	443	-2.6946714995327987	-2.329116647960452	-5.423195076336808	-2.8451277131618826	-2.8009151902592486	-3.2186052254502386	1.1171269674440367	27
93	0.4840834675070366	0.7069370280702308	1.5888971220451438	poly	486	-2.8611624678759973	-2.65222834771758	-5.456971280273024	-3.1244044565533415	-3.0820326964444744	-3.4353598497728832	1.0248359568895828	40
94	9.546150305362753	0.3187696472961451	0.03198352691675825	poly	104	-3.0228741458708392	-98.47672618539663	-35629.26644824149	-2.8195965487258188	-5.266451726422071	-7147.770419369581	14240.79534498491	100
95	0.7041413810564995	0.7068168453639314	0.002365984617210505	rbf	103	-2.3056278984016623	-2.2769715881964454	-5.209400278591541	-2.7707809211366854	-2.668763814456	-3.046308900156467	1.0989002244383992	8
96	1.2131812117292209	0.009259722556001338	0.015345581220059966	rbf	464	-3.405294582793802	-3.4427757173336193	-5.46246055856056	-4.0191629434932326	-3.830646998604952	-4.032068160157233	0.7519135778529619	59
97	0.39115433767010166	0.0013082221463512405	8.499388779234472	poly	196	-2.407519225260629	-2.3057713970338454	-5.735418828814935	-2.755797421658737	-2.780171045763668	-3.1969355837063627	1.2829298140107046	22
98	1.7429957884048888	0.001957562417826894	0.010116788061018057	poly	293	-2.5818523884781315	-2.3219592715119126	-5.454696011886904	-2.798821572941421	-2.7214764533581985	-3.1757611396353136	1.1509741439147747	16
99	0.11719005031299837	0.16901627900602584	6.041225804232209	poly	488	-2.7055330335746306	-2.4044452935705376	-5.4361793173540285	-2.9238038092909675	-2.868009560367673	-3.2675942028315674	1.0992324520006835	36
