	best_combo	RMSE	pearsonr
0	{'regressor__regressor__C': 3.0715311943255403, 'regressor__regressor__epsilon': 0.47897292853430007, 'regressor__regressor__gamma': 0.0018720158790544725, 'regressor__regressor__kernel': 'rbf', 'regressor__selector__estimator__n_components': 132}	2.4608784673522086	0.7914643822885307
1	{'regressor__regressor__C': 3.0715311943255403, 'regressor__regressor__epsilon': 0.47897292853430007, 'regressor__regressor__gamma': 0.0018720158790544725, 'regressor__regressor__kernel': 'rbf', 'regressor__selector__estimator__n_components': 132}	1.9495955904797682	0.735660836904817
2	{'regressor__regressor__C': 3.0715311943255403, 'regressor__regressor__epsilon': 0.47897292853430007, 'regressor__regressor__gamma': 0.0018720158790544725, 'regressor__regressor__kernel': 'rbf', 'regressor__selector__estimator__n_components': 132}	2.1660430449414934	0.7392584432088589
3	{'regressor__regressor__C': 3.0715311943255403, 'regressor__regressor__epsilon': 0.47897292853430007, 'regressor__regressor__gamma': 0.0018720158790544725, 'regressor__regressor__kernel': 'rbf', 'regressor__selector__estimator__n_components': 132}	6.129537516868809	0.2682515189121423
4	{'regressor__regressor__C': 3.0715311943255403, 'regressor__regressor__epsilon': 0.47897292853430007, 'regressor__regressor__gamma': 0.0018720158790544725, 'regressor__regressor__kernel': 'rbf', 'regressor__selector__estimator__n_components': 132}	2.4714919779641606	0.7582068486617046
5	{'regressor__regressor__C': 5.447623626183854, 'regressor__regressor__epsilon': 0.06877743262404226, 'regressor__regressor__gamma': 0.00035483598443775415, 'regressor__regressor__kernel': 'rbf', 'regressor__selector__estimator__n_components': 206}	2.274180575075507	0.7591178825649099
6	{'regressor__regressor__C': 3.0715311943255403, 'regressor__regressor__epsilon': 0.47897292853430007, 'regressor__regressor__gamma': 0.0018720158790544725, 'regressor__regressor__kernel': 'rbf', 'regressor__selector__estimator__n_components': 132}	2.7540021806185346	0.7407707127841696
