	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_alpha	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_estimator_config__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
45	0.8549934312027239	3.2576329916859588	0.023225810023287923	5.237991970561614	349	4.314629044161743	12.82169535947921	4	200	-37.758156	-226.03908	-2.5587945	-179.44246	-0.3633499	-89.232376	105.96408	53
46	0.9950848002012647	2.4617672380419657	0.10364776192011395	7.568282513428251	321	4.3139507340227	0.10386895757388394	5	180	-37.938717	-225.98277	-2.4522665	-179.28357	-0.7205888	-89.27558	105.83719	68
47	0.9071605629970119	0.1079969498683782	0.048350511417663285	1.2051664461456073	220	0.6194925980606693	0.1999557754879239	2	205	-138.79501	-226.4581	-2.4787567	-179.99791	-0.38168752	-109.6223	103.5225	200
48	0.6291715618640896	2.064941798912611	0.04525656502336653	1.3100083332078793	155	32.7845362743766	46.630561453621866	9	191	-38.11498	-226.4641	-2.460133	-180.17648	-0.30431682	-89.504005	106.2469	158
49	0.9517933653520462	4.991119855775334	0.016608537315388455	3.9895986602992126	336	25.594908543322475	24.28294173698462	7	194	-38.112328	-226.4222	-2.4841907	-180.17583	-0.30317625	-89.499535	106.2289	156
50	0.9689358390127536	4.807811354664947	0.011570455366085482	9.244163716320395	177	0.5103583259764951	0.4559472777201743	10	201	-38.070164	-226.36143	-2.4499552	-180.02405	-0.45473817	-89.47207	106.15726	148
51	0.9009860943338073	1.1782360310358737	0.030146976387038536	7.950870352991879	129	0.15843219482600435	0.018216458089276875	4	197	-38.06266	-226.40756	-2.4939363	-178.97542	-0.4136661	-89.270645	105.94987	64
52	0.7995780305966191	3.131530038236305	0.021318335098211766	7.161940555454952	152	0.08010579144690419	0.6403352353461476	9	206	-38.019814	-226.3592	-2.4834032	-179.61765	-0.47021297	-89.39006	106.06598	115
53	0.8121582348529326	1.753015176908487	0.16755895780904392	4.737897672518576	116	0.017419063192444417	28.293427331754742	4	179	-37.834866	-225.14586	-9.652714	-178.51236	-0.31684884	-90.29253	104.06532	174
54	0.7067219963682634	4.579273282339227	0.016491224835367923	3.8256360762283235	339	0.6395950057609181	44.19722648071879	7	177	-38.083515	-226.06013	-2.5532432	-180.01842	-0.3030581	-89.40368	106.068016	123
55	0.8978608522545453	1.6940054705064187	0.024500819211430335	6.596454328299781	105	0.2819295625420506	0.035323541984531956	9	173	-38.090027	-226.34335	-2.470488	-179.86426	-0.4174044	-89.43711	106.11858	137
56	0.726124428767614	2.919259572199572	0.08164218356907187	9.465016793279652	299	0.012018190991636672	0.02294580560872185	4	210	-37.57396	-226.35695	-2.4305854	-179.83685	-0.58991504	-89.35765	106.15186	103
57	0.98405787664844	4.480361191009537	0.01843913537641428	3.284316592368574	361	1.2835246073742166	0.23075791462680015	10	154	-43.672325	-216.31221	-2.482784	-179.31586	-0.30723193	-88.418076	102.18842	5
58	0.9402156251179494	3.199722914053738	0.017331577930197753	8.080698120489693	364	0.026227830803996287	1.7095989535710505	10	183	-37.955627	-226.33038	-2.4585102	-179.43204	-0.5455752	-89.34442	106.01431	99
59	0.7980144265583107	3.1877118937645443	0.027487541630279614	9.681555873272323	166	0.5897827712842567	21.82357857891261	3	248	-38.009937	-226.33832	-2.4665558	-179.99078	-0.34248626	-89.42962	106.170135	132
60	0.9723065052302879	3.034931819572488	0.0647818496845089	4.805444823868783	242	0.013988497661410533	0.1489257350764728	2	155	-37.72012	-226.40823	-2.551271	-178.89095	-0.32052153	-89.178215	105.98149	38
61	0.924899184456424	3.2303871986516444	0.01133299395736929	7.707346497278002	338	0.2453505305131074	0.027080512152167228	10	199	-38.043938	-226.34868	-2.487569	-179.31442	-0.4561603	-89.330154	105.99734	91
62	0.72920377567929	0.14773826426698936	0.18903567319229087	9.723484859040992	247	1.9348636676143374	2.9793274404925585	2	162	-37.729656	-225.70764	-2.5172637	-178.79622	-0.8428484	-89.11873	105.63127	28
63	0.8341492700066512	2.768160083219739	0.19870791297258442	4.42196752651788	350	11.22766895474018	0.029269743774412826	7	194	-38.051243	-226.04008	-2.6509714	-179.46709	-0.3305205	-89.30798	105.92216	82
64	0.7482562520416682	2.2136580022219516	0.05361124588602573	9.941252491473197	222	0.4631597435818114	13.769797115729157	3	152	-37.829155	-226.1269	-2.4116645	-179.55388	-0.5516027	-89.29463	105.9982	76
65	0.9628149507279162	0.4835095539025991	0.1016947360560625	1.1388917389320161	130	4.525554241842906	11.276950615917148	6	180	-37.37769	-224.71596	-15.397128	-179.71362	-0.30255193	-91.50139	103.15762	178
66	0.8228061748635703	4.679321702620837	0.10429632949900017	1.595961496661539	350	0.029871395329120424	4.552867118247191	3	187	-44.0463	-226.29869	-2.60726	-179.75119	-0.30604628	-90.601906	105.38624	175
67	0.7519569666769836	0.6065079661885427	0.07196918980914645	4.533450134208914	212	0.026159918530841108	1.219642735730777	2	152	-37.72201	-226.44807	-2.7449183	-179.09927	-0.3153477	-89.265915	105.99981	62
68	0.8817836531380272	1.741313447675225	0.0394645768330257	9.45347035226785	184	0.4796571777838588	0.011378765023646391	9	192	-37.75326	-226.3763	-2.4515095	-179.38405	-0.5863834	-89.310295	106.036415	83
69	0.8891832196411071	4.051870087629702	0.02823252221512202	7.440622911530283	277	1.9590116555304515	0.08093674839925537	2	157	-38.038948	-226.1421	-2.4904726	-179.29698	-0.40705234	-89.27511	105.9372	67
70	0.8796777019644346	4.297746924759725	0.03849044883824375	5.6709852663948075	292	0.09623779514413829	0.013404515590774387	8	184	-37.22206	-226.31468	-2.4736898	-179.41458	-0.41359308	-89.167725	106.11938	34
71	0.6479997490409102	2.1665269289028144	0.019932841138640554	7.0107443326655465	290	8.551991845534957	0.06789132372967435	8	232	-37.85283	-226.17174	-2.471754	-179.90694	-0.37348968	-89.355354	106.11002	102
72	0.8061608734653888	4.204741750578127	0.016346023636247948	1.1324674547268372	342	0.15072144638461848	11.911046002208217	10	159	-37.218002	-225.8527	-4.2401342	-179.32211	-0.30367205	-89.38733	105.61563	114
73	0.6217171335156101	0.4628424499739201	0.18451937762278833	4.708562115341058	135	0.014453492025219547	3.3353665294436583	4	246	-37.804108	-226.02135	-2.6974037	-178.48337	-0.4553332	-89.09231	105.7017	22
74	0.9808065168959983	3.196207551976963	0.012330844477038496	7.033581848333485	355	0.033917635142985	2.241923858319974	9	185	-38.046425	-226.30272	-2.4816558	-179.06638	-0.46838155	-89.27312	105.92822	66
75	0.932010283101904	4.451805909444469	0.022623521035946566	7.77065768297779	217	0.015127034607579875	4.9705596733961865	10	194	-37.95327	-226.21144	-2.4849436	-179.20901	-0.52351594	-89.27644	105.92801	69
76	0.6865603150563764	2.3974542958430147	0.013738216580384257	9.856458570952556	178	28.137649613207277	9.600178764705714	3	224	-38.100506	-226.42384	-2.4599252	-180.15862	-0.31326917	-89.49123	106.230034	154
77	0.7366832367225201	4.147006529025975	0.06392105200032579	3.384258545887078	108	0.1371661623113398	41.55969600867125	10	237	-37.937725	-225.8984	-2.7504437	-179.77469	-0.30924273	-89.3341	105.9399	94
78	0.6146624790606902	0.7396553083650644	0.01601377158150902	4.1600964567494145	330	9.168787907177032	0.7538007507844645	7	184	-37.786514	-226.16266	-2.6206596	-178.7462	-0.3097333	-89.12515	105.851395	29
79	0.651674136974214	2.138231305058842	0.011899005695255791	2.0758499405190576	185	10.744942999446428	17.868126566738013	5	199	-38.069363	-226.27832	-2.477795	-180.08183	-0.3025659	-89.44197	106.169106	139
80	0.7669502869636035	1.9787456351283188	0.03506784164071097	5.139887332181006	202	0.023572893399048705	0.013388593425182194	5	222	-37.539482	-225.77829	-2.4832575	-179.16995	-0.38474357	-89.071144	105.85945	19
81	0.8521493732577972	2.0612055127583697	0.1555757780468479	8.392742877500238	253	0.07876116198282052	7.827002151920997	8	175	-37.768448	-226.08047	-2.4142501	-179.11053	-0.57868737	-89.190475	105.89013	40
82	0.693129561528304	4.2809833530153885	0.055895896658175404	2.1871268622648117	174	3.8604491133512653	23.82760584082682	8	186	-37.60341	-225.45792	-3.0947056	-179.70932	-0.30285975	-89.23364	105.75583	54
83	0.6236803381255502	4.34798693608482	0.01587236740384451	5.961875609415764	371	0.03397351510478654	0.013535893330555177	7	179	-37.212936	-226.3456	-2.4795034	-179.39603	-0.42770785	-89.17235	106.1224	35
84	0.6634630691500932	3.205260472263731	0.013814278738877786	4.47770356886107	376	0.01626937149164235	45.79906955524729	10	221	-38.066517	-226.13725	-2.5016527	-179.9611	-0.30732977	-89.39477	106.09235	120
85	0.7491364027076579	2.3116215934871094	0.02524608123589379	8.332230526464805	256	0.07718008893708778	5.139788580198442	6	197	-37.84636	-226.32703	-2.4611754	-179.65723	-0.54354554	-89.36707	106.07424	106
86	0.8129898543733014	3.3247444203627214	0.018743727975185937	3.9486710939431857	291	1.5217267133054868	0.03719170721208864	10	190	-41.827263	-218.06444	-2.4850826	-179.0617	-0.31324288	-88.35034	102.88594	4
87	0.9072510371280758	2.5249182630199547	0.014002006226225777	7.511207186808776	247	0.09816087946325	4.6177531776977085	7	198	-38.024097	-226.36649	-2.4835618	-179.6341	-0.46917725	-89.395485	106.0715	121
88	0.8800662861337389	4.055282550498563	0.14212246979254634	3.9350735656360243	348	0.08896016830154191	3.310498229443483	6	173	-42.590073	-220.59753	-2.5016928	-179.5503	-0.31983042	-89.111885	103.70296	25
89	0.9057796026327362	3.219500859742679	0.01236014690632709	6.287083528797174	185	0.017656231270628528	0.04211742560236349	9	212	-38.04847	-226.39389	-2.4281926	-179.67	-0.4172913	-89.39156	106.10725	117
90	0.7222309921915911	1.2914862015821003	0.12629073784502387	9.204672980078	206	0.21397899851014662	1.3618362059864275	5	166	-37.928116	-226.27635	-2.5090153	-179.09543	-0.6107405	-89.28393	105.904755	71
91	0.7966509145710667	4.389950562063869	0.025904475493063153	2.973269271209843	116	5.004812440915601	18.79783522726968	4	202	-37.975056	-226.0995	-2.6700482	-180.04904	-0.3035829	-89.41945	106.07636	129
92	0.6193837825620584	3.6775084107101224	0.103664324314154	3.6191685489150753	191	2.0120946321518485	3.061789389116515	10	234	-37.87514	-220.22606	-2.5099022	-177.91557	-0.30645475	-87.766624	103.77799	2
93	0.8034756796694165	3.192858495718755	0.023158163548753365	1.9107887767348255	233	0.02064370005954591	7.739482088840414	10	198	-42.329803	-226.31792	-2.6841178	-179.70155	-0.30474764	-90.267624	105.55844	173
94	0.8473814049911477	4.6729800042989345	0.10011606563481339	9.885224017273185	268	0.3612101171571985	1.364445642790838	3	151	-37.971176	-226.26407	-2.4261396	-179.62225	-0.43544716	-89.34382	106.061165	98
95	0.8528608569606774	4.5633674972246006	0.010051294562157887	8.357360226059978	337	3.955853945926502	0.1422639820946076	3	198	-37.998726	-226.33102	-2.4539483	-179.87462	-0.48947012	-89.42956	106.11615	131
96	0.9863653830789155	1.6143106024183727	0.014198705398434354	1.6924682044205999	224	0.013205256037784658	47.280663177743016	3	180	-38.111755	-226.34773	-2.5228062	-180.10248	-0.3028756	-89.47752	106.181465	150
97	0.9896763051751541	4.108383624116082	0.03953496904391452	8.606483168057073	256	0.3588870622367663	6.610435310936753	3	208	-37.760986	-226.22649	-2.4601452	-179.60149	-0.52255356	-89.31434	106.0449	84
98	0.9302200850000384	2.114050493257197	0.05643652420291534	9.127618531853216	221	3.393612078658473	0.11355110336859019	10	156	-37.957523	-226.24983	-2.4852393	-179.5044	-0.4078914	-89.32098	106.02682	87
99	0.9354278271546642	1.2011205144515364	0.04202518528030972	9.85506464313325	232	5.130050043555342	3.7261146659528355	3	243	-37.652275	-226.26883	-2.4559264	-179.87073	-0.4312347	-89.3358	106.149124	95
100	0.779709133701274	3.0635548146852836	0.011468151640570306	4.94936188364997	139	0.01550414297570631	0.012845592044781542	8	217	-38.028988	-226.37668	-2.516842	-179.97348	-0.3139601	-89.44199	106.1722	140
101	0.6951067992512784	4.046468268262677	0.03956596731662338	5.820025397108009	106	2.554595168500156	0.08388805678451793	10	198	-37.492584	-226.20056	-2.472307	-179.38654	-0.4449688	-89.199394	106.03722	41
102	0.7738597799693594	3.2560260662236056	0.1774642742091439	3.4246331819695417	345	0.06560863407236465	4.300539243636938	6	228	-40.461792	-217.93825	-2.6951814	-179.09845	-0.31026676	-88.100784	102.96736	3
103	0.7922326234415025	0.6764274975039863	0.04720760055352379	9.74419226518098	340	0.1993712574319603	2.9056071899071654	4	247	-37.453228	-226.18593	-2.4548454	-179.56554	-0.48888513	-89.22969	106.06977	52
104	0.8030767051912713	1.9948476350109936	0.059740221141462234	5.20430427794832	294	0.0888555465388202	0.03480684795215804	3	196	-38.95937	-226.17966	-2.4887707	-178.73834	-0.509386	-89.37511	105.6993	111
105	0.8690123479163394	0.5932731030567195	0.03865152564235114	3.1200338931772764	226	2.1159057666183863	4.691439766331599	7	203	-41.328136	-219.79866	-2.6140525	-178.45412	-0.31797636	-88.50258	103.33045	6
106	0.7812188307027793	3.1479256431530787	0.10446985790515709	1.534775798390545	167	0.01642678626766848	3.133172482764853	5	175	-65.76229	-226.33524	-2.557411	-179.81026	-0.32270193	-94.95758	103.44803	187
107	0.9170084836515817	2.249146771594342	0.11761129064478586	5.923690155006747	388	0.04344958741551562	0.1766280002292613	6	230	-37.30601	-225.73526	-2.4778843	-179.3995	-0.5193701	-89.0876	105.89586	21
108	0.9817392966595098	4.9560646052956185	0.019043689010405762	5.001438215394821	312	0.07696661024572787	0.021385747698491414	10	219	-37.2691	-226.03816	-2.4715602	-179.3486	-0.3737533	-89.100235	106.019035	24
109	0.8045033082531594	1.5744999573153666	0.022479020415409712	6.9537860955871	338	22.262184973398064	11.350974273571914	3	202	-38.078487	-226.34079	-2.4607844	-180.10435	-0.32416242	-89.461716	106.191895	144
110	0.7606402968931333	2.234985365869704	0.02051567762260197	7.926376322138235	185	0.3750900715000355	7.217739636196643	9	216	-37.92018	-226.21921	-2.4572732	-179.83199	-0.45323935	-89.37638	106.08743	112
111	0.7184356664818702	3.2371247212931755	0.02895034703845842	5.362655224545669	187	0.9941669558428932	0.09504452503602459	7	204	-37.207623	-226.11368	-2.4774392	-179.20325	-0.3851071	-89.077415	106.01646	20
112	0.7515825396060478	3.3150888214600367	0.04913520391676035	2.8103441578205954	284	1.115950055072881	0.5926388178480388	2	243	-62.21485	-226.31456	-2.489272	-178.22281	-0.3196293	-93.912224	103.3938	184
113	0.8641853006135162	0.7976199797199962	0.03448077132464383	9.053347325338692	226	42.86448033290602	13.713157466674348	5	192	-38.11705	-226.46939	-2.457251	-180.17648	-0.30520934	-89.50507	106.248764	162
114	0.7178735240876686	3.7308827250987564	0.03536242523050832	8.225974302594588	122	7.219839578287664	0.01286617550644312	5	200	-37.936256	-226.31927	-2.4535968	-179.89345	-0.4727973	-89.41507	106.12751	127
115	0.8905365473714215	4.013671827428359	0.1481669860237259	2.7676175657780964	293	7.813693989366526	1.663214973480143	6	249	-39.08306	-225.45372	-2.56282	-178.22513	-0.32517496	-89.129974	105.36481	30
116	0.9692708909433585	4.879429560144276	0.03415161308318548	3.9391474426190345	237	0.010395032053525646	1.9080971975104237	6	169	-43.101704	-218.20912	-2.4972026	-179.42003	-0.3091823	-88.70744	102.86617	9
117	0.7402252266341207	4.849466547912546	0.09252226212035396	1.490695663275023	124	0.14264142733451526	4.512850705468964	5	196	-47.695652	-226.03885	-2.5508826	-179.2727	-0.31258863	-91.17413	104.821434	176
118	0.8523285240527773	0.18059889083373512	0.012853101293715998	5.7353761788055575	356	10.637765699997216	0.11230631332695154	4	224	-37.3776	-225.502	-2.5596058	-179.31143	-0.35551012	-89.021225	105.81069	15
119	0.6504327491011349	3.4909412553877064	0.053603051672753435	2.984451369326447	190	0.040408129570876236	18.920316664040946	2	151	-37.212734	-225.78181	-4.889173	-179.56754	-0.30656394	-89.55156	105.51457	163
120	0.6503232659804814	3.9352135169790317	0.1428160230676065	2.305550517334243	192	0.016015002918623362	2.2232339774349126	9	173	-66.90162	-226.1681	-2.5009227	-178.9637	-0.32441688	-94.971756	103.15526	188
121	0.6704586680549358	2.866065401514376	0.13482598460584827	2.2640719738704758	159	0.0782421657180676	1.7082553085668124	10	234	-72.803085	-225.67188	-2.4962227	-177.70866	-0.32109	-95.800186	102.3797	191
122	0.657754780656034	1.642531629812641	0.12681977667169517	2.432573997551013	218	0.0432816383582803	7.032150415719305	10	241	-56.44443	-225.66243	-2.5346098	-178.0086	-0.32685977	-92.59539	103.6021	180
123	0.8507828511171749	3.8574678690342403	0.09638942700964032	4.897926105221541	298	0.03614790797055257	0.4297095243333393	8	215	-37.724644	-226.19278	-2.6420834	-179.16983	-0.37785754	-89.22144	105.93978	50
124	0.6773049047411231	0.8209021688173466	0.19027366795106176	3.719135596752953	237	0.4011250825268925	0.3902154556428379	4	191	-55.091637	-214.33609	-2.4968588	-178.19275	-0.3620671	-90.09588	100.184494	170
125	0.8178928854109715	1.8137571715902383	0.09444205166003578	6.625853503778068	394	36.80675987098939	0.012322939482693952	3	208	-38.108784	-226.45271	-2.4585369	-180.17648	-0.3071482	-89.50073	106.24372	157
126	0.8021584564364007	1.1817443472410476	0.12365438745309326	2.8692371462515682	388	28.707389392758206	7.255633293041178	2	174	-38.106617	-226.36661	-2.5784562	-180.09853	-0.30268356	-89.49058	106.17598	153
127	0.7736685181358803	2.907581166321735	0.07246521247420538	6.020943960664485	370	0.4468278898983212	29.075507651821066	7	150	-37.664658	-226.12367	-2.4526706	-179.50526	-0.39784032	-89.22882	106.03059	51
