	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_alpha	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_estimator_config__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
28	0.8515405612258589	1.3670885431039645	0.12643020399810354	4.79128337739346	172	0.028289378694250758	0.02201476071768266	4	695	-2.5467908	-2.3700192	-5.2519183	-3.120266	-2.8495967	-3.2277179	1.1673921	38
29	0.712352094979568	1.4298770628486623	0.14394631932589552	2.831579246508999	311	1.1521291927970019	0.1632801235722974	10	750	-2.5640428	-2.46219	-5.2588434	-3.0380828	-2.6719294	-3.1990178	1.1718268	20
30	0.8344924496464152	2.955690721283198	0.06563294732563216	7.4366389515497415	337	4.846178514561877	38.877202766532314	7	579	-2.5881188	-2.6957486	-5.234157	-3.18644	-2.962217	-3.3333364	1.0879217	162
31	0.7419453601880821	3.0638314112648932	0.05400599252442913	6.617172904319296	368	2.4104172036729548	0.1648710458152589	5	665	-2.540432	-2.6316235	-5.2282066	-3.1570945	-2.8242288	-3.276317	1.116426	88
32	0.9873652804867398	2.0858114371463796	0.016151331600198715	3.682119242807681	393	0.05615673931673944	27.184524575427425	10	767	-2.652307	-2.5875933	-5.230819	-3.0660102	-2.7399254	-3.2553315	1.119548	67
33	0.7654595880549958	4.662493791416335	0.024168372177981984	7.064251015920878	295	0.09540823661422747	18.272516715182366	2	758	-2.6118815	-2.6349804	-5.2470307	-3.1532643	-2.8335454	-3.2961402	1.1119491	123
34	0.6596899802764347	0.8898800451625501	0.01171215656536543	1.4231184852961019	213	0.01783226619280886	2.280039676096989	2	549	-2.5890071	-2.6676736	-5.228736	-3.2070456	-2.828027	-3.3040977	1.1018944	134
35	0.7564940803142549	4.553745807683919	0.020285623503049747	7.286570407828521	179	49.66398166996635	0.015021443919151188	2	726	-2.9455683	-2.97541	-5.3210354	-3.55118	-3.328825	-3.6244037	0.98149097	200
36	0.8156226802726544	4.469493844015674	0.11773173577194986	6.484479769401617	273	16.57651448633289	5.961731365064364	5	895	-2.7112863	-2.7423625	-5.2622952	-3.2295024	-2.9912322	-3.387336	1.0689148	175
37	0.8870545741653395	0.579157985491795	0.024460244401053405	5.3732985038872565	270	0.07581429343721797	2.872772732434199	3	644	-2.436853	-2.4458795	-5.224731	-2.9685936	-2.7296999	-3.1611514	1.1745011	4
38	0.9101930212905427	1.0592942136800256	0.04169715321580349	1.9320272232706612	340	0.9164915829762852	3.396136738813005	6	531	-2.5377047	-2.6307583	-5.2221327	-3.1918929	-2.7893376	-3.2743652	1.1172231	85
39	0.8580825135836097	1.0099561012630345	0.15167880600048783	7.736211973932475	107	11.45089168605518	0.010778234954658392	3	713	-2.377156	-2.7359483	-5.254284	-3.1156454	-2.698573	-3.2363212	1.1580638	50
40	0.666285569898447	1.7800886668177929	0.17360336662789744	5.376101258177679	207	5.634308681598672	3.0102146713310085	6	913	-2.6264231	-2.6162474	-5.275409	-2.998676	-2.774717	-3.2582946	1.1381439	70
41	0.9638772157249449	3.771276534062335	0.12481537738986093	8.852914307650522	138	0.5321627075185553	21.15327914067312	9	500	-2.6526566	-2.6749058	-5.2154584	-3.3401473	-2.8539822	-3.34743	1.0802861	167
42	0.8442466817341354	2.2641263464845776	0.012017910399377644	9.588883155141522	387	9.727073953055713	0.690024700646914	9	774	-2.6594515	-2.6420534	-5.243144	-3.1384428	-2.7876596	-3.2941506	1.1076356	119
43	0.6010497415301589	4.303689294491825	0.03823603205864383	5.439848730752617	357	0.3463008041613585	38.289043468947845	8	927	-2.6163332	-2.651431	-5.260718	-3.162433	-2.8654287	-3.3112686	1.1112604	141
44	0.890008438451714	0.4562221573358465	0.018794514654485547	6.760643284640913	391	0.4610373155811617	27.282312835662047	7	689	-2.4090858	-2.556992	-5.250383	-3.0682487	-2.6723332	-3.1914086	1.1767005	16
45	0.8549934312027239	3.2576329916859588	0.023225810023287923	5.237991970561614	349	4.314629044161743	12.82169535947921	4	806	-2.6343904	-2.638137	-5.2452703	-3.1194096	-2.82533	-3.2925076	1.1093713	114
46	0.9950848002012647	2.4617672380419657	0.10364776192011395	7.568282513428251	321	4.3139507340227	0.10386895757388394	5	914	-2.5998995	-2.626809	-5.2668724	-3.1828773	-2.84741	-3.3047738	1.1214226	135
47	0.9071605629970119	0.1079969498683782	0.048350511417663285	1.2051664461456073	220	0.6194925980606693	0.1999557754879239	2	616	-2.4900684	-2.4090621	-5.257055	-3.1520994	-2.7375493	-3.2091668	1.1807619	26
48	0.6448851140526798	4.456217088289125	0.13054939660706874	3.019495653435649	331	1.1488417419704418	34.43877089387681	9	978	-2.6589088	-2.6971655	-5.248844	-3.1745322	-2.8699503	-3.3298802	1.0918586	160
49	0.9570094972604772	4.047191513166095	0.0915891380639206	9.081892828565287	382	2.686154042562256	0.0250020932808885	7	736	-2.7229927	-2.5675812	-5.2331142	-3.0530856	-2.896711	-3.2946968	1.0988373	121
50	0.9685516322713352	4.584485232364752	0.16899672256667092	9.301056377786955	373	0.2196459893507917	17.958688194077446	7	906	-2.6063514	-2.675099	-5.2499704	-3.1599197	-2.7540057	-3.2890694	1.1170462	107
51	0.6883469152602222	3.7870796555891393	0.019332555656369363	4.315214761677058	299	0.0739773404447167	0.15843219482600435	2	729	-2.6314373	-2.5390868	-5.252514	-3.1280947	-2.78981	-3.2681885	1.131709	77
52	0.931206608464545	2.544830874808584	0.063814697785038	3.27418243269861	152	0.08010579144690419	0.6403352353461476	9	812	-2.5763404	-2.5051646	-5.25528	-3.058343	-2.8124673	-3.2415187	1.1464677	55
53	0.8121582348529326	1.753015176908487	0.16755895780904392	4.737897672518576	116	0.017419063192444417	28.293427331754742	4	529	-2.528749	-2.6567297	-5.236523	-3.2426465	-2.8062873	-3.294187	1.1186621	120
54	0.7067219963682634	4.579273282339227	0.016491224835367923	3.8256360762283235	339	0.6395950057609181	44.19722648071879	7	738	-2.6855333	-2.6577475	-5.259425	-3.170901	-2.8884702	-3.3324153	1.0966054	161
55	0.9310801170606975	0.7094220719784905	0.04529764021891082	4.3021084636185645	105	0.2819295625420506	0.035323541984531956	9	651	-2.4760318	-2.3534045	-5.240584	-2.9478288	-2.6894197	-3.1414537	1.1949875	2
56	0.726124428767614	2.919259572199572	0.08164218356907187	9.465016793279652	299	0.012018190991636672	0.02294580560872185	4	688	-2.6994815	-2.461126	-5.2371125	-3.004945	-2.749397	-3.2304122	1.1382823	41
57	0.98405787664844	4.480361191009537	0.01843913537641428	3.284316592368574	361	1.2835246073742166	0.23075791462680015	10	760	-2.6449037	-2.6075573	-5.2364106	-3.1013172	-2.8439622	-3.2868302	1.1073496	105
58	0.9402156251179494	3.199722914053738	0.017331577930197753	8.080698120489693	364	0.026227830803996287	1.7095989535710505	10	869	-2.5875032	-2.5833151	-5.2512197	-3.1193385	-2.8443873	-3.2771525	1.1254065	89
59	0.7462488576621892	0.6375216714122287	0.031943998403061086	9.225864720952181	321	0.6244800056201081	0.5897827712842567	8	621	-2.5035844	-2.5127285	-5.216291	-2.9752874	-2.7815554	-3.197889	1.1454623	19
60	0.6995097484257374	4.660754689071027	0.06015508056191061	6.613306473166536	150	1.165380342450526	0.03325470236951925	8	900	-2.6454053	-2.6231444	-5.2475343	-3.1887918	-2.8640478	-3.3137848	1.104648	146
61	0.8814274667387585	4.080015009591194	0.06779051088011702	1.3759343877457775	122	15.661965837932335	0.2453505305131074	5	852	-2.7744558	-2.7203894	-5.261668	-3.216993	-2.9359744	-3.3818963	1.0684284	174
62	0.8428550187600661	1.6827462520713028	0.010296160135940105	9.830614169120835	215	0.17474090705391807	0.8992490269304722	4	941	-2.6398718	-2.5725176	-5.2689037	-3.088238	-2.8629174	-3.2864895	1.1265604	104
63	0.9706154836176203	2.3907925223434607	0.05732472650339196	3.0388569085339316	371	0.9670702531254516	11.22766895474018	7	928	-2.5778656	-2.6239214	-5.233346	-3.0523853	-2.8008075	-3.2576652	1.1200371	69
64	0.7482562520416682	2.2136580022219516	0.05361124588602573	9.941252491473197	222	0.4631597435818114	13.769797115729157	3	740	-2.5636256	-2.5530174	-5.230677	-3.0844946	-2.7418485	-3.2347329	1.1362681	47
65	0.7586214807839315	4.646377642329853	0.0220195396312618	9.368869380197612	130	4.525554241842906	11.276950615917148	6	914	-2.6746588	-2.6889448	-5.257352	-3.2398508	-2.8633025	-3.344822	1.0931542	164
66	0.8228061748635703	4.679321702620837	0.10429632949900017	1.595961496661539	350	0.029871395329120424	4.552867118247191	3	793	-2.6740277	-2.5542064	-5.2489147	-3.096167	-2.8284886	-3.2803612	1.1189572	95
67	0.7519569666769836	0.6065079661885427	0.07196918980914645	4.533450134208914	212	0.026159918530841108	1.219642735730777	2	860	-2.5481365	-2.426931	-5.2317157	-2.9668012	-2.7202172	-3.17876	1.1654128	10
68	0.9122921964659069	1.4686446185507882	0.17513139034286485	4.648887198071705	184	0.4796571777838588	0.011378765023646391	9	798	-2.544447	-2.4749312	-5.2648864	-3.0102923	-2.792747	-3.2174606	1.1639963	33
69	0.8891832196411071	4.051870087629702	0.02823252221512202	7.440622911530283	277	1.9590116555304515	0.08093674839925537	2	507	-2.6212664	-2.6430264	-5.227092	-3.2492526	-2.8520648	-3.31854	1.0962982	150
70	0.8796777019644346	4.297746924759725	0.03849044883824375	5.6709852663948075	292	0.09623779514413829	0.013404515590774387	8	662	-2.6080282	-2.5296464	-5.257943	-3.099965	-2.8953338	-3.2781835	1.1299558	91
71	0.6479997490409102	2.1665269289028144	0.019932841138640554	7.0107443326655465	290	8.551991845534957	0.06789132372967435	8	838	-2.5953026	-2.6257167	-5.2495537	-3.1883893	-2.8375404	-3.2993004	1.1156096	127
72	0.8061608734653888	4.204741750578127	0.016346023636247948	1.1324674547268372	342	0.15072144638461848	11.911046002208217	10	868	-2.6818666	-2.6481497	-5.240236	-3.1260805	-2.7616277	-3.2915921	1.1058087	112
73	0.8192413450905467	4.009438633641917	0.15259018854206874	1.0016642712694561	221	0.6593189062416064	1.5390323998696578	4	980	-2.5906148	-2.6576638	-5.25617	-3.1627061	-2.7697444	-3.2873797	1.1226807	106
74	0.9808065168959983	3.196207551976963	0.012330844477038496	7.033581848333485	355	0.033917635142985	2.241923858319974	9	663	-2.5741844	-2.5663118	-5.2345343	-3.0929918	-2.8304253	-3.2596893	1.1250286	71
75	0.932010283101904	4.451805909444469	0.022623521035946566	7.77065768297779	217	0.015127034607579875	4.9705596733961865	10	544	-2.6498058	-2.664084	-5.2179046	-3.2347772	-2.8793957	-3.3291936	1.0819427	159
76	0.6865603150563764	2.3974542958430147	0.013738216580384257	9.856458570952556	178	28.137649613207277	9.600178764705714	3	574	-2.776001	-2.8315816	-5.2559023	-3.3519988	-3.1548386	-3.4740646	1.0236977	192
77	0.7366832367225201	4.147006529025975	0.06392105200032579	3.384258545887078	108	0.1371661623113398	41.55969600867125	10	587	-2.6554558	-2.6560745	-5.2257695	-3.174583	-2.9298356	-3.3283439	1.0825202	157
78	0.6146624790606902	0.7396553083650644	0.01601377158150902	4.1600964567494145	330	9.168787907177032	0.7538007507844645	7	918	-2.56313	-2.5419505	-5.251931	-3.089964	-2.71002	-3.231399	1.150686	42
79	0.651674136974214	2.138231305058842	0.011899005695255791	2.0758499405190576	185	10.744942999446428	17.868126566738013	5	549	-2.673584	-2.7416599	-5.2360983	-3.2897816	-3.002703	-3.3887653	1.0608617	177
80	0.7669502869636035	1.9787456351283188	0.03506784164071097	5.139887332181006	202	0.023572893399048705	0.013388593425182194	5	700	-2.5886822	-2.4696171	-5.2320285	-3.0531948	-2.6581187	-3.200328	1.1566648	21
81	0.8521493732577972	2.0612055127583697	0.1555757780468479	8.392742877500238	253	0.07876116198282052	7.827002151920997	8	525	-2.5617251	-2.6273317	-5.226197	-3.2337203	-2.7192552	-3.2736459	1.1231598	83
82	0.693129561528304	4.2809833530153885	0.055895896658175404	2.1871268622648117	174	3.8604491133512653	23.82760584082682	8	792	-2.6439927	-2.6627815	-5.2544403	-3.1174195	-2.9005084	-3.3158283	1.1008981	147
83	0.6236803381255502	4.34798693608482	0.01587236740384451	5.961875609415764	371	0.03397351510478654	0.013535893330555177	7	529	-2.667715	-2.654567	-5.2144904	-3.2345243	-2.8983786	-3.3339348	1.0772036	163
84	0.6634630691500932	3.205260472263731	0.013814278738877786	4.47770356886107	376	0.01626937149164235	45.79906955524729	10	571	-2.5818076	-2.6368928	-5.2259088	-3.1785975	-2.907083	-3.3060577	1.0992696	136
85	0.7491364027076579	2.3116215934871094	0.02524608123589379	8.332230526464805	256	0.07718008893708778	5.139788580198442	6	803	-2.5322523	-2.5728407	-5.25323	-3.082176	-2.735983	-3.2352967	1.1486878	48
86	0.8129898543733014	3.3247444203627214	0.018743727975185937	3.9486710939431857	291	1.5217267133054868	0.03719170721208864	10	993	-2.6295724	-2.6442697	-5.2500563	-3.137346	-2.791158	-3.2904804	1.1143494	108
87	0.9998932056669223	1.679931221342968	0.10514092463641878	2.8145253100336127	267	30.523500539388607	0.09816087946325	7	944	-2.8155375	-2.7851875	-5.264811	-3.2615726	-3.0528219	-3.435986	1.0404724	186
88	0.9183641508832175	3.5308120051383027	0.11225148360602137	8.973655295206559	348	0.08896016830154191	3.310498229443483	6	738	-2.6235259	-2.5817466	-5.2467027	-3.100642	-2.7883317	-3.2681897	1.1246828	78
89	0.752512695683387	4.192831140156841	0.11456906161617263	6.698327476435032	185	0.017656231270628528	0.04211742560236349	9	562	-2.6187341	-2.6667216	-5.199409	-3.2236269	-2.876443	-3.3169868	1.0789706	148
90	0.7222309921915911	1.2914862015821003	0.12629073784502387	9.204672980078	206	0.21397899851014662	1.3618362059864275	5	644	-2.5313563	-2.467718	-5.2133555	-3.0474026	-2.719059	-3.1957781	1.1501546	18
91	0.7966509145710667	4.389950562063869	0.025904475493063153	2.973269271209843	116	5.004812440915601	18.79783522726968	4	552	-2.646283	-2.6927092	-5.2275257	-3.2666707	-2.9509254	-3.356823	1.0745143	169
92	0.6193837825620584	3.6775084107101224	0.103664324314154	3.6191685489150753	191	2.0120946321518485	3.061789389116515	10	860	-2.6561313	-2.6322474	-5.24087	-3.1465106	-2.7891355	-3.292979	1.1081214	116
93	0.6409678931611761	2.5925770759503526	0.06625282840789125	3.522875768627172	295	6.5530136374699435	0.02064370005954591	10	721	-2.6497083	-2.6040595	-5.2352114	-3.1358624	-2.8692753	-3.2988236	1.1028048	126
94	0.8479248773182563	2.9212035545999013	0.01851503172508227	3.8655932500910084	202	6.991030865587641	44.85361572196596	10	620	-2.6697228	-2.688734	-5.253441	-3.224603	-2.954971	-3.3582942	1.0833472	170
95	0.7822133915936228	1.2461577615932826	0.01215842231243502	3.449113499794218	368	0.1326148493951707	0.06844033794486669	8	737	-2.5928783	-2.3918273	-5.232547	-3.069427	-2.7954123	-3.2164185	1.1545973	32
96	0.8808609148591235	1.6274969251945475	0.025431435658611945	9.693221119275599	321	2.3580529065903217	0.23347580431114126	2	684	-2.5470045	-2.502788	-5.2291093	-3.0510905	-2.7447975	-3.2149577	1.1465226	31
97	0.9973737072967642	4.199546545208675	0.18511917412226303	8.362337268784641	215	0.4057820489387578	6.76826852318924	7	648	-2.5816708	-2.62377	-5.227245	-3.0914834	-2.9411993	-3.2930737	1.1022176	117
98	0.9049746341622452	2.770040024244335	0.11859478425940997	4.699276416186688	181	20.222220388124594	1.6510193003846025	8	756	-2.7200933	-2.742406	-5.255898	-3.232808	-2.9539566	-3.3810325	1.0681958	173
99	0.7141065061192932	2.4141477585083275	0.03134389248444555	2.5452042000179453	324	0.5925238267707716	43.59152431034527	6	569	-2.543501	-2.6371427	-5.227477	-3.1585023	-2.8538551	-3.2840958	1.1118275	101
100	0.9753787329647767	4.150294502731548	0.044005382897940655	6.7182774696011505	161	0.07114086030606187	0.01550414297570631	10	832	-2.6342041	-2.5866685	-5.2566257	-3.1482227	-2.794829	-3.2841103	1.1244422	102
101	0.6641262964593679	1.2650582908281607	0.11164820723119971	5.132030859485045	234	2.205760551487677	2.554595168500156	6	917	-2.5395975	-2.5228367	-5.245445	-3.0593042	-2.6915376	-3.2117438	1.1571696	28
102	0.7040628127628237	4.628626144568486	0.057122935293695644	6.806514984345306	243	35.59249768785669	0.09920102438286668	7	821	-2.8587716	-2.89308	-5.2942495	-3.4706435	-3.192152	-3.5417793	1.0106634	197
103	0.8277209183930192	0.7952980199169816	0.062472342532303965	9.77011522137604	280	17.20304193486317	24.137353752786673	8	687	-2.5734763	-2.6761014	-5.249249	-3.1696916	-2.8887708	-3.3114579	1.1070334	142
104	0.9737848161803988	2.8373384450200474	0.025054710413497026	8.658783866441363	340	0.1993712574319603	2.9056071899071654	4	853	-2.592297	-2.5845053	-5.242409	-3.1200433	-2.8482146	-3.277494	1.1202334	90
105	0.8030767051912713	1.9948476350109936	0.059740221141462234	5.20430427794832	294	0.0888555465388202	0.03480684795215804	3	674	-2.557365	-2.482409	-5.2435107	-3.0288486	-2.6384146	-3.1901097	1.1670512	15
106	0.8690123479163394	0.5932731030567195	0.03865152564235114	3.1200338931772764	226	2.1159057666183863	4.691439766331599	7	681	-2.51261	-2.454123	-5.2471113	-3.070587	-2.616843	-3.180255	1.1805055	11
107	0.7812188307027793	3.1479256431530787	0.10446985790515709	1.534775798390545	167	0.01642678626766848	3.133172482764853	5	909	-2.6719034	-2.6075802	-5.236006	-3.084138	-2.7508044	-3.2700863	1.1142046	79
108	0.9170084836515817	2.249146771594342	0.11761129064478586	5.923690155006747	388	0.04344958741551562	0.1766280002292613	6	750	-2.6197846	-2.4179475	-5.246745	-3.0776846	-2.8066227	-3.233757	1.1512418	46
109	0.9208673088382132	3.60297806453753	0.01893205012257116	4.576476976286159	252	6.862743416992122	0.07696661024572787	3	834	-2.6549838	-2.673263	-5.2414927	-3.166806	-2.874498	-3.322209	1.092539	152
110	0.8173795683654415	4.952363516485407	0.10480574578480938	5.5500109471996515	248	0.10003256774322321	2.7988926535013414	2	593	-2.6352792	-2.5715556	-5.2334733	-3.2790616	-2.8407266	-3.3120189	1.1092173	143
111	0.9303658192185764	2.0205018075659673	0.1750417892646107	2.670440643440199	185	0.3750900715000355	7.217739636196643	9	822	-2.4647439	-2.5427167	-5.223663	-3.0517893	-2.662013	-3.188985	1.159593	14
112	0.7184356664818702	3.2371247212931755	0.02895034703845842	5.362655224545669	187	0.9941669558428932	0.09504452503602459	7	938	-2.5762367	-2.6502523	-5.262663	-3.1241822	-2.801454	-3.2829578	1.1265055	97
113	0.7515825396060478	3.3150888214600367	0.04913520391676035	2.8103441578205954	284	1.115950055072881	0.5926388178480388	2	593	-2.6566634	-2.565016	-5.216829	-3.1867685	-2.85228	-3.2955117	1.1001693	122
114	0.8641853006135162	0.7976199797199962	0.03448077132464383	9.053347325338692	226	42.86448033290602	13.713157466674348	5	742	-2.8016086	-2.8873613	-5.293606	-3.399252	-3.1500864	-3.5063827	1.0262169	195
115	0.9050255933245533	2.4814018959617816	0.022101856240158254	6.738980123594211	122	7.219839578287664	0.01286617550644312	5	755	-2.6265924	-2.5855973	-5.24274	-3.1360989	-2.8088894	-3.2799835	1.1184965	94
116	0.681605654139344	1.1921680607920275	0.012124084069979656	1.4617121202321162	314	15.901595625015398	7.813693989366526	6	855	-2.6744115	-2.6591287	-5.2571096	-3.1777225	-2.870068	-3.3276877	1.0986714	156
117	0.9692708909433585	4.879429560144276	0.03415161308318548	3.9391474426190345	237	0.010395032053525646	1.9080971975104237	6	903	-2.6271834	-2.6019413	-5.2554045	-3.0714595	-2.8039834	-3.2719944	1.1244906	82
118	0.7402252266341207	4.849466547912546	0.09252226212035396	1.490695663275023	124	0.14264142733451526	4.512850705468964	5	861	-2.7052195	-2.6152616	-5.260798	-3.0618896	-2.8195624	-3.2925465	1.1129464	115
119	0.8841485787356534	0.1974747417911804	0.023636753759889093	2.076083114261747	356	10.637765699997216	0.11230631332695154	4	626	-2.499815	-2.536962	-5.2322154	-3.026265	-2.764434	-3.2119384	1.1488001	29
120	0.6479994956436212	2.5640675566415583	0.17478803961600434	3.3930718599591496	369	7.380561432319509	0.029408818192416968	3	916	-2.5907507	-2.6389616	-5.2696896	-3.0952837	-2.8710465	-3.2931466	1.1230937	118
121	0.7678848627978807	0.41163891505609085	0.018929970246761612	8.285644056689371	108	0.02718428829080901	0.08508997419191615	9	651	-2.6080735	-2.516138	-5.243633	-3.1452825	-2.8808553	-3.2787964	1.1256423	92
122	0.6704586680549358	2.866065401514376	0.13482598460584827	2.2640719738704758	159	0.0782421657180676	1.7082553085668124	10	584	-2.5008993	-2.5533562	-5.224409	-3.2237332	-2.8516512	-3.27081	1.1293762	80
123	0.657754780656034	1.642531629812641	0.12681977667169517	2.432573997551013	218	0.0432816383582803	7.032150415719305	10	719	-2.466365	-2.3939264	-5.240739	-3.1583965	-2.7660336	-3.2050922	1.1771277	22
124	0.8507828511171749	3.8574678690342403	0.09638942700964032	4.897926105221541	298	0.03614790797055257	0.4297095243333393	8	754	-2.6325457	-2.6121495	-5.238045	-3.0560756	-2.7934642	-3.2664561	1.1163673	75
125	0.7621455496348806	3.5007222616739737	0.02094075995733987	5.743890134387728	374	0.7053136752814154	24.50468643493846	2	653	-2.6189053	-2.6124258	-5.2406363	-3.1323311	-2.8516705	-3.2911937	1.1103425	111
