	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
26	0.6121757066662492	3.3955490446583525	0.012382692066638437	4.247024444066991	145	0.06082578923301668	3	-44.62874	-3111.7805	-25.322964	-93.0671	-37.164993	-662.3929	1369.492	149
27	0.8084056413128705	2.721459628546787	0.02585137218773163	7.633792535970617	172	0.01966581845510724	3	-45.62105	-3111.6821	-25.464422	-93.34101	-39.269566	-663.0756	1369.051	247
28	0.7513504533725677	1.1108006968532065	0.15677190410383735	8.452842125922528	84	0.14476175533542823	9	-40.26969	-3111.2961	-24.547873	-93.23022	-32.17111	-660.30304	1370.4119	4
29	0.9307976974579054	1.2634359915104076	0.16738020434326015	8.38592372315696	68	0.00010172286706178733	9	-45.466892	-3111.6497	-25.246061	-93.41305	-38.272118	-662.8096	1369.1855	216
30	0.8382484452081497	3.7845724495968174	0.012028970068653628	7.703413063136286	118	0.025956026374419378	4	-50.08115	-3111.8635	-24.95539	-93.69317	-40.66356	-664.25134	1368.4945	290
31	0.8689476873717146	3.589039055228835	0.07145975344672065	2.322372841241892	183	0.0012268271154142196	9	-45.92775	-3111.8645	-24.838394	-93.43663	-37.011047	-662.6156	1369.4187	192
32	0.6158514295467578	4.944308239353499	0.11620151604672221	6.728521081867005	352	0.0005490137980524711	6	-49.08786	-3111.864	-24.797026	-93.207726	-36.03217	-662.9978	1369.204	238
33	0.6364135421705056	0.7353812405514767	0.07659065427424101	5.0463766907192005	71	0.0070648633901452965	6	-47.16009	-3111.6985	-25.98227	-92.53107	-35.1153	-662.49744	1369.3838	170
34	0.7046076258567096	3.785957822969411	0.16584421645302796	7.081161694066252	176	0.13857436154567296	8	-45.74759	-3111.847	-27.430819	-93.412506	-36.695545	-663.02673	1369.1683	243
35	0.8260207469084153	1.5887282754887364	0.042237500866554464	3.8352682338594684	257	0.0327646559737189	3	-44.193253	-3111.7395	-25.430641	-92.96678	-38.382668	-662.5426	1369.3817	182
36	0.7492929411567858	3.4308658418987212	0.014416121590194675	1.8338607020238602	276	0.0384606338897538	2	-45.68365	-3111.7793	-24.692259	-93.0397	-36.370167	-662.313	1369.5394	131
