	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
103	0.276525111619547	1.0229653967546246	0.0012596237714703957	rbf	202	-38.05211495021902	-226.40062441142214	-2.5293508955639137	-180.09953828401814	-0.8809894519575123	-89.59252359863616	94.8832147544438	78
104	3.504595154968102	0.008706183246705888	0.004186600698759586	rbf	152	-38.100948060159176	-226.36534088333252	-2.449619694914219	-180.10828477867608	-0.30591670074491484	-89.46602202356537	94.99178151850721	8
105	0.27132135705005095	0.1794432022570658	0.0013127855862554024	poly	203	-38.06832778137459	-226.4491637939053	-2.454656678579251	-180.1440528483507	-0.31488121231084015	-89.48621646290414	95.02369277713572	10
106	7.44816420698545	2.481440705652445	0.00031355758827256874	poly	189	-37.92815488428066	-226.2482867521963	-4.148199467192572	-179.92511851321242	-3.6589781474487175	-90.38174755286613	94.00656858919653	87
107	0.6691114851750913	0.3841583758820802	0.008567060111480633	rbf	220	-38.099150129701805	-226.45356443100846	-2.4508152368534657	-180.15740821816334	-0.38622847992305864	-89.50943329913002	95.01149008420747	67
108	0.4890103760200771	0.006547180981144096	2.0386074059917965	rbf	216	-38.120962492814755	-226.4730423153551	-2.4593613231022897	-180.180283235421	-0.3030292577067815	-89.50733572488	95.033158093125	57
109	0.6638320322264506	0.6334695048561759	0.0396868461318159	poly	249	-235149147.53876498	-224.0479734151507	-2.5827924317929845	-179.69809946243632	-0.5547283855839292	-47029910.88447174	94059618.32719034	140
110	0.5428892185638787	0.08971672964416501	8.464108238867855	poly	177	-751456265.3704097	-223.2147951083252	-2.5124437764874723	-179.65238396214852	-0.3177620906052786	-150291334.21355894	300582465.57843906	167
111	3.0853487499241075	0.020009164538839743	0.003130858664604011	poly	217	-619063420.327301	-225.20161302373813	-2.5352814976122042	-179.71055252662353	-0.3034157739793428	-123812765.6156328	247625327.35585088	161
112	0.6173821267446156	0.0019803898825274807	0.0014794441412298025	poly	216	-37.2795053069226	-226.38920451104852	-2.479034263704063	-180.07168457356127	-0.30354183801142426	-89.30459409864957	95.07610649699494	3
113	1.4148753903118014	0.6363114718448649	5.04413971515306	poly	242	-304361861.44939876	-224.66189621073497	-2.5815020498942056	-179.69669228875094	-0.5569574369516987	-60872453.78928934	121744703.83008859	144
114	3.597766239746199	0.009895458604297566	0.2910136930629566	poly	246	-1480689947.3844924	-225.01859072177416	-2.5418400954366085	-179.84993307731315	-0.3076046469721118	-296138071.0204922	592275938.1820071	192
115	1.1264287830198099	5.5668367594441	0.00038825577825745295	poly	204	-41.21498806104406	-225.73718112815487	-28.782489103464705	-179.2127936262606	-30.824294993510115	-101.15434938248687	84.13172104474384	100
116	0.21138173154538595	0.0017360813247060162	1.163571046417571	poly	158	-2147816667.6495852	-224.4044511743056	-2.5388652036844537	-179.93254343341053	-0.31784495165798504	-429563414.968658	859126626.3404685	196
117	1.841590331221252	0.005423812677671975	0.8584622021424484	rbf	171	-38.120322682430064	-226.47241233621378	-2.4586986353842737	-180.17975079895538	-0.30259884698372236	-89.50675665999344	95.0331462962852	52
118	4.009567299717035	0.4042121596520936	6.911938191374634	poly	177	-286370339.0082831	-223.07421161483265	-2.520527085935032	-179.58908464568373	-0.4125350131417945	-57274148.92092828	114548095.04371311	142
119	0.16572827141088695	0.03554171210782218	3.7147094017504965	poly	228	-301941420.4209395	-224.89625954158993	-2.5415612840943878	-179.7609174041129	-0.30770938077921345	-60388365.585477434	120776527.4177653	143
