	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_alpha	param_model_config__reg_lambda	param_model_conifg__max_depth	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
43	0.8586448033872585	3.900121079474675	0.041792142882728145	5.038673122039158	121	0.01420020574325779	5.634308681598672	6	-48.170296	-3111.7712	-25.246536	-93.144615	-35.2097	-662.7085	1369.3138	98
44	0.9355183032443912	4.578207699740503	0.015929675561645894	5.916145860052961	263	0.7736136920474992	0.5321627075185553	2	-47.643757	-3111.8042	-24.45917	-92.852165	-37.366146	-662.8251	1369.2631	108
45	0.8050188013765548	3.9847927912475307	0.0903472121312359	1.9736544829027687	114	33.88459906622478	0.36442802348662556	9	-52.285587	-3112.0186	-25.754808	-94.15796	-42.905598	-665.4245	1367.9194	192
46	0.8936162710268031	4.058773465482066	0.08115052991693918	9.683617051242654	307	0.10919143535900061	17.63786578635974	10	-47.849762	-3111.8113	-24.60491	-93.19732	-37.35209	-662.9631	1369.1918	123
47	0.8157624839802627	2.057299229690006	0.029109049437862508	5.142741408386751	184	0.018574160712532015	0.06013126100794334	5	-42.909245	-3111.6265	-24.57128	-92.95017	-36.514095	-661.71423	1369.7908	23
48	0.7799134435719552	4.651488058656809	0.017095877753311686	6.737352202061286	130	0.10977287744697403	0.55182398774817	9	-46.848454	-3111.7944	-24.345297	-93.11203	-37.45251	-662.7105	1369.3245	99
49	0.7369840501604562	3.5904913940156966	0.12392254514692198	4.246219969452693	117	7.715205648463764	5.006592240208038	7	-49.277	-3111.9124	-24.835339	-93.401085	-36.28659	-663.1425	1369.1506	138
50	0.7099209533338411	4.643320740293873	0.05071190307309358	3.1748454422853007	331	0.8827277969791628	0.012142908585842858	10	-47.361565	-3111.8977	-25.344137	-92.96271	-34.93647	-662.50055	1369.5	77
51	0.7937875808154653	1.8233382160276168	0.030868048329020688	9.830758218361687	155	0.018610662389504373	0.30431161256258416	3	-46.915726	-3111.5818	-25.26755	-93.38467	-33.87854	-662.2057	1369.495	48
52	0.6137781481425724	2.8292124568733827	0.1754193209405835	6.938137304440205	319	9.543389620950283	5.427841908786334	9	-46.639053	-3111.853	-24.5598	-93.346924	-38.691875	-663.0182	1369.1835	127
53	0.7950900610669953	2.832063114576935	0.0715142333872861	1.9683201908290284	249	0.294028999626641	12.30347978257255	3	-47.635517	-3111.8528	-24.529907	-93.27639	-35.718124	-662.6025	1369.4218	87
54	0.9775095997200302	4.619464027906231	0.17782825740672203	1.4382328340471453	373	0.2196459893507917	17.958688194077446	7	-49.054207	-3111.7737	-24.01009	-93.017265	-38.081085	-663.18726	1369.0448	141
55	0.9821121580030538	3.064935623013077	0.02876500501853984	4.367418827974905	280	7.190921517809041	0.0739773404447167	6	-48.50908	-3111.8623	-25.00944	-93.19528	-36.509388	-663.0171	1369.1901	126
56	0.6281661044715201	4.157280953690676	0.044580251138255235	6.568116396760559	219	3.408293854304096	0.013727679128626439	10	-46.73586	-3111.6345	-24.906397	-93.40143	-35.48333	-662.4323	1369.3953	68
57	0.7953416651693129	4.752926931697661	0.04898471306240438	4.0361503249339545	212	0.08525239788892608	0.1883143606301871	2	-47.32355	-3111.7131	-25.758696	-92.75723	-36.33623	-662.7778	1369.2346	103
58	0.6260639901812872	4.672424004350106	0.07550497277543672	3.401244918285927	291	0.8364946269906994	0.8843580501797743	6	-45.35055	-3111.67	-25.870516	-93.0887	-36.328342	-662.4616	1369.3907	73
59	0.9137859469250992	4.155731433993544	0.014514815149031097	5.538465847761886	185	1.9958324375489116	1.8736870790873916	2	-49.185066	-3111.7966	-25.041323	-93.18368	-36.268406	-663.095	1369.11	133
60	0.6296750698929033	1.2466966008797125	0.10944961714819325	7.175957286195694	152	30.136560834655246	5.015711652184671	7	-51.591496	-3112.0037	-25.49231	-93.926	-42.461666	-665.09503	1368.096	184
61	0.6390058107640116	0.5959721318977705	0.17749128923252352	9.045561371242007	381	29.088636173937527	0.027278840648596953	7	-51.23307	-3111.9702	-25.306015	-93.832924	-41.634193	-664.7953	1368.2468	180
62	0.8279990588502101	1.9057641341796019	0.04045648224772828	3.449889538100746	108	2.187537600854649	0.047757627969891386	10	-43.943043	-3111.6	-24.97032	-92.655	-36.45562	-661.9248	1369.6533	33
63	0.645284214024391	3.0578995719037687	0.19386627805434312	2.3417114488080086	383	0.025454860556986307	0.2716649786003897	3	-47.552326	-3111.6404	-25.537125	-93.19333	-36.4334	-662.8713	1369.1458	115
64	0.9858469277009921	2.4785109976913975	0.04195670263481786	9.123973339837354	221	0.08321640238290472	27.7253149423718	7	-47.81503	-3111.7402	-24.49644	-93.054855	-37.50906	-662.9231	1369.1736	120
65	0.7516673672905585	2.4934352351118125	0.041688585469557955	1.3546770235130614	309	0.04307781756014363	4.0038647132161325	3	-46.162636	-3111.7559	-25.254326	-92.63871	-36.25701	-662.4137	1369.4644	64
66	0.9667941499914363	2.96330830756333	0.16380961179553413	8.77341163010018	325	0.13081478853704828	0.010000555658515209	3	-45.214977	-3111.4883	-26.566647	-93.1807	-38.850533	-663.06024	1368.9464	130
67	0.72920377567929	0.14773826426698936	0.18903567319229087	9.723484859040992	247	1.9348636676143374	2.9793274404925585	2	-45.372723	-3111.6985	-25.289038	-92.89274	-34.652683	-661.98114	1369.6807	34
68	0.7727782233581205	2.9683285575814775	0.05110225461983683	9.980528117579103	371	0.9670702531254516	11.22766895474018	7	-47.559772	-3111.829	-24.28471	-93.06164	-37.34092	-662.8152	1369.285	107
69	0.899978057654621	1.4576438956980258	0.13255731581000887	7.322521462598833	222	0.4631597435818114	13.769797115729157	3	-45.981934	-3111.8513	-24.641289	-93.22176	-36.56034	-662.4513	1369.5034	71
70	0.9637080889837554	4.544483146416974	0.012642356931701113	7.968083972996991	342	5.345142789296895	4.525554241842906	2	-50.15977	-3111.8792	-25.121468	-93.21362	-39.19719	-663.91425	1368.6903	164
71	0.7175982311273531	2.0025152611536887	0.15313491425024545	4.9275803149565975	267	7.853256115387747	0.01757673434631811	9	-46.7425	-3111.6973	-25.577105	-93.61663	-34.65481	-662.45764	1369.4172	72
72	0.8659819491206454	3.995517655920035	0.01171690675655373	6.9431721264823825	221	2.9653039005187813	40.5232565489004	3	-51.33634	-3111.9487	-25.119904	-93.86854	-41.85602	-664.8259	1368.2185	181
73	0.6833499359011759	1.5314334620348014	0.014506059608133335	8.026574420482905	259	34.27830068499641	0.3159951938284547	8	-52.107174	-3112.0208	-25.74961	-94.08868	-42.824482	-665.3581	1367.9574	188
74	0.6286752215183168	2.326717609125636	0.010464782526080843	5.779201739904375	277	1.9590116555304515	0.08093674839925537	2	-46.465294	-3111.7183	-24.65096	-93.10845	-35.9981	-662.3882	1369.4645	61
75	0.9249211332177945	1.6916127227078896	0.011029240511775961	8.13768484943349	292	0.09623779514413829	0.013404515590774387	8	-47.575058	-3111.6196	-28.763655	-93.24742	-36.299515	-663.50104	1368.7688	155
76	0.983603111267088	0.8453040552625577	0.011638278584893223	1.6070740670766257	290	8.551991845534957	0.06789132372967435	8	-45.539333	-3111.8306	-25.049196	-93.29307	-37.207287	-662.58386	1369.4152	85
77	0.8314381912809675	0.5779946886356304	0.06218967290316307	4.220771105084324	342	0.15072144638461848	11.911046002208217	10	-45.371143	-3111.6323	-24.22284	-92.685905	-31.181942	-661.0188	1370.1947	5
78	0.7025673733595114	0.36603488556622443	0.012483621546069686	9.757967047405721	318	9.707414900957176	0.014453492025219547	7	-46.352566	-3111.824	-24.361738	-93.27158	-36.237125	-662.40936	1369.5138	63
79	0.8098995047748301	3.9212153774863467	0.09845856165736255	2.1806343840766815	121	0.08768856735316426	11.949118755942127	4	-47.34708	-3111.7468	-24.438023	-93.11302	-37.10482	-662.74994	1369.2759	102
80	0.6903731743220562	4.167125967998324	0.14304593309684632	3.4527042345438006	274	3.793268992814639	5.178709769792979	9	-46.396976	-3111.853	-25.136366	-92.85982	-36.15872	-662.481	1369.4834	75
81	0.7652664464207918	0.7981665701070801	0.021810836824579134	4.507168612983875	317	0.024668971032934573	43.64906602664392	5	-48.30454	-3111.826	-24.21613	-93.3636	-37.609894	-663.06396	1369.1459	131
82	0.9224983513363366	1.3430371293867904	0.02783379839225072	8.433277298210974	400	0.04024061398453917	1.1280577739507756	2	-46.977318	-3111.6736	-27.517645	-93.146675	-37.227	-663.3085	1368.9092	147
83	0.6002765410528194	4.962729945626969	0.05448745248018068	2.63818069111261	323	0.01913567185699645	0.3285322404269812	5	-46.720127	-3111.8042	-25.32019	-93.26918	-34.364662	-662.2958	1369.5667	55
84	0.687741214773638	4.024154135865277	0.04573861654403748	5.6303970102701575	212	0.036682673436452054	0.016946852123962686	3	-45.617313	-3111.8247	-25.44117	-93.04611	-36.235287	-662.433	1369.4948	69
85	0.8517247961252411	0.7316675977067287	0.016752264556210848	9.81246746366585	359	0.7803802878519541	0.7899474060479758	9	-47.475597	-3111.6787	-25.107435	-93.408264	-32.444416	-662.0228	1369.6564	37
86	0.7675315829816766	2.3539386586318813	0.09644831121025507	3.7496421032109963	157	0.013388593425182194	3.894662311935416	10	-41.95073	-3111.707	-26.431976	-93.20011	-33.99061	-661.4561	1369.9818	14
87	0.8521493732577972	2.0612055127583697	0.1555757780468479	8.392742877500238	253	0.07876116198282052	7.827002151920997	8	-47.87966	-3111.549	-24.816614	-93.48266	-34.801765	-662.506	1369.3087	78
88	0.8519532210613009	2.035073270507033	0.10509611489203413	7.721623310350826	161	7.499901633717673	0.1136579418629454	8	-47.54183	-3111.9114	-25.402988	-93.574104	-36.70115	-663.0263	1369.2134	129
89	0.7357814581966425	4.773168394327066	0.15999733533579089	3.383169904067185	136	0.764712991146168	10.249942816185971	4	-49.159767	-3111.8352	-24.924011	-93.59881	-36.64309	-663.2322	1369.0576	144
90	0.8678324346025725	0.8774225970886429	0.06675708287155219	1.9707339086624103	376	0.01626937149164235	45.79906955524729	10	-47.14912	-3111.83	-23.639774	-93.364914	-37.227116	-662.6422	1369.3884	90
91	0.7200287412787706	4.1855574929089965	0.015095459043741028	3.8976757476644996	106	15.856895350333206	0.048761270566227546	10	-50.05746	-3111.9768	-25.208723	-93.7298	-40.963497	-664.3872	1368.4802	171
92	0.6323721530032094	2.709125716072942	0.07181617817261117	2.8875074081770102	194	1.08721781968316	1.5217267133054868	4	-42.351154	-3111.6067	-25.841026	-93.20795	-31.840502	-660.9695	1370.2057	4
93	0.6003416133248051	2.9032528281114383	0.09985206223842331	5.4539315035060385	170	0.05568828647478179	0.5080923276684134	5	-46.349224	-3111.7295	-26.033865	-92.843796	-38.696156	-663.1305	1369.041	136
94	0.7072664487243243	3.62955295455828	0.10166702501512827	5.684379721444036	152	9.678554788237886	18.929788048600855	10	-49.913883	-3111.9407	-24.451494	-93.54207	-41.454163	-664.2604	1368.5322	168
95	0.7026443139314001	3.43808531814215	0.10479456393483584	4.431535652876206	382	2.2640485546366915	0.018265569263690613	7	-44.129444	-3111.7842	-26.625269	-92.83488	-33.19501	-661.71375	1369.877	22
96	0.6266991090513946	0.9272202536366135	0.07618044533915246	3.7501973243108004	374	1.3511221872592079	10.682143385329192	6	-45.843338	-3111.824	-24.48084	-93.386024	-34.587715	-662.02435	1369.734	38
97	0.7978312271146509	0.6275024616838961	0.04896825043612836	9.255900803391974	260	17.316043298677855	0.14971647601009974	5	-48.714584	-3111.9138	-24.590992	-93.22461	-40.611126	-663.81104	1368.7677	160
98	0.7176493125644413	3.6758603710992572	0.1417732280900594	5.24063970103062	152	0.015109499396813355	5.019169915790986	3	-45.735256	-3111.843	-25.398226	-93.372345	-37.025856	-662.6749	1369.3705	95
99	0.7739364573091827	2.2148608738613556	0.017565145290290324	6.605029399478947	173	0.4051468220460454	4.494081160837134	10	-47.26383	-3111.722	-24.981346	-93.52646	-35.407406	-662.5802	1369.3619	84
100	0.7832893225622765	4.277737503443487	0.05535593688911821	8.936290037057368	324	0.023677244110504442	6.5530136374699435	9	-48.14099	-3111.7593	-24.529148	-93.299194	-37.257626	-662.9972	1369.145	125
101	0.6332267993120859	4.664361718573271	0.0303718348454549	1.4112866584258232	139	0.1505737530036085	0.1279376821726095	3	-46.472122	-3111.841	-25.412481	-93.39231	-37.127525	-662.8491	1369.2714	113
102	0.9948988452121416	4.68207294466759	0.03914377624116961	3.105187725375417	141	0.01663172139596428	4.951116149814265	8	-47.39068	-3111.8738	-25.06446	-93.05802	-35.372944	-662.552	1369.4586	81
103	0.690329161291444	2.601609965456083	0.01714310556426303	7.319370584330282	314	0.14207365852995424	37.401145766104555	2	-48.54584	-3111.8462	-24.612165	-93.1903	-38.590878	-663.35706	1368.9878	148
104	0.7479592295793918	1.7929895271393848	0.011027320480415773	9.940908414177196	101	9.2328160672039	12.809735329876586	5	-52.154194	-3112.0151	-25.917206	-94.05705	-42.51959	-665.33264	1367.9683	187
105	0.7739179099952125	3.849514088570712	0.03523072987143882	7.861929268650517	145	16.761718357009137	0.37314818091589663	3	-50.33884	-3111.9382	-24.993675	-93.60026	-41.501316	-664.4745	1368.4088	173
106	0.7360564121417585	3.45235072207264	0.023503902013735943	5.250475474811213	320	0.043159238785053566	8.85124672239106	7	-48.311874	-3111.746	-24.142118	-93.29991	-35.725983	-662.64514	1369.3401	91
107	0.9935584285837	2.0275980293011617	0.1663211496602468	8.439316433588557	130	16.81442188545633	0.45903599064761696	3	-50.243084	-3111.8423	-24.074326	-93.489395	-41.32247	-664.19434	1368.516	166
108	0.8065730424098013	3.8236745383605966	0.019939480809999296	1.4633803140355766	156	0.028280155308317612	0.9905564419090063	6	-46.719955	-3111.8335	-24.864967	-92.869385	-33.904514	-662.03845	1369.7269	39
109	0.9221606749602185	2.349661245719636	0.049748216251097654	3.817909522781363	152	1.115131885356102	5.736555366333923	2	-46.519775	-3111.7698	-25.58584	-92.87599	-34.98463	-662.3472	1369.5128	58
110	0.7738597799693594	3.2560260662236056	0.1774642742091439	3.4246331819695417	345	0.06560863407236465	4.300539243636938	6	-46.53934	-3111.772	-24.894596	-93.35916	-33.91851	-662.0967	1369.664	43
111	0.949892564060037	4.581025607708301	0.06540174800356977	9.410158364058972	180	1.0144567026439297	0.061621954347606374	9	-48.20879	-3111.8315	-24.906914	-93.2025	-36.28695	-662.8873	1369.2467	117
112	0.8863360393834335	1.8216539949135098	0.07351712346000401	7.756573054277011	226	9.85782384189959	0.024517619565603735	4	-48.069435	-3111.8457	-25.405563	-93.54802	-37.50772	-663.27527	1369.0349	146
113	0.7546814395927341	3.0236124144873346	0.040529341998428677	9.258312764080268	353	0.03480684795215804	0.09011235974821515	8	-46.875343	-3111.708	-25.561216	-93.40671	-32.908436	-662.0919	1369.6311	41
114	0.7412766131778596	2.9757827610627894	0.03014964940279075	9.425248778694149	230	0.032470965804976014	7.29252632875943	7	-47.07951	-3111.7727	-24.653374	-93.1211	-35.693466	-662.464	1369.453	74
115	0.7812188307027793	3.1479256431530787	0.10446985790515709	1.534775798390545	167	0.01642678626766848	3.133172482764853	5	-43.74129	-3111.8118	-25.019585	-93.49007	-34.432438	-661.699	1369.9097	21
116	0.7669453048483169	0.4973955016519631	0.19067795259716805	5.420559040633515	388	0.04344958741551562	0.1766280002292613	6	-43.288532	-3111.7139	-28.988216	-93.08203	-33.643112	-662.1432	1369.5898	45
117	0.9578181499307402	4.776306384078994	0.1946993183749768	2.9352049796020756	252	6.862743416992122	0.07696661024572787	3	-45.759624	-3111.851	-24.838816	-93.33888	-34.462925	-662.05023	1369.7332	40
118	0.9748379067881373	2.3004704129126927	0.025215233440420995	5.601324435696087	168	0.32737224875459003	24.969734569222922	2	-48.58056	-3111.7568	-24.210176	-93.18299	-38.357857	-663.2177	1369.0181	142
119	0.7635326946554022	0.8886068122126293	0.041593366362214265	4.614406680095499	251	2.2671183811897264	0.04975619256698067	10	-42.70722	-3111.5276	-25.096424	-92.32618	-33.941772	-661.1198	1370.0671	9
120	0.6808910442160383	0.289367972213807	0.08144582646735835	7.682510257978592	228	2.33447832349573	0.2053676198405495	7	-42.431217	-3111.4348	-24.499464	-94.48658	-28.020931	-660.1746	1370.5828	1
121	0.7015933188847416	2.746020561363904	0.02207821682452353	7.674830030764229	361	0.1329502632942758	0.04476730991255606	8	-45.892765	-3111.603	-24.970335	-93.26269	-36.084244	-662.3626	1369.4143	59
122	0.812567816289614	1.0856318192578798	0.03479402026280123	9.608441571246034	251	0.08630235823360333	0.27623209962670825	9	-45.484688	-3111.5994	-26.12796	-93.31454	-33.39717	-661.98474	1369.6266	35
123	0.6569485697730609	2.124647527766723	0.14594288841737854	2.693083078599437	169	1.537587960558491	20.01347109033979	5	-47.175304	-3111.837	-23.97434	-93.263466	-37.128197	-662.67566	1369.3712	96
124	0.6368310206012844	1.5439506700739403	0.0920573862589185	4.794592281721384	220	0.10459976956035957	7.219839578287664	4	-44.846024	-3111.6577	-24.569773	-93.519775	-32.15627	-661.3499	1370.0265	13
125	0.9440446333364332	3.638766101760975	0.018425891504928477	3.006022968801683	344	21.30953130743352	0.05327027371888644	10	-51.042717	-3111.9934	-25.086079	-93.8186	-41.899063	-664.768	1368.2755	179
126	0.7966066562595093	3.831404970899783	0.023327126832360198	4.107401857761618	276	40.54640587698474	0.32850819617946275	9	-52.573963	-3112.0398	-26.057405	-94.19736	-43.190975	-665.6119	1367.8247	197
127	0.8224594311363611	0.12228906446810597	0.06340890199269919	3.519353687449402	168	0.1497969077465002	0.016067689528529227	10	-43.021957	-3111.67	-26.020433	-92.887535	-37.240036	-662.16797	1369.553	47
128	0.7248180628210177	3.6163328494306644	0.1816320091956441	7.393343021552203	182	0.11538541056051875	0.027686405383670547	5	-46.991653	-3111.8704	-34.693977	-93.49929	-35.621372	-664.53534	1368.3131	175
129	0.7526938433063647	4.109647832684663	0.023412952372856757	4.5969911498438405	302	0.029266653473038515	3.6290577187466666	6	-47.378056	-3111.7292	-24.439856	-92.93235	-36.003265	-662.4966	1369.4092	76
130	0.7063587493315178	3.97507499306901	0.01634224896405003	8.97312645751487	314	0.017189121178918083	0.061371600024887035	6	-47.616444	-3111.6538	-25.43683	-93.3859	-36.043457	-662.8273	1369.1808	109
131	0.6580244674370774	0.6753380095283353	0.021235570536972368	5.6345359911884545	251	0.044829226886915534	1.2248423496114231	9	-41.03164	-3111.574	-24.739159	-92.66571	-35.1329	-661.0287	1370.1475	7
132	0.6149039928330553	3.018968524932758	0.055947759375528955	3.1738396792285215	259	42.74525243661676	0.034204480847953106	10	-52.552986	-3112.0457	-26.046507	-94.2088	-43.125065	-665.59576	1367.8373	196
