	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
13	0.03517934068104829	0.1647755254623533	-2.5733770446051243	-2.3598662609618914	-5.433009547274237	-3.077663655994923	-2.739182771912976	-3.2366198561498307	1.1229805247964026	28
14	0.09471687384144818	0.024091030761663128	-2.4688015228387132	-2.410133092768835	-5.398576349535373	-3.132602344237109	-2.7250680595653254	-3.2270362737890705	1.1152333298842525	23
15	0.004028783136467884	0.028173542095451424	-2.785099941889015	-3.97347196920539	-5.457928495158033	-3.766852584213311	-2.8438692228061297	-3.7654444426543754	0.9714068075388407	67
16	0.012592578859234416	0.025725201531656458	-2.5718106716239437	-14.623334938365389	-5.615187606947343	-3.5352937893055314	-2.8566790064703986	-5.840461202542521	4.518638036891216	119
17	0.012048387628070626	0.29882226839951503	-2.609365883451892	-2.4784819380501135	-5.9070299902819166	-4.928057260673261	-2.7396957720904282	-3.732526168909522	1.4126280201925723	59
18	0.1865396418233756	0.008464794577241827	-2.432067788177382	-2.318810811896752	-5.3555561273556	-3.210168801071841	-2.713406333489232	-3.2060019723981616	1.117974343874259	21
19	0.04916704412122075	0.0065390676934270016	-2.4503931959478984	-4.661570775141724	-5.4370657536677935	-4.4061812052208085	-2.7720117642021513	-3.9454445388360755	1.1456152849075882	95
20	0.02176746432835194	0.011035288550905548	-2.4351626474278807	-11.572420936358906	-5.478160542080519	-3.1139275045188493	-2.809025842069113	-5.081739494491053	3.415493393580903	112
21	0.08752204137105632	0.012419580099367496	-2.4439686938011342	-2.5962193691590616	-5.405874181113232	-3.510226721630969	-2.724342178437933	-3.3361262288284665	1.0983491721838905	40
22	0.022712868739643684	0.13336992310608964	-2.5545992210135973	-2.5792189374535006	-5.7542001703374	-5.929563881031117	-2.729195693111814	-3.9093555805894864	1.5800062519326377	93
23	0.016598850660723606	0.47620522178355656	-2.6239990380758464	-2.3616167950304847	-5.434717758761389	-2.994711846148541	-2.768524199519853	-3.2367139275072225	1.1180520558527431	29
24	0.003412697893154653	0.1546838165234765	-2.6553803515810896	-8.825157350058682	-5.6446558568102	-4.5978276678028625	-2.76314551152658	-4.897233347555883	2.2652640855006454	109
25	0.01769275055719865	0.018190610413944725	-2.4413895311938307	-12.469889832319637	-5.519813924546946	-3.1330619390009753	-2.8198661303251935	-5.276804271477316	3.754231919953783	116
26	0.07483624274817327	0.03505837059252771	-2.498425985932345	-2.4013867216832825	-5.4131158714502385	-3.113504594873532	-2.7133193962605744	-3.227950514039994	1.1196699902178668	24
27	0.016814106506939704	0.0010097534628492632	-2.6210955045146376	-4.133274469863127	-5.479872583817214	-6.379030338047128	-2.8537755128849174	-4.293409681825405	1.4596117479376025	101
28	0.001873118892032499	0.12465883787843703	-2.7724758689763873	-3.9238727287951267	-5.458977050964122	-3.703840798947602	-2.844379027578168	-3.7407090950522814	0.9724439445266222	61
29	0.03540332497610842	0.1139270454632782	-2.5429614244482774	-2.41277348061408	-5.479401512386033	-3.3306061254924804	-2.718227245460298	-3.296793957680234	1.1357300852818117	35
30	0.6647910075612675	0.1041101659846105	-2.817138974446955	-2.7925162509607677	-5.372160566645028	-3.3087717631632096	-3.168905619378985	-3.4918986349189884	0.9610079281188306	49
31	0.0014353408214035335	0.008173832443006325	-2.8269390475839105	-4.013265233063336	-5.474594362974801	-3.924412350573212	-2.8709008913077656	-3.8220223771006054	0.9667341535850997	84
32	0.05632074827094378	0.004949971540048182	-2.4186376156185876	-4.121167866237135	-5.411718722525513	-4.148695924249799	-2.7619574874631843	-3.7724355232188445	1.07742936467757	69
33	0.7091830501837787	0.6193007931213138	-3.302276583842645	-3.340005281162969	-5.4138244344689	-3.9089507240344923	-3.7187377449137817	-3.9367589536845577	0.7731379958252	94
34	0.32090903695819756	0.02485190175385599	-2.4819456831715176	-2.3214143340793867	-5.318016041535634	-2.9505345855894185	-2.7775222593346496	-3.169886580742121	1.0963296101745315	10
35	0.30614437330868366	0.002439678691746349	-2.414638615738564	-2.2823999650035005	-5.33795724466894	-3.1294452436244553	-2.7214606226971223	-3.177180338346517	1.1190190107977398	14
36	0.00816721699426284	0.023324032039597556	-2.6927103656543667	-4.268367332374037	-5.452162949943709	-3.8107396579427624	-2.8496210945864178	-3.8147202801002584	1.0077055796618228	81
37	0.15545207940812658	0.02724241112942528	-2.470399040363805	-2.3204028259805742	-5.351366253400058	-2.9949966610050227	-2.737851995223488	-3.1750033551945895	1.1123730031939807	13
38	0.002537261611459781	0.010348805378385954	-2.8152710387286337	-3.9322524128476184	-5.469980123458845	-3.8939342836767996	-2.8618756688378824	-3.794662705509956	0.9658958450499824	73
39	0.009087273131627379	0.0077180981613993145	-2.7589414816199462	-3.932733438910373	-5.450842100657375	-3.8437612410637394	-2.827909035735731	-3.7628374595974323	0.9763883717842315	66
40	0.003082700072440592	0.016815913076835276	-2.8051073146857863	-4.1214737380579	-5.465955584417128	-3.834364676174659	-2.8559297719923	-3.816566217065555	0.9756681974363053	82
41	0.02107934421689857	0.19464516971874074	-2.578304640705974	-2.4182884561478875	-5.619764291744205	-3.825063488243058	-2.724069866499454	-3.4330981486681162	1.199864776289864	47
42	0.22528447401369647	0.034935512819033024	-2.4783415793182115	-2.3215843651694748	-5.329376957884325	-2.951167977373811	-2.7697388133426335	-3.170041938617691	1.1017445955795258	11
43	0.0229516335919301	0.19908186616467924	-2.579574855511657	-2.3902885682224784	-5.558547724062974	-3.267152471213424	-2.7168399933265377	-3.302480722467414	1.165225204275875	37
44	0.4180870730813556	0.09859927472103723	-2.6908122983603326	-2.602834725136692	-5.353413937814289	-3.1467536901277535	-2.999956848988153	-3.358754300085444	1.0168488443598847	42
45	0.23163769489242636	0.5947886633510258	-2.9782302629566346	-2.971565834284506	-5.428859704225858	-3.4811283754736797	-3.3278488399775195	-3.6375266033836398	0.9173233248418076	53
46	0.0013185819320254328	0.38631950322452974	-2.687067759363999	-5.231495424355694	-5.598832479612057	-5.857443871104609	-2.7539370985894864	-4.425755326605169	1.4066321370198545	104
47	0.006561972185260496	0.02544038671605283	-2.752864617619111	-3.9252628862112426	-5.449148197741408	-3.7395426877724858	-2.84993480766351	-3.7433506394015517	0.9718133857711322	62
48	0.22585259705374372	0.13149447096812086	-2.6267440516898004	-2.4939869020825443	-5.339945498657914	-3.0652476754200717	-2.901299731010931	-3.2854447717722524	1.0466441237104496	34
49	0.0027208814023874732	0.08832875511239692	-2.7681463807313267	-3.8619615785855723	-5.456337418674834	-3.7057563845164423	-2.85631452647458	-3.729703257796551	0.9681663850290719	58
50	0.0016017229896728702	0.011346795536115372	-2.8240899095113026	-3.994396225043866	-5.473411890530242	-3.9123487386756146	-2.8691015856162996	-3.814669669875465	0.9662935220014439	80
51	0.2519391211301809	0.018346101808614387	-2.4560830989779867	-2.301145648902537	-5.332999721917541	-2.9607509377445163	-2.750015586356086	-3.160198998779733	1.1102112232935903	7
